model_name,metric,paired_runs,paired_gap_mean,paired_gap_ci_low,paired_gap_ci_high,paired_gap_median,paired_gap_q10,paired_gap_q90,paired_gap_positive_rate
gemma3:27b,confidence,1,-3.25,-3.25,-3.25,-3.25,-3.25,-3.25,0.0
gemma3:27b,confidence_delta_within_role,1,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,0.0
gemma3:27b,word_count,1,0.5,0.5,0.5,0.5,0.5,0.5,1.0
gemma3:27b,avg_sentence_length,1,11.625,11.625,11.625,11.625,11.625,11.625,1.0
gemma3:27b,lemma_type_token_ratio,1,0.023224400871459716,0.023224400871459716,0.023224400871459716,0.023224400871459716,0.023224400871459716,0.023224400871459716,1.0
gemma3:27b,vader_compound,1,0.463225,0.463225,0.463225,0.463225,0.463225,0.463225,1.0
gemma3:27b,evidence_density_per_1k_words,1,-9.074000533627864,-9.074000533627864,-9.074000533627864,-9.074000533627864,-9.074000533627864,-9.074000533627864,0.0
gemma3:27b,rebuttal_density_per_1k_words,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma3:27b,hedge_density_per_1k_words,1,-7.908499368126698,-7.908499368126698,-7.908499368126698,-7.908499368126698,-7.908499368126698,-7.908499368126698,0.0
gemma3:27b,assertive_density_per_1k_words,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma3:27b,strong_modal_density_per_1k_words,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma3:27b,weak_modal_density_per_1k_words,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma3:27b,moral_density_per_1k_words,1,0.3410271390789248,0.3410271390789248,0.3410271390789248,0.3410271390789248,0.3410271390789248,0.3410271390789248,1.0
gemma3:27b,stance_proxy_score,1,0.25,0.25,0.25,0.25,0.25,0.25,1.0
gemma3:27b,assertiveness_balance,1,0.007908499368126699,0.007908499368126699,0.007908499368126699,0.007908499368126699,0.007908499368126699,0.007908499368126699,1.0
gemma3:27b,modality_balance,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma3:27b,lexical_overlap_prev_other_turn,1,-0.06296906987372057,-0.06296906987372057,-0.06296906987372057,-0.06296906987372057,-0.06296906987372057,-0.06296906987372057,0.0
gemma3:27b,semantic_similarity_prev_other_turn,1,-0.08703272649517035,-0.08703272649517035,-0.08703272649517035,-0.08703272649517035,-0.08703272649517035,-0.08703272649517035,0.0
gemma3:27b,lexical_overlap_prev_opponent_turn,1,-0.05262469722188392,-0.05262469722188392,-0.05262469722188392,-0.05262469722188392,-0.05262469722188392,-0.05262469722188392,0.0
gemma3:27b,semantic_similarity_prev_opponent_turn,1,-0.07998149874500515,-0.07998149874500515,-0.07998149874500515,-0.07998149874500515,-0.07998149874500515,-0.07998149874500515,0.0
gemma3:27b,novelty_vs_prev_turn_lexical,1,0.06296906987372064,0.06296906987372064,0.06296906987372064,0.06296906987372064,0.06296906987372064,0.06296906987372064,1.0
gemma3:27b,novelty_vs_prev_turn_semantic,1,0.08703272649517035,0.08703272649517035,0.08703272649517035,0.08703272649517035,0.08703272649517035,0.08703272649517035,1.0
gemma3:27b,novelty_vs_prev_opponent_turn_lexical,1,0.0526246972218839,0.0526246972218839,0.0526246972218839,0.0526246972218839,0.0526246972218839,0.0526246972218839,1.0
gemma3:27b,novelty_vs_prev_opponent_turn_semantic,1,0.0799814987450051,0.0799814987450051,0.0799814987450051,0.0799814987450051,0.0799814987450051,0.0799814987450051,1.0
