model_name,metric,proponent_mean,opponent_mean,proponent_n,opponent_n,role_gap,role_gap_ci_low,role_gap_ci_high,effect_size_d
gemma3:27b,confidence,46.4,55.0,5,5,-8.600000000000001,-15.600000000000001,-2.1950000000000003,-1.6393596310755005
gemma3:27b,confidence_delta_within_role,-4.5,3.0,4,4,-7.5,-9.25,-6.0,-6.396021490668312
gemma3:27b,word_count,36.4,36.6,5,5,-0.20000000000000284,-5.200000000000003,4.799999999999997,-0.051231551957856725
gemma3:27b,avg_sentence_length,36.4,36.6,5,5,-0.20000000000000284,-5.0049999999999955,4.399999999999999,-0.051231551957856725
gemma3:27b,lemma_type_token_ratio,0.9826086956521738,0.9575757575757576,5,5,0.025032938076416156,-0.0010869565217391797,0.05191946640316193,1.0437522306153355
gemma3:27b,vader_compound,0.16266,0.18109999999999998,5,5,-0.018439999999999984,-0.574584,0.6420155,-0.03746701216268104
gemma3:27b,evidence_density_per_1k_words,10.39136302294197,17.261904761904763,5,5,-6.8705417389627925,-23.511904761904763,9.770821283979178,-0.5064710610464106
gemma3:27b,rebuttal_density_per_1k_words,0.0,0.0,5,5,0.0,0.0,0.0,0.0
gemma3:27b,hedge_density_per_1k_words,4.878048780487805,4.761904761904762,5,5,0.11614401858304291,-14.169570267131242,9.872241579558654,0.012047318414773365
gemma3:27b,assertive_density_per_1k_words,0.0,0.0,5,5,0.0,0.0,0.0,0.0
gemma3:27b,strong_modal_density_per_1k_words,0.0,0.0,5,5,0.0,0.0,0.0,0.0
gemma3:27b,weak_modal_density_per_1k_words,0.0,0.0,5,5,0.0,0.0,0.0,0.0
gemma3:27b,moral_density_per_1k_words,4.699393598841228,4.272752145858759,5,5,0.42664145298246847,-0.35902616139701937,1.2060437388891552,0.6850117448566485
gemma3:27b,stance_proxy_score,-0.4,0.0,5,5,-0.4,-1.0,0.4,-0.7071067811865476
gemma3:27b,assertiveness_balance,-0.004878048780487805,-0.0047619047619047615,5,5,-0.00011614401858304341,-0.009872241579558655,0.00963995354239246,-0.012047318414773418
gemma3:27b,modality_balance,0.0,0.0,5,5,0.0,0.0,0.0,0.0
gemma3:27b,lexical_overlap_prev_other_turn,0.04182797323175564,0.1599907746192576,5,5,-0.11816280138750196,-0.1663167103229803,-0.07738151466505708,-3.241020289662159
gemma3:27b,semantic_similarity_prev_other_turn,0.5193011192702797,0.6504544557653462,4,5,-0.13115333649506655,-0.2688703785457532,0.03016116881208548,-1.184874357216715
gemma3:27b,lexical_overlap_prev_opponent_turn,0.027402597402597408,0.1599907746192576,5,5,-0.1325881772166602,-0.17467320261437908,-0.09077484430773905,-3.7446678435444842
gemma3:27b,semantic_similarity_prev_opponent_turn,0.46586455359906975,0.6504544557653462,4,5,-0.18458990216627646,-0.3339515934496386,-0.024502437988509325,-1.572919910527785
gemma3:27b,novelty_vs_prev_turn_lexical,0.9581720267682444,0.8400092253807424,5,5,0.11816280138750201,0.0753228583927602,0.1636699289097206,3.24102028966216
gemma3:27b,novelty_vs_prev_turn_semantic,0.48069888072972033,0.3495455442346537,4,5,0.1311533364950666,-0.020953534628348373,0.27208438696260906,1.1848743572167155
gemma3:27b,novelty_vs_prev_opponent_turn_lexical,0.9725974025974026,0.8400092253807424,5,5,0.13258817721666016,0.09337001594896341,0.17768230904802113,3.744667843544482
gemma3:27b,novelty_vs_prev_opponent_turn_semantic,0.5341354464009302,0.3495455442346537,4,5,0.18458990216627652,0.04228450096993004,0.32632560176833303,1.5729199105277851
