group_name,rank,term,count,per_1k_tokens,total_tokens
dolphin-yi-34b::opponent,1,effects,3,29.41176470588235,102
dolphin-yi-34b::opponent,2,evidence,3,29.41176470588235,102
dolphin-yi-34b::opponent,3,potential,3,29.41176470588235,102
dolphin-yi-34b::opponent,4,health,3,29.41176470588235,102
dolphin-yi-34b::opponent,5,research,3,29.41176470588235,102
dolphin-yi-34b::opponent,6,studies,3,29.41176470588235,102
dolphin-yi-34b::opponent,7,5g,2,19.607843137254903,102
dolphin-yi-34b::opponent,8,funding,2,19.607843137254903,102
dolphin-yi-34b::opponent,9,industry,2,19.607843137254903,102
dolphin-yi-34b::opponent,10,harm,2,19.607843137254903,102
dolphin-yi-34b::opponent,11,longitudinal,2,19.607843137254903,102
dolphin-yi-34b::opponent,12,investigation,2,19.607843137254903,102
dolphin-yi-34b::opponent,13,valid,2,19.607843137254903,102
dolphin-yi-34b::opponent,14,wireless,2,19.607843137254903,102
dolphin-yi-34b::opponent,15,technology,2,19.607843137254903,102
dolphin-yi-34b::opponent,16,crucial,2,19.607843137254903,102
dolphin-yi-34b::opponent,17,damage,1,9.803921568627452,102
dolphin-yi-34b::opponent,18,criticized,1,9.803921568627452,102
dolphin-yi-34b::opponent,19,conclusions,1,9.803921568627452,102
dolphin-yi-34b::opponent,20,concerns,1,9.803921568627452,102
dolphin-yi-34b::opponent,21,data,1,9.803921568627452,102
dolphin-yi-34b::opponent,22,definitive,1,9.803921568627452,102
dolphin-yi-34b::opponent,23,designed,1,9.803921568627452,102
dolphin-yi-34b::opponent,24,direct,1,9.803921568627452,102
dolphin-yi-34b::opponent,25,drawn,1,9.803921568627452,102
gemma3:27b::moderator,1,ca,36,53.89221556886228,668
gemma3:27b::moderator,2,sa,30,44.91017964071856,668
gemma3:27b::moderator,3,evidence,21,31.437125748502993,668
gemma3:27b::moderator,4,research,17,25.449101796407184,668
gemma3:27b::moderator,5,studies,12,17.964071856287426,668
gemma3:27b::moderator,6,5g,10,14.970059880239521,668
gemma3:27b::moderator,7,funding,10,14.970059880239521,668
gemma3:27b::moderator,8,industry,9,13.47305389221557,668
gemma3:27b::moderator,9,health,8,11.976047904191617,668
gemma3:27b::moderator,10,potential,8,11.976047904191617,668
gemma3:27b::moderator,11,agents,8,11.976047904191617,668
gemma3:27b::moderator,12,focuses,8,11.976047904191617,668
gemma3:27b::moderator,13,need,7,10.479041916167665,668
gemma3:27b::moderator,14,effects,7,10.479041916167665,668
gemma3:27b::moderator,15,proof,7,10.479041916167665,668
gemma3:27b::moderator,16,questions,7,10.479041916167665,668
gemma3:27b::moderator,17,investigation,7,10.479041916167665,668
gemma3:27b::moderator,18,agree,7,10.479041916167665,668
gemma3:27b::moderator,19,independent,6,8.982035928143713,668
gemma3:27b::moderator,20,bias,6,8.982035928143713,668
gemma3:27b::moderator,21,moves,5,7.485029940119761,668
gemma3:27b::moderator,22,moderator,5,7.485029940119761,668
gemma3:27b::moderator,23,longitudinal,5,7.485029940119761,668
gemma3:27b::moderator,24,detected,5,7.485029940119761,668
gemma3:27b::moderator,25,scores,5,7.485029940119761,668
gemma3:27b::proponent,1,industry,3,24.390243902439025,123
gemma3:27b::proponent,2,ignores,3,24.390243902439025,123
gemma3:27b::proponent,3,research,3,24.390243902439025,123
gemma3:27b::proponent,4,5g,2,16.260162601626018,123
gemma3:27b::proponent,5,insistence,2,16.260162601626018,123
gemma3:27b::proponent,6,independent,2,16.260162601626018,123
gemma3:27b::proponent,7,downplaying,2,16.260162601626018,123
gemma3:27b::proponent,8,dismissal,2,16.260162601626018,123
gemma3:27b::proponent,9,longitudinal,2,16.260162601626018,123
gemma3:27b::proponent,10,public,2,16.260162601626018,123
gemma3:27b::proponent,11,studies,2,16.260162601626018,123
gemma3:27b::proponent,12,scientific,2,16.260162601626018,123
gemma3:27b::proponent,13,pattern,2,16.260162601626018,123
gemma3:27b::proponent,14,radiation,2,16.260162601626018,123
gemma3:27b::proponent,15,pervasive,2,16.260162601626018,123
gemma3:27b::proponent,16,consistently,2,16.260162601626018,123
gemma3:27b::proponent,17,conclusions,1,8.130081300813009,123
gemma3:27b::proponent,18,concerns,1,8.130081300813009,123
gemma3:27b::proponent,19,concern,1,8.130081300813009,123
gemma3:27b::proponent,20,conveniently,1,8.130081300813009,123
gemma3:27b::proponent,21,dangers,1,8.130081300813009,123
gemma3:27b::proponent,22,data,1,8.130081300813009,123
gemma3:27b::proponent,23,corporations,1,8.130081300813009,123
gemma3:27b::proponent,24,creating,1,8.130081300813009,123
gemma3:27b::proponent,25,demonstrable,1,8.130081300813009,123
