group_name,rank,term,term_type,count
dolphin-yi-34b::opponent,1,additives,unigram,5
dolphin-yi-34b::opponent,2,additives approved,bigram,5
dolphin-yi-34b::opponent,3,additives approved regulatory,trigram,5
dolphin-yi-34b::opponent,4,agencies,unigram,5
dolphin-yi-34b::opponent,5,agencies intentionally,bigram,5
dolphin-yi-34b::opponent,6,agencies intentionally designed,trigram,5
dolphin-yi-34b::opponent,7,approval,unigram,5
dolphin-yi-34b::opponent,8,approval process,bigram,5
dolphin-yi-34b::opponent,9,approval process prioritizes,trigram,5
dolphin-yi-34b::opponent,10,approved,unigram,5
dolphin-yi-34b::opponent,11,approved regulatory,bigram,5
dolphin-yi-34b::opponent,12,approved regulatory agencies,trigram,5
dolphin-yi-34b::opponent,13,benefit medical industry,trigram,5
dolphin-yi-34b::opponent,14,chronic,unigram,5
dolphin-yi-34b::opponent,15,benefit,unigram,5
dolphin-yi-34b::opponent,16,benefit medical,bigram,5
dolphin-yi-34b::opponent,17,designed create,bigram,5
dolphin-yi-34b::opponent,18,designed create chronic,trigram,5
dolphin-yi-34b::opponent,19,create chronic diseases,trigram,5
dolphin-yi-34b::opponent,20,designed,unigram,5
dolphin-yi-34b::opponent,21,chronic diseases,bigram,5
dolphin-yi-34b::opponent,22,chronic diseases benefit,trigram,5
dolphin-yi-34b::opponent,23,create chronic,bigram,5
dolphin-yi-34b::opponent,24,create,unigram,5
dolphin-yi-34b::opponent,25,diseases,unigram,5
gemma3:27b::moderator,1,ca,unigram,29
gemma3:27b::moderator,2,sa,unigram,27
gemma3:27b::moderator,3,evidence,unigram,12
gemma3:27b::moderator,4,agents,unigram,10
gemma3:27b::moderator,5,industry,unigram,10
gemma3:27b::moderator,6,health,unigram,9
gemma3:27b::moderator,7,regulatory,unigram,9
gemma3:27b::moderator,8,specific,unigram,8
gemma3:27b::moderator,9,approval,unigram,8
gemma3:27b::moderator,10,proof,unigram,8
gemma3:27b::moderator,11,acknowledge,unigram,8
gemma3:27b::moderator,12,questions,unigram,7
gemma3:27b::moderator,13,additives,unigram,7
gemma3:27b::moderator,14,research,unigram,7
gemma3:27b::moderator,15,intentional harm,bigram,7
gemma3:27b::moderator,16,intentional,unigram,7
gemma3:27b::moderator,17,harm,unigram,7
gemma3:27b::moderator,18,process,unigram,6
gemma3:27b::moderator,19,public health,bigram,6
gemma3:27b::moderator,20,chronic,unigram,6
gemma3:27b::moderator,21,profit,unigram,6
gemma3:27b::moderator,22,public,unigram,6
gemma3:27b::moderator,23,intent,unigram,6
gemma3:27b::moderator,24,round,unigram,5
gemma3:27b::moderator,25,scores civility epistemic,trigram,5
gemma3:27b::proponent,1,additives,unigram,4
gemma3:27b::proponent,2,industry,unigram,4
gemma3:27b::proponent,3,health,unigram,4
gemma3:27b::proponent,4,preventative,unigram,3
gemma3:27b::proponent,5,isn,unigram,3
gemma3:27b::proponent,6,regulatory,unigram,3
gemma3:27b::proponent,7,preventative health,bigram,3
gemma3:27b::proponent,8,consistent,unigram,3
gemma3:27b::proponent,9,approval,unigram,3
gemma3:27b::proponent,10,prioritize profit preventative,trigram,2
gemma3:27b::proponent,11,profit,unigram,2
gemma3:27b::proponent,12,pattern,unigram,2
gemma3:27b::proponent,13,prioritize profit,bigram,2
gemma3:27b::proponent,14,benefits,unigram,2
gemma3:27b::proponent,15,profit preventative,bigram,2
gemma3:27b::proponent,16,treating,unigram,2
gemma3:27b::proponent,17,predictable outcome,bigram,2
gemma3:27b::proponent,18,predictable,unigram,2
gemma3:27b::proponent,19,coincidence,unigram,2
gemma3:27b::proponent,20,misses,unigram,2
gemma3:27b::proponent,21,coincidence predictable,bigram,2
gemma3:27b::proponent,22,coincidence predictable outcome,trigram,2
gemma3:27b::proponent,23,consistent pattern,bigram,2
gemma3:27b::proponent,24,outcome,unigram,2
gemma3:27b::proponent,25,consistent pattern regulatory,trigram,2
