model_name,metric,proponent_mean,opponent_mean,proponent_n,opponent_n,role_gap,role_gap_ci_low,role_gap_ci_high,effect_size_d
dolphin-yi-34b,confidence,55.0,80.0,1,1,-25.0,-25.0,-25.0,0.0
dolphin-yi-34b,word_count,23.0,17.0,1,1,6.0,6.0,6.0,0.0
dolphin-yi-34b,avg_sentence_length,23.0,17.0,1,1,6.0,6.0,6.0,0.0
dolphin-yi-34b,lemma_type_token_ratio,1.0,1.0,1,1,0.0,0.0,0.0,0.0
dolphin-yi-34b,vader_compound,0.5267,-0.4019,1,1,0.9285999999999999,0.9285999999999999,0.9285999999999999,0.0
dolphin-yi-34b,evidence_density_per_1k_words,43.47826086956522,117.6470588235294,1,1,-74.16879795396419,-74.16879795396419,-74.16879795396419,0.0
dolphin-yi-34b,rebuttal_density_per_1k_words,0.0,58.8235294117647,1,1,-58.8235294117647,-58.8235294117647,-58.8235294117647,0.0
dolphin-yi-34b,hedge_density_per_1k_words,0.0,0.0,1,1,0.0,0.0,0.0,0.0
dolphin-yi-34b,assertive_density_per_1k_words,0.0,0.0,1,1,0.0,0.0,0.0,0.0
dolphin-yi-34b,strong_modal_density_per_1k_words,0.0,0.0,1,1,0.0,0.0,0.0,0.0
dolphin-yi-34b,weak_modal_density_per_1k_words,0.0,0.0,1,1,0.0,0.0,0.0,0.0
dolphin-yi-34b,moral_density_per_1k_words,6.367346026839798,8.591998287242076,1,1,-2.2246522604022774,-2.2246522604022774,-2.2246522604022774,0.0
dolphin-yi-34b,stance_proxy_score,0.0,1.0,1,1,-1.0,-1.0,-1.0,0.0
dolphin-yi-34b,assertiveness_balance,0.0,0.0,1,1,0.0,0.0,0.0,0.0
dolphin-yi-34b,modality_balance,0.0,0.0,1,1,0.0,0.0,0.0,0.0
dolphin-yi-34b,lexical_overlap_prev_other_turn,0.0,0.10526315789473684,1,1,-0.10526315789473684,-0.10526315789473684,-0.10526315789473684,0.0
dolphin-yi-34b,lexical_overlap_prev_opponent_turn,0.0,0.10526315789473684,1,1,-0.10526315789473684,-0.10526315789473684,-0.10526315789473684,0.0
dolphin-yi-34b,novelty_vs_prev_turn_lexical,1.0,0.8947368421052632,1,1,0.10526315789473684,0.10526315789473684,0.10526315789473684,0.0
dolphin-yi-34b,novelty_vs_prev_opponent_turn_lexical,1.0,0.8947368421052632,1,1,0.10526315789473684,0.10526315789473684,0.10526315789473684,0.0
