group_name,rank,term,term_type,count
dolphin-yi-34b::moderator,1,ipcc,unigram,10
dolphin-yi-34b::moderator,2,reports,unigram,9
dolphin-yi-34b::moderator,3,ipcc reports,bigram,8
dolphin-yi-34b::moderator,4,climate,unigram,8
dolphin-yi-34b::moderator,5,ca,unigram,7
dolphin-yi-34b::moderator,6,change,unigram,7
dolphin-yi-34b::moderator,7,climate change,bigram,7
dolphin-yi-34b::moderator,8,sa,unigram,7
dolphin-yi-34b::moderator,9,political,unigram,6
dolphin-yi-34b::moderator,10,evidence,unigram,5
dolphin-yi-34b::moderator,11,influence,unigram,5
dolphin-yi-34b::moderator,12,political influence,bigram,5
dolphin-yi-34b::moderator,13,questions,unigram,4
dolphin-yi-34b::moderator,14,based,unigram,4
dolphin-yi-34b::moderator,15,specific,unigram,4
dolphin-yi-34b::moderator,16,scientific,unigram,4
dolphin-yi-34b::moderator,17,human,unigram,4
dolphin-yi-34b::moderator,18,recap,unigram,3
dolphin-yi-34b::moderator,19,provide,unigram,3
dolphin-yi-34b::moderator,20,potential political,bigram,3
dolphin-yi-34b::moderator,21,recap agreements agents,trigram,3
dolphin-yi-34b::moderator,22,moderator round,bigram,3
dolphin-yi-34b::moderator,23,overall,unigram,3
dolphin-yi-34b::moderator,24,political influence ipcc,trigram,3
dolphin-yi-34b::moderator,25,recap agreements,bigram,3
dolphin-yi-34b::opponent,1,climate,unigram,6
dolphin-yi-34b::opponent,2,climate change,bigram,6
dolphin-yi-34b::opponent,3,change,unigram,6
dolphin-yi-34b::opponent,4,political,unigram,3
dolphin-yi-34b::opponent,5,scientific,unigram,3
dolphin-yi-34b::opponent,6,aim provide objective,trigram,2
dolphin-yi-34b::opponent,7,affected specific findings,trigram,2
dolphin-yi-34b::opponent,8,affected specific,bigram,2
dolphin-yi-34b::opponent,9,based thorough review,trigram,2
dolphin-yi-34b::opponent,10,assessment climate change,trigram,2
dolphin-yi-34b::opponent,11,based,unigram,2
dolphin-yi-34b::opponent,12,based thorough,bigram,2
dolphin-yi-34b::opponent,13,body evidence,bigram,2
dolphin-yi-34b::opponent,14,aim provide,bigram,2
dolphin-yi-34b::opponent,15,assessment,unigram,2
dolphin-yi-34b::opponent,16,affected,unigram,2
dolphin-yi-34b::opponent,17,climate change instances,trigram,2
dolphin-yi-34b::opponent,18,body evidence supporting,trigram,2
dolphin-yi-34b::opponent,19,body,unigram,2
dolphin-yi-34b::opponent,20,change instances political,trigram,2
dolphin-yi-34b::opponent,21,change instances,bigram,2
dolphin-yi-34b::opponent,22,conclusions,unigram,2
dolphin-yi-34b::opponent,23,human,unigram,2
dolphin-yi-34b::opponent,24,human induced,bigram,2
dolphin-yi-34b::opponent,25,human induced climate,trigram,2
dolphin-yi-34b::proponent,1,climate,unigram,3
dolphin-yi-34b::proponent,2,change,unigram,2
dolphin-yi-34b::proponent,3,climate change,bigram,2
dolphin-yi-34b::proponent,4,global,unigram,2
dolphin-yi-34b::proponent,5,human,unigram,2
dolphin-yi-34b::proponent,6,ipcc,unigram,2
dolphin-yi-34b::proponent,7,change crisis,bigram,1
dolphin-yi-34b::proponent,8,activity,unigram,1
dolphin-yi-34b::proponent,9,change ipcc promoting,trigram,1
dolphin-yi-34b::proponent,10,change ipcc,bigram,1
dolphin-yi-34b::proponent,11,climate change crisis,trigram,1
dolphin-yi-34b::proponent,12,climate change ipcc,trigram,1
dolphin-yi-34b::proponent,13,climate drivers,bigram,1
dolphin-yi-34b::proponent,14,change crisis perpetuated,trigram,1
dolphin-yi-34b::proponent,15,activity shaping,bigram,1
dolphin-yi-34b::proponent,16,activity shaping global,trigram,1
dolphin-yi-34b::proponent,17,concept climate change,trigram,1
dolphin-yi-34b::proponent,18,control,unigram,1
dolphin-yi-34b::proponent,19,control populations,bigram,1
dolphin-yi-34b::proponent,20,crisis,unigram,1
dolphin-yi-34b::proponent,21,crisis perpetuated,bigram,1
dolphin-yi-34b::proponent,22,crisis perpetuated global,trigram,1
dolphin-yi-34b::proponent,23,downplay,unigram,1
dolphin-yi-34b::proponent,24,downplay natural,bigram,1
dolphin-yi-34b::proponent,25,downplay natural climate,trigram,1
