group_name,rank,term,count,per_1k_tokens,total_tokens
dolphin-yi-34b::moderator,1,ca,15,30.0,500
dolphin-yi-34b::moderator,2,sa,15,30.0,500
dolphin-yi-34b::moderator,3,apollo,14,28.0,500
dolphin-yi-34b::moderator,4,data,12,24.0,500
dolphin-yi-34b::moderator,5,evidence,12,24.0,500
dolphin-yi-34b::moderator,6,anomalies,11,22.0,500
dolphin-yi-34b::moderator,7,specific,10,20.0,500
dolphin-yi-34b::moderator,8,agents,10,20.0,500
dolphin-yi-34b::moderator,9,fabrication,9,18.0,500
dolphin-yi-34b::moderator,10,missions,9,18.0,500
dolphin-yi-34b::moderator,11,questions,8,16.0,500
dolphin-yi-34b::moderator,12,anomaly,6,12.0,500
dolphin-yi-34b::moderator,13,patterns,6,12.0,500
dolphin-yi-34b::moderator,14,bridge,5,10.0,500
dolphin-yi-34b::moderator,15,civility,5,10.0,500
dolphin-yi-34b::moderator,16,acknowledge,5,10.0,500
dolphin-yi-34b::moderator,17,explained,5,10.0,500
dolphin-yi-34b::moderator,18,inconsistencies,5,10.0,500
dolphin-yi-34b::moderator,19,epistemic,5,10.0,500
dolphin-yi-34b::moderator,20,recap,5,10.0,500
dolphin-yi-34b::moderator,21,disagreements,5,10.0,500
dolphin-yi-34b::moderator,22,whistleblowers,5,10.0,500
dolphin-yi-34b::moderator,23,round,5,10.0,500
dolphin-yi-34b::moderator,24,scores,5,10.0,500
dolphin-yi-34b::moderator,25,moves,5,10.0,500
dolphin-yi-34b::opponent,1,evidence,7,52.63157894736842,133
dolphin-yi-34b::opponent,2,apollo,5,37.59398496240601,133
dolphin-yi-34b::opponent,3,moon,5,37.59398496240601,133
dolphin-yi-34b::opponent,4,landings,5,37.59398496240601,133
dolphin-yi-34b::opponent,5,fabrication,4,30.075187969924812,133
dolphin-yi-34b::opponent,6,opponent,4,30.075187969924812,133
dolphin-yi-34b::opponent,7,data,4,30.075187969924812,133
dolphin-yi-34b::opponent,8,anomalies,4,30.075187969924812,133
dolphin-yi-34b::opponent,9,staged,4,30.075187969924812,133
dolphin-yi-34b::opponent,10,explained,3,22.55639097744361,133
dolphin-yi-34b::opponent,11,scientific,3,22.55639097744361,133
dolphin-yi-34b::opponent,12,substantial,3,22.55639097744361,133
dolphin-yi-34b::opponent,13,supported,3,22.55639097744361,133
dolphin-yi-34b::opponent,14,argument,2,15.037593984962406,133
dolphin-yi-34b::opponent,15,imply,2,15.037593984962406,133
dolphin-yi-34b::opponent,16,explanations,2,15.037593984962406,133
dolphin-yi-34b::opponent,17,marginalized,2,15.037593984962406,133
dolphin-yi-34b::opponent,18,natural,2,15.037593984962406,133
dolphin-yi-34b::opponent,19,naturally,2,15.037593984962406,133
dolphin-yi-34b::opponent,20,necessarily,2,15.037593984962406,133
dolphin-yi-34b::opponent,21,lost,2,15.037593984962406,133
dolphin-yi-34b::opponent,22,patterns,2,15.037593984962406,133
dolphin-yi-34b::opponent,23,approach,2,15.037593984962406,133
dolphin-yi-34b::opponent,24,alternative,2,15.037593984962406,133
dolphin-yi-34b::opponent,25,concrete,2,15.037593984962406,133
gemma3:27b::proponent,1,apollo,4,41.666666666666664,96
gemma3:27b::proponent,2,anomalies,3,31.25,96
gemma3:27b::proponent,3,missions,3,31.25,96
gemma3:27b::proponent,4,technical,3,31.25,96
gemma3:27b::proponent,5,evidence,2,20.833333333333332,96
gemma3:27b::proponent,6,explanations,2,20.833333333333332,96
gemma3:27b::proponent,7,deliberate,2,20.833333333333332,96
gemma3:27b::proponent,8,addressing,2,20.833333333333332,96
gemma3:27b::proponent,9,nasa,2,20.833333333333332,96
gemma3:27b::proponent,10,obscure,2,20.833333333333332,96
gemma3:27b::proponent,11,pattern,2,20.833333333333332,96
gemma3:27b::proponent,12,persistent,2,20.833333333333332,96
gemma3:27b::proponent,13,inconsistencies,2,20.833333333333332,96
gemma3:27b::proponent,14,narrative,2,20.833333333333332,96
gemma3:27b::proponent,15,suggests,2,20.833333333333332,96
gemma3:27b::proponent,16,data,2,20.833333333333332,96
gemma3:27b::proponent,17,strongly,2,20.833333333333332,96
gemma3:27b::proponent,18,truth,2,20.833333333333332,96
gemma3:27b::proponent,19,control,1,10.416666666666666,96
gemma3:27b::proponent,20,constructed,1,10.416666666666666,96
gemma3:27b::proponent,21,conveniently,1,10.416666666666666,96
gemma3:27b::proponent,22,convenient,1,10.416666666666666,96
gemma3:27b::proponent,23,deception,1,10.416666666666666,96
gemma3:27b::proponent,24,cumulative,1,10.416666666666666,96
gemma3:27b::proponent,25,disclose,1,10.416666666666666,96
