model_name,debate_role,round,confidence,confidence_delta_within_role,word_count,avg_sentence_length,lemma_type_token_ratio,vader_compound,evidence_density_per_1k_words,rebuttal_density_per_1k_words,hedge_density_per_1k_words,assertive_density_per_1k_words,strong_modal_density_per_1k_words,weak_modal_density_per_1k_words,moral_density_per_1k_words,stance_proxy_score,assertiveness_balance,modality_balance,lexical_overlap_prev_other_turn,semantic_similarity_prev_other_turn,lexical_overlap_prev_opponent_turn,semantic_similarity_prev_opponent_turn,novelty_vs_prev_turn_lexical,novelty_vs_prev_turn_semantic,novelty_vs_prev_opponent_turn_lexical,novelty_vs_prev_opponent_turn_semantic
dolphin-yi-34b,proponent,1,55.0,,19.0,19.0,1.0,-0.8176,0.0,0.0,0.0,0.0,0.0,0.0,9.717072170388724,1.0,0.0,0.0,0.0,,0.0,,1.0,,1.0,
dolphin-yi-34b,proponent,2,52.0,-3.0,20.0,20.0,1.0,-0.7418,0.0,50.0,0.0,0.0,0.0,0.0,9.371657491791947,1.0,0.0,0.0,0.054945054945054944,0.5812159537755968,0.13793103448275862,0.632073898974817,0.945054945054945,0.41878404622440324,0.8620689655172413,0.36792610102518297
dolphin-yi-34b,proponent,3,49.0,-3.0,20.0,20.0,1.0,-0.7418,0.0,50.0,0.0,0.0,0.0,0.0,9.371657491791947,1.0,0.0,0.0,0.07291666666666667,0.5729807114669414,0.1111111111111111,0.49925422482045423,0.9270833333333334,0.4270192885330586,0.8888888888888888,0.5007457751795458
dolphin-yi-34b,proponent,4,46.0,-3.0,18.0,18.0,1.0,-0.5994,0.0,0.0,0.0,0.0,0.0,0.0,11.300480983140382,0.0,0.0,0.0,0.07142857142857142,0.5742903687677137,0.07407407407407407,0.3618169814002942,0.9285714285714286,0.42570963123228633,0.9259259259259259,0.6381830185997057
dolphin-yi-34b,proponent,5,43.0,-3.0,20.0,20.0,1.0,-0.6249,0.0,0.0,0.0,0.0,0.0,0.0,11.532862690838039,0.0,0.0,0.0,0.07446808510638298,0.5845062179900837,0.24,0.7659487902572732,0.925531914893617,0.41549378200991627,0.76,0.23405120974272675
gemma3:27b,moderator,1,,,166.0,33.2,0.83,-0.6925,78.3132530120482,0.0,6.024096385542169,0.0,0.0,0.0,1.0258897836909586,1.0,-0.006024096385542169,0.0,0.11956521739130435,0.6623987863270628,0.0,,0.8804347826086957,0.33760121367293716,1.0,
gemma3:27b,moderator,2,,,200.0,50.0,0.7563025210084033,-0.9347,65.0,5.0,0.0,0.0,0.0,0.0,0.8749229493359687,3.0,0.0,0.0,0.08080808080808081,0.5299657387680394,0.0,,0.9191919191919192,0.47003426123196057,1.0,
gemma3:27b,moderator,3,,,181.0,36.2,0.7383177570093458,-0.981,71.8232044198895,0.0,0.0,0.0,0.0,0.0,0.9773652646448366,4.0,0.0,0.0,0.11494252873563218,0.5441667600056608,0.0,,0.8850574712643678,0.4558332399943392,1.0,
gemma3:27b,moderator,4,,,194.0,32.333333333333336,0.7982456140350878,-0.8504,61.855670103092784,0.0,10.309278350515465,0.0,0.0,0.0,0.8686987251298717,1.0,-0.010309278350515464,0.0,0.07692307692307693,0.6076537555178401,0.0,,0.9230769230769231,0.39234624448215993,1.0,
gemma3:27b,moderator,5,,,182.0,36.4,0.7798165137614679,-0.9763,54.94505494505494,0.0,0.0,0.0,0.0,0.0,0.9552997566722855,2.0,0.0,0.0,0.12087912087912088,0.5249944773111833,0.0,,0.8791208791208791,0.4750055226888167,1.0,
gemma3:27b,opponent,1,50.0,,33.0,33.0,1.0,-0.8519,60.60606060606061,0.0,0.0,0.0,0.0,0.0,5.533261910062899,0.0,0.0,0.0,0.13793103448275862,0.6835517327445764,0.13793103448275862,0.6835517327445764,0.8620689655172413,0.31644826725542363,0.8620689655172413,0.31644826725542363
gemma3:27b,opponent,2,48.0,-2.0,26.0,26.0,0.9444444444444444,-0.5106,38.46153846153846,38.46153846153846,0.0,0.0,0.0,0.0,5.58212966699902,1.0,0.0,0.0,0.1111111111111111,0.49925422482045423,0.1111111111111111,0.49925422482045423,0.8888888888888888,0.5007457751795458,0.8888888888888888,0.5007457751795458
gemma3:27b,opponent,3,50.0,2.0,27.0,27.0,0.9473684210526315,-0.4939,0.0,37.03703703703704,0.0,0.0,0.0,0.0,5.943201906134354,0.0,0.0,0.0,0.10714285714285714,0.46923768354717743,0.10714285714285714,0.46923768354717743,0.8928571428571429,0.5307623164528226,0.8928571428571429,0.5307623164528226
gemma3:27b,opponent,4,52.0,2.0,39.0,39.0,1.0,-0.1901,0.0,0.0,25.641025641025642,0.0,0.0,0.0,4.003627517974366,0.0,-0.02564102564102564,0.0,0.18518518518518517,0.7080983077303008,0.18518518518518517,0.7080983077303008,0.8148148148148149,0.2919016922696992,0.8148148148148149,0.2919016922696992
gemma3:27b,opponent,5,54.0,2.0,27.0,27.0,0.8947368421052632,0.1779,0.0,37.03703703703704,0.0,0.0,0.0,0.0,6.27197864102352,0.0,0.0,0.0,0.17391304347826086,0.4733140293671971,0.17391304347826086,0.4733140293671971,0.8260869565217391,0.5266859706328029,0.8260869565217391,0.5266859706328029
