metric_family,metric,model_name,mean,std,n
baseline,word_count,dolphin-yi-34b,106.7,63.80360491382912,10
baseline,word_count,gemma3:27b,40.0,5.522680508593631,5
baseline,type_token_ratio,dolphin-yi-34b,0.7589970608126217,0.13173353483493347,10
baseline,type_token_ratio,gemma3:27b,0.8418181818181818,0.03452750729969623,5
baseline,vader_compound,dolphin-yi-34b,0.08207000000000003,0.5770136798879016,10
baseline,vader_compound,gemma3:27b,0.07031999999999998,0.592902493669912,5
baseline,citation_count,dolphin-yi-34b,0.5,0.5270462766947299,10
baseline,citation_count,gemma3:27b,0.0,0.0,5
baseline,question_count,dolphin-yi-34b,1.0,1.0540925533894598,10
baseline,question_count,gemma3:27b,0.0,0.0,5
core,confidence,dolphin-yi-34b,58.2,3.63318042491699,5
core,confidence,gemma3:27b,48.4,3.646916505762094,5
core,confidence_delta_within_role,dolphin-yi-34b,2.0,1.632993161855452,4
core,confidence_delta_within_role,gemma3:27b,-1.5,3.3166247903554,4
core,word_count,dolphin-yi-34b,106.7,63.80360491382912,10
core,word_count,gemma3:27b,40.0,5.522680508593631,5
core,avg_sentence_length,dolphin-yi-34b,26.958333333333332,6.134225227019503,10
core,avg_sentence_length,gemma3:27b,40.0,5.522680508593631,5
core,lemma_type_token_ratio,dolphin-yi-34b,0.8052797516894786,0.16363268838574674,10
core,lemma_type_token_ratio,gemma3:27b,0.9563288563288562,0.03410665839065929,5
core,vader_compound,dolphin-yi-34b,0.08207000000000003,0.5770136798879016,10
core,vader_compound,gemma3:27b,0.07031999999999998,0.592902493669912,5
core,evidence_density_per_1k_words,dolphin-yi-34b,28.691426589813364,30.635368404468505,10
core,evidence_density_per_1k_words,gemma3:27b,5.714285714285714,12.777531299998797,5
core,rebuttal_density_per_1k_words,dolphin-yi-34b,0.0,0.0,10
core,rebuttal_density_per_1k_words,gemma3:27b,0.0,0.0,5
core,hedge_density_per_1k_words,dolphin-yi-34b,3.2733224222585924,8.169149825501439,10
core,hedge_density_per_1k_words,gemma3:27b,0.0,0.0,5
core,assertive_density_per_1k_words,dolphin-yi-34b,0.0,0.0,10
core,assertive_density_per_1k_words,gemma3:27b,0.0,0.0,5
core,strong_modal_density_per_1k_words,dolphin-yi-34b,0.0,0.0,10
core,strong_modal_density_per_1k_words,gemma3:27b,0.0,0.0,5
core,weak_modal_density_per_1k_words,dolphin-yi-34b,0.0,0.0,10
core,weak_modal_density_per_1k_words,gemma3:27b,0.0,0.0,5
core,moral_density_per_1k_words,dolphin-yi-34b,2.2075697464585895,1.3519834213445292,10
core,moral_density_per_1k_words,gemma3:27b,4.166898575390693,0.5121741082801867,5
core,stance_proxy_score,dolphin-yi-34b,0.2,0.42163702135578396,10
core,stance_proxy_score,gemma3:27b,-0.6,0.5477225575051662,5
core,assertiveness_balance,dolphin-yi-34b,-0.0032733224222585926,0.008169149825501439,10
core,assertiveness_balance,gemma3:27b,0.0,0.0,5
core,modality_balance,dolphin-yi-34b,0.0,0.0,10
core,modality_balance,gemma3:27b,0.0,0.0,5
core,lexical_overlap_prev_other_turn,dolphin-yi-34b,0.2287248939788423,0.06457297358622635,10
core,lexical_overlap_prev_other_turn,gemma3:27b,0.07458971049234742,0.04815925083174528,5
core,semantic_similarity_prev_other_turn,dolphin-yi-34b,0.7487399294417683,0.049838308476689665,10
core,semantic_similarity_prev_other_turn,gemma3:27b,0.6612189443248087,0.06511458747454905,4
core,lexical_overlap_prev_opponent_turn,dolphin-yi-34b,0.10866079225212352,0.12327918368570043,10
core,lexical_overlap_prev_opponent_turn,gemma3:27b,0.10380733790123872,0.07556192430279263,5
core,semantic_similarity_prev_opponent_turn,dolphin-yi-34b,0.7468994186038296,0.05630357449014386,5
core,semantic_similarity_prev_opponent_turn,gemma3:27b,0.6769176485817099,0.057858334375132055,4
core,novelty_vs_prev_turn_lexical,dolphin-yi-34b,0.7712751060211577,0.06457297358622635,10
core,novelty_vs_prev_turn_lexical,gemma3:27b,0.9254102895076526,0.04815925083174527,5
core,novelty_vs_prev_turn_semantic,dolphin-yi-34b,0.25126007055823163,0.049838308476689665,10
core,novelty_vs_prev_turn_semantic,gemma3:27b,0.33878105567519134,0.06511458747454905,4
core,novelty_vs_prev_opponent_turn_lexical,dolphin-yi-34b,0.8913392077478764,0.12327918368570043,10
core,novelty_vs_prev_opponent_turn_lexical,gemma3:27b,0.8961926620987611,0.07556192430279264,5
core,novelty_vs_prev_opponent_turn_semantic,dolphin-yi-34b,0.2531005813961705,0.056303574490143865,5
core,novelty_vs_prev_opponent_turn_semantic,gemma3:27b,0.32308235141829006,0.057858334375132055,4
