group_name,rank,term,count,per_1k_tokens,total_tokens
dolphin-yi-34b::moderator,1,climate,11,46.02510460251046,239
dolphin-yi-34b::moderator,2,ca,10,41.84100418410042,239
dolphin-yi-34b::moderator,3,change,10,41.84100418410042,239
dolphin-yi-34b::moderator,4,sa,10,41.84100418410042,239
dolphin-yi-34b::moderator,5,evidence,8,33.47280334728033,239
dolphin-yi-34b::moderator,6,agreement,5,20.92050209205021,239
dolphin-yi-34b::moderator,7,paris,5,20.92050209205021,239
dolphin-yi-34b::moderator,8,questions,5,20.92050209205021,239
dolphin-yi-34b::moderator,9,potential,4,16.736401673640167,239
dolphin-yi-34b::moderator,10,economic,4,16.736401673640167,239
dolphin-yi-34b::moderator,11,countries,3,12.552301255230125,239
dolphin-yi-34b::moderator,12,control,3,12.552301255230125,239
dolphin-yi-34b::moderator,13,civility,3,12.552301255230125,239
dolphin-yi-34b::moderator,14,bridge,3,12.552301255230125,239
dolphin-yi-34b::moderator,15,argues,3,12.552301255230125,239
dolphin-yi-34b::moderator,16,acknowledge,3,12.552301255230125,239
dolphin-yi-34b::moderator,17,detected,3,12.552301255230125,239
dolphin-yi-34b::moderator,18,disagreements,3,12.552301255230125,239
dolphin-yi-34b::moderator,19,epistemic,3,12.552301255230125,239
dolphin-yi-34b::moderator,20,distrust,3,12.552301255230125,239
dolphin-yi-34b::moderator,21,crisis,3,12.552301255230125,239
dolphin-yi-34b::moderator,22,round,3,12.552301255230125,239
dolphin-yi-34b::moderator,23,reasoning,3,12.552301255230125,239
dolphin-yi-34b::moderator,24,recap,3,12.552301255230125,239
dolphin-yi-34b::moderator,25,manufactured,3,12.552301255230125,239
dolphin-yi-34b::proponent,1,agreement,2,62.5,32
dolphin-yi-34b::proponent,2,climate,2,62.5,32
dolphin-yi-34b::proponent,3,global,2,62.5,32
dolphin-yi-34b::proponent,4,control,2,62.5,32
dolphin-yi-34b::proponent,5,power,2,62.5,32
dolphin-yi-34b::proponent,6,suspiciously,2,62.5,32
dolphin-yi-34b::proponent,7,paris,2,62.5,32
dolphin-yi-34b::proponent,8,approach,1,31.25,32
dolphin-yi-34b::proponent,9,concerns,1,31.25,32
dolphin-yi-34b::proponent,10,change,1,31.25,32
dolphin-yi-34b::proponent,11,convenient,1,31.25,32
dolphin-yi-34b::proponent,12,consequences,1,31.25,32
dolphin-yi-34b::proponent,13,economic,1,31.25,32
dolphin-yi-34b::proponent,14,benefit,1,31.25,32
dolphin-yi-34b::proponent,15,aligned,1,31.25,32
dolphin-yi-34b::proponent,16,agendas,1,31.25,32
dolphin-yi-34b::proponent,17,increased,1,31.25,32
dolphin-yi-34b::proponent,18,genuine,1,31.25,32
dolphin-yi-34b::proponent,19,fits,1,31.25,32
dolphin-yi-34b::proponent,20,players,1,31.25,32
dolphin-yi-34b::proponent,21,populations,1,31.25,32
dolphin-yi-34b::proponent,22,primarily,1,31.25,32
dolphin-yi-34b::proponent,23,seeking,1,31.25,32
dolphin-yi-34b::proponent,24,narrative,1,31.25,32
dolphin-yi-34b::proponent,25,size,1,31.25,32
gemma3:27b::opponent,1,climate,4,61.53846153846154,65
gemma3:27b::opponent,2,change,3,46.15384615384615,65
gemma3:27b::opponent,3,crisis,2,30.76923076923077,65
gemma3:27b::opponent,4,control,2,30.76923076923077,65
gemma3:27b::opponent,5,manufactured,2,30.76923076923077,65
gemma3:27b::opponent,6,evidence,2,30.76923076923077,65
gemma3:27b::opponent,7,potential,2,30.76923076923077,65
gemma3:27b::opponent,8,overlooks,2,30.76923076923077,65
gemma3:27b::opponent,9,solely,2,30.76923076923077,65
gemma3:27b::opponent,10,body,1,15.384615384615385,65
gemma3:27b::opponent,11,associated,1,15.384615384615385,65
gemma3:27b::opponent,12,changes,1,15.384615384615385,65
gemma3:27b::opponent,13,claim,1,15.384615384615385,65
gemma3:27b::opponent,14,attributing,1,15.384615384615385,65
gemma3:27b::opponent,15,anthropogenic,1,15.384615384615385,65
gemma3:27b::opponent,16,acknowledging,1,15.384615384615385,65
gemma3:27b::opponent,17,complex,1,15.384615384615385,65
gemma3:27b::opponent,18,consensus,1,15.384615384615385,65
gemma3:27b::opponent,19,demonstrating,1,15.384615384615385,65
gemma3:27b::opponent,20,demonstrable,1,15.384615384615385,65
gemma3:27b::opponent,21,driven,1,15.384615384615385,65
gemma3:27b::opponent,22,dynamics,1,15.384615384615385,65
gemma3:27b::opponent,23,environmental,1,15.384615384615385,65
gemma3:27b::opponent,24,demonstrably,1,15.384615384615385,65
gemma3:27b::opponent,25,established,1,15.384615384615385,65
