model_name,metric,paired_runs,paired_gap_mean,paired_gap_ci_low,paired_gap_ci_high,paired_gap_median,paired_gap_q10,paired_gap_q90,paired_gap_positive_rate
dolphin-yi-34b,confidence,1,1.8000000000000043,1.8000000000000043,1.8000000000000043,1.8000000000000043,1.8000000000000043,1.8000000000000043,1.0
dolphin-yi-34b,confidence_delta_within_role,1,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,0.0
dolphin-yi-34b,word_count,1,-1.3999999999999986,-1.3999999999999986,-1.3999999999999986,-1.3999999999999986,-1.3999999999999986,-1.3999999999999986,0.0
dolphin-yi-34b,avg_sentence_length,1,2.0,2.0,2.0,2.0,2.0,2.0,1.0
dolphin-yi-34b,lemma_type_token_ratio,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dolphin-yi-34b,vader_compound,1,-0.068,-0.068,-0.068,-0.068,-0.068,-0.068,0.0
dolphin-yi-34b,evidence_density_per_1k_words,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dolphin-yi-34b,rebuttal_density_per_1k_words,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dolphin-yi-34b,hedge_density_per_1k_words,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dolphin-yi-34b,assertive_density_per_1k_words,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dolphin-yi-34b,strong_modal_density_per_1k_words,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dolphin-yi-34b,weak_modal_density_per_1k_words,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dolphin-yi-34b,moral_density_per_1k_words,1,0.9424478440205135,0.9424478440205135,0.9424478440205135,0.9424478440205135,0.9424478440205135,0.9424478440205135,1.0
dolphin-yi-34b,stance_proxy_score,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dolphin-yi-34b,assertiveness_balance,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dolphin-yi-34b,modality_balance,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dolphin-yi-34b,lexical_overlap_prev_other_turn,1,-0.3396764711453726,-0.3396764711453726,-0.3396764711453726,-0.3396764711453726,-0.3396764711453726,-0.3396764711453726,0.0
dolphin-yi-34b,semantic_similarity_prev_other_turn,1,-0.12869583796895168,-0.12869583796895168,-0.12869583796895168,-0.12869583796895168,-0.12869583796895168,-0.12869583796895168,0.0
dolphin-yi-34b,lexical_overlap_prev_opponent_turn,1,-0.23482699309685817,-0.23482699309685817,-0.23482699309685817,-0.23482699309685817,-0.23482699309685817,-0.23482699309685817,0.0
dolphin-yi-34b,semantic_similarity_prev_opponent_turn,1,-0.10827594601946333,-0.10827594601946333,-0.10827594601946333,-0.10827594601946333,-0.10827594601946333,-0.10827594601946333,0.0
dolphin-yi-34b,novelty_vs_prev_turn_lexical,1,0.33967647114537247,0.33967647114537247,0.33967647114537247,0.33967647114537247,0.33967647114537247,0.33967647114537247,1.0
dolphin-yi-34b,novelty_vs_prev_turn_semantic,1,0.1286958379689516,0.1286958379689516,0.1286958379689516,0.1286958379689516,0.1286958379689516,0.1286958379689516,1.0
dolphin-yi-34b,novelty_vs_prev_opponent_turn_lexical,1,0.23482699309685806,0.23482699309685806,0.23482699309685806,0.23482699309685806,0.23482699309685806,0.23482699309685806,1.0
dolphin-yi-34b,novelty_vs_prev_opponent_turn_semantic,1,0.10827594601946325,0.10827594601946325,0.10827594601946325,0.10827594601946325,0.10827594601946325,0.10827594601946325,1.0
