group_name,rank,term,count,per_1k_tokens,total_tokens
dolphin-yi-34b::opponent,1,11,1,50.0,20
dolphin-yi-34b::opponent,2,attacks,1,50.0,20
dolphin-yi-34b::opponent,3,available,1,50.0,20
dolphin-yi-34b::opponent,4,carried,1,50.0,20
dolphin-yi-34b::opponent,5,does,1,50.0,20
dolphin-yi-34b::opponent,6,events,1,50.0,20
dolphin-yi-34b::opponent,7,evidence,1,50.0,20
dolphin-yi-34b::opponent,8,exploited,1,50.0,20
dolphin-yi-34b::opponent,9,government,1,50.0,20
dolphin-yi-34b::opponent,10,intelligence,1,50.0,20
dolphin-yi-34b::opponent,11,involve,1,50.0,20
dolphin-yi-34b::opponent,12,narrative,1,50.0,20
dolphin-yi-34b::opponent,13,official,1,50.0,20
dolphin-yi-34b::opponent,14,orchestration,1,50.0,20
dolphin-yi-34b::opponent,15,points,1,50.0,20
dolphin-yi-34b::opponent,16,security,1,50.0,20
dolphin-yi-34b::opponent,17,systems,1,50.0,20
dolphin-yi-34b::opponent,18,terrorists,1,50.0,20
dolphin-yi-34b::opponent,19,tragic,1,50.0,20
dolphin-yi-34b::opponent,20,weaknesses,1,50.0,20
dolphin-yi-34b::proponent,1,11,1,166.66666666666666,6
dolphin-yi-34b::proponent,2,attacks,1,166.66666666666666,6
dolphin-yi-34b::proponent,3,government,1,166.66666666666666,6
dolphin-yi-34b::proponent,4,incentives,1,166.66666666666666,6
dolphin-yi-34b::proponent,5,multiple,1,166.66666666666666,6
dolphin-yi-34b::proponent,6,orchestrate,1,166.66666666666666,6
gemma3:27b::moderator,1,ca,7,51.470588235294116,136
gemma3:27b::moderator,2,sa,6,44.11764705882353,136
gemma3:27b::moderator,3,attacks,5,36.76470588235294,136
gemma3:27b::moderator,4,11,4,29.41176470588235,136
gemma3:27b::moderator,5,evidence,4,29.41176470588235,136
gemma3:27b::moderator,6,government,3,22.058823529411764,136
gemma3:27b::moderator,7,al,2,14.705882352941176,136
gemma3:27b::moderator,8,claims,2,14.705882352941176,136
gemma3:27b::moderator,9,facts,2,14.705882352941176,136
gemma3:27b::moderator,10,link,2,14.705882352941176,136
gemma3:27b::moderator,11,commission,2,14.705882352941176,136
gemma3:27b::moderator,12,sees,2,14.705882352941176,136
gemma3:27b::moderator,13,qaeda,2,14.705882352941176,136
gemma3:27b::moderator,14,regarding,2,14.705882352941176,136
gemma3:27b::moderator,15,orchestration,2,14.705882352941176,136
gemma3:27b::moderator,16,agents,2,14.705882352941176,136
gemma3:27b::moderator,17,specific,2,14.705882352941176,136
gemma3:27b::moderator,18,suggesting,2,14.705882352941176,136
gemma3:27b::moderator,19,burden,1,7.352941176470588,136
gemma3:27b::moderator,20,causal,1,7.352941176470588,136
gemma3:27b::moderator,21,citing,1,7.352941176470588,136
gemma3:27b::moderator,22,change,1,7.352941176470588,136
gemma3:27b::moderator,23,claim,1,7.352941176470588,136
gemma3:27b::moderator,24,civility,1,7.352941176470588,136
gemma3:27b::moderator,25,consensus,1,7.352941176470588,136
