model_name,debate_role,metric,mean,ci_low,ci_high,n
dolphin-yi-34b,moderator,confidence,0.0,0.0,0.0,0
dolphin-yi-34b,moderator,confidence_delta_within_role,0.0,0.0,0.0,0
dolphin-yi-34b,moderator,word_count,155.2,136.8,168.8,5
dolphin-yi-34b,moderator,avg_sentence_length,35.31666666666666,29.46666666666667,40.516666666666666,5
dolphin-yi-34b,moderator,lemma_type_token_ratio,0.689035409035409,0.645982905982906,0.7300854700854702,5
dolphin-yi-34b,moderator,vader_compound,-0.37644,-0.8733000000000001,0.30072,5
dolphin-yi-34b,moderator,evidence_density_per_1k_words,71.7769278962143,59.62840468946324,83.99710144927538,5
dolphin-yi-34b,moderator,rebuttal_density_per_1k_words,0.0,0.0,0.0,5
dolphin-yi-34b,moderator,hedge_density_per_1k_words,1.0869565217391304,0.0,3.2608695652173916,5
dolphin-yi-34b,moderator,assertive_density_per_1k_words,0.0,0.0,0.0,5
dolphin-yi-34b,moderator,strong_modal_density_per_1k_words,0.0,0.0,0.0,5
dolphin-yi-34b,moderator,weak_modal_density_per_1k_words,0.0,0.0,0.0,5
dolphin-yi-34b,moderator,moral_density_per_1k_words,1.067070534812612,0.8953158366594269,1.2122817144327067,5
dolphin-yi-34b,moderator,stance_proxy_score,0.0,-0.8,0.8,5
dolphin-yi-34b,moderator,assertiveness_balance,-0.0010869565217391304,-0.003260869565217391,0.0,5
dolphin-yi-34b,moderator,modality_balance,0.0,0.0,0.0,5
dolphin-yi-34b,moderator,lexical_overlap_prev_other_turn,0.17243077184253655,0.14698079698079697,0.19676307189542483,5
dolphin-yi-34b,moderator,semantic_similarity_prev_other_turn,0.6422135513963141,0.5848774081596176,0.6995496946330106,5
dolphin-yi-34b,moderator,lexical_overlap_prev_opponent_turn,0.0,0.0,0.0,5
dolphin-yi-34b,moderator,semantic_similarity_prev_opponent_turn,0.0,0.0,0.0,0
dolphin-yi-34b,moderator,novelty_vs_prev_turn_lexical,0.8275692281574635,0.8043137254901961,0.853019203019203,5
dolphin-yi-34b,moderator,novelty_vs_prev_turn_semantic,0.3577864486036858,0.30045030536698936,0.4151869413015459,5
dolphin-yi-34b,moderator,novelty_vs_prev_opponent_turn_lexical,1.0,1.0,1.0,5
dolphin-yi-34b,moderator,novelty_vs_prev_opponent_turn_semantic,0.0,0.0,0.0,0
dolphin-yi-34b,opponent,confidence,59.6,55.6,63.6,5
dolphin-yi-34b,opponent,confidence_delta_within_role,3.0,0.5,5.5,4
dolphin-yi-34b,opponent,word_count,39.6,36.6,42.6,5
dolphin-yi-34b,opponent,avg_sentence_length,18.46666666666667,15.8,21.1,5
dolphin-yi-34b,opponent,lemma_type_token_ratio,0.9682274247491639,0.9441220735785953,0.9923076923076923,5
dolphin-yi-34b,opponent,vader_compound,-0.14357999999999999,-0.37132,0.12730349999999996,5
dolphin-yi-34b,opponent,evidence_density_per_1k_words,19.91482771970577,4.444444444444445,35.385210994967096,5
dolphin-yi-34b,opponent,rebuttal_density_per_1k_words,0.0,0.0,0.0,5
dolphin-yi-34b,opponent,hedge_density_per_1k_words,4.444444444444445,0.0,13.333333333333332,5
dolphin-yi-34b,opponent,assertive_density_per_1k_words,0.0,0.0,0.0,5
dolphin-yi-34b,opponent,strong_modal_density_per_1k_words,0.0,0.0,0.0,5
dolphin-yi-34b,opponent,weak_modal_density_per_1k_words,0.0,0.0,0.0,5
dolphin-yi-34b,opponent,moral_density_per_1k_words,3.9728395715029685,3.6056197983242413,4.404502415954222,5
dolphin-yi-34b,opponent,stance_proxy_score,0.0,0.0,0.0,5
dolphin-yi-34b,opponent,assertiveness_balance,-0.0044444444444444444,-0.013333333333333332,0.0,5
dolphin-yi-34b,opponent,modality_balance,0.0,0.0,0.0,5
dolphin-yi-34b,opponent,lexical_overlap_prev_other_turn,0.15475186223398216,0.09037663846026214,0.21666666666666665,5
dolphin-yi-34b,opponent,semantic_similarity_prev_other_turn,0.6394219398253981,0.5637523455608072,0.7444106338807203,5
dolphin-yi-34b,opponent,lexical_overlap_prev_opponent_turn,0.15475186223398216,0.09037663846026214,0.21649550706033374,5
dolphin-yi-34b,opponent,semantic_similarity_prev_opponent_turn,0.6394219398253981,0.558035086161223,0.7310102468778444,5
dolphin-yi-34b,opponent,novelty_vs_prev_turn_lexical,0.8452481377660177,0.7808729139922979,0.9092917288866765,5
dolphin-yi-34b,opponent,novelty_vs_prev_turn_semantic,0.360578060174602,0.2555893661192796,0.4379530519921918,5
dolphin-yi-34b,opponent,novelty_vs_prev_opponent_turn_lexical,0.8452481377660177,0.7808729139922977,0.9096233615397379,5
dolphin-yi-34b,opponent,novelty_vs_prev_opponent_turn_semantic,0.360578060174602,0.2593172002797658,0.441964913838777,5
gemma3:27b,proponent,confidence,55.6,52.6,58.2,5
gemma3:27b,proponent,confidence_delta_within_role,-1.25,-4.506249999999994,3.0,4
gemma3:27b,proponent,word_count,38.2,33.4,43.0,5
gemma3:27b,proponent,avg_sentence_length,38.2,33.4,43.0,5
gemma3:27b,proponent,lemma_type_token_ratio,1.0,1.0,1.0,5
gemma3:27b,proponent,vader_compound,0.19394000000000003,-0.05092000000000001,0.45920000000000005,5
gemma3:27b,proponent,evidence_density_per_1k_words,9.133367929423974,0.0,18.889465490399584,5
gemma3:27b,proponent,rebuttal_density_per_1k_words,0.0,0.0,0.0,5
gemma3:27b,proponent,hedge_density_per_1k_words,6.0606060606060606,0.0,18.18181818181818,5
gemma3:27b,proponent,assertive_density_per_1k_words,0.0,0.0,0.0,5
gemma3:27b,proponent,strong_modal_density_per_1k_words,0.0,0.0,0.0,5
gemma3:27b,proponent,weak_modal_density_per_1k_words,0.0,0.0,0.0,5
gemma3:27b,proponent,moral_density_per_1k_words,4.4574383720137885,3.6309555517989254,5.153522942305928,5
gemma3:27b,proponent,stance_proxy_score,-0.2,-0.8,0.4,5
