model_name,debate_role,round,confidence,confidence_delta_within_role,word_count,avg_sentence_length,lemma_type_token_ratio,vader_compound,evidence_density_per_1k_words,rebuttal_density_per_1k_words,hedge_density_per_1k_words,assertive_density_per_1k_words,strong_modal_density_per_1k_words,weak_modal_density_per_1k_words,moral_density_per_1k_words,stance_proxy_score,assertiveness_balance,modality_balance,lexical_overlap_prev_other_turn,semantic_similarity_prev_other_turn,lexical_overlap_prev_opponent_turn,semantic_similarity_prev_opponent_turn,novelty_vs_prev_turn_lexical,novelty_vs_prev_turn_semantic,novelty_vs_prev_opponent_turn_lexical,novelty_vs_prev_opponent_turn_semantic
dolphin-yi-34b,moderator,1,,,90.0,30.0,0.8181818181818182,0.168,133.33333333333334,0.0,0.0,0.0,0.0,0.0,1.6919250026619213,0.0,0.0,0.0,0.140625,0.6065668658420811,0.0,,0.859375,0.3934331341579189,1.0,
dolphin-yi-34b,moderator,2,,,135.0,45.0,0.8082191780821918,-0.9643,96.29629629629629,0.0,7.407407407407407,0.0,0.0,0.0,1.2394509800941258,0.0,-0.007407407407407408,0.0,0.16923076923076924,0.7548407830448899,0.0,,0.8307692307692307,0.24515921695511012,1.0,
dolphin-yi-34b,moderator,3,,,171.0,42.75,0.7272727272727273,-0.9251,87.71929824561404,0.0,5.847953216374269,0.0,0.0,0.0,0.814320367281615,0.0,-0.005847953216374269,0.0,0.09876543209876543,0.6195860413085712,0.0,,0.9012345679012346,0.3804139586914288,1.0,
dolphin-yi-34b,moderator,4,,,137.0,34.25,0.6582278481012658,-0.9615,102.18978102189782,0.0,7.299270072992701,0.0,0.0,0.0,1.0942742323599002,0.0,-0.0072992700729927005,0.0,0.09230769230769231,0.6758265078624768,0.0,,0.9076923076923077,0.3241734921375232,1.0,
dolphin-yi-34b,moderator,5,,,140.0,35.0,0.7317073170731707,-0.4871,128.57142857142858,0.0,0.0,0.0,0.0,0.0,1.168737602317459,0.0,0.0,0.0,0.19402985074626866,0.6025571055527206,0.0,,0.8059701492537313,0.3974428944472794,1.0,
dolphin-yi-34b,proponent,1,55.0,,17.0,17.0,1.0,-0.0258,117.6470588235294,0.0,0.0,0.0,0.0,0.0,13.477473628096497,-1.0,0.0,0.0,0.0,,0.0,,1.0,,1.0,
dolphin-yi-34b,proponent,2,60.0,5.0,17.0,17.0,1.0,-0.5267,117.6470588235294,0.0,0.0,0.0,0.0,0.0,6.748143789152909,0.0,0.0,0.0,0.08,0.5734272973957418,0.0,0.5727972441203832,0.92,0.42657270260425817,1.0,0.42720275587961676
dolphin-yi-34b,proponent,3,60.0,0.0,21.0,21.0,1.0,-0.4404,95.23809523809524,0.0,0.0,0.0,0.0,0.0,7.2471228158171375,0.0,0.0,0.0,0.06153846153846154,0.6605979837317603,0.038461538461538464,0.6838547758347651,0.9384615384615385,0.33940201626823974,0.9615384615384616,0.31614522416523494
dolphin-yi-34b,proponent,4,50.0,-10.0,21.0,21.0,1.0,-0.4404,95.23809523809524,0.0,0.0,0.0,0.0,0.0,7.2471228158171375,0.0,0.0,0.0,0.1232876712328767,0.6852595922926706,0.125,0.6379144065803195,0.8767123287671232,0.31474040770732936,0.875,0.3620855934196805
dolphin-yi-34b,proponent,5,40.0,-10.0,21.0,21.0,1.0,-0.4404,95.23809523809524,0.0,0.0,0.0,0.0,0.0,7.2471228158171375,0.0,0.0,0.0,0.08771929824561403,0.6587513899904818,0.11538461538461539,0.7340394707544644,0.9122807017543859,0.3412486100095182,0.8846153846153846,0.2659605292455356
gemma3:27b,opponent,1,50.0,,54.0,27.0,0.9655172413793104,0.1027,92.5925925925926,0.0,0.0,0.0,0.0,0.0,2.737018396390496,0.0,0.0,0.0,0.08823529411764706,0.6638000608587953,0.08823529411764706,0.6638000608587953,0.9117647058823529,0.3361999391412047,0.9117647058823529,0.3361999391412047
gemma3:27b,opponent,2,50.0,0.0,28.0,28.0,1.0,-0.1779,107.14285714285714,0.0,0.0,0.0,0.0,0.0,5.480332417378881,0.0,0.0,0.0,0.04,0.6606723730120139,0.04,0.6606723730120139,0.96,0.33932762698798613,0.96,0.33932762698798613
gemma3:27b,opponent,3,50.0,0.0,33.0,33.0,1.0,-0.891,90.9090909090909,0.0,0.0,0.0,0.0,0.0,4.7939166559664965,0.0,0.0,0.0,0.125,0.6379144065803195,0.125,0.6379144065803195,0.875,0.3620855934196805,0.875,0.3620855934196805
gemma3:27b,opponent,4,60.0,10.0,29.0,29.0,1.0,0.0,103.44827586206897,34.48275862068966,34.48275862068966,0.0,0.0,0.0,6.344993316201548,0.0,-0.034482758620689655,0.0,0.11538461538461539,0.731673171221917,0.11538461538461539,0.731673171221917,0.8846153846153846,0.268326828778083,0.8846153846153846,0.268326828778083
gemma3:27b,opponent,5,65.0,5.0,30.0,30.0,1.0,0.6884,33.333333333333336,0.0,33.333333333333336,0.0,0.0,0.0,5.704114453448544,0.0,-0.03333333333333333,0.0,0.07142857142857142,0.5670261845326721,0.07142857142857142,0.5670261845326721,0.9285714285714286,0.43297381546732794,0.9285714285714286,0.43297381546732794
