metric_family,metric,model_name,mean,std,n
baseline,word_count,dolphin-yi-34b,98.5,86.33828814610584,6
baseline,word_count,gemma3:27b,40.0,5.5677643628300215,3
baseline,type_token_ratio,dolphin-yi-34b,0.788844483272194,0.15645110403789178,6
baseline,type_token_ratio,gemma3:27b,0.8766682592769549,0.0346168711296464,3
baseline,vader_compound,dolphin-yi-34b,-0.4458333333333333,0.5548984579782743,6
baseline,vader_compound,gemma3:27b,-0.008766666666666664,0.20346037288212496,3
baseline,citation_count,dolphin-yi-34b,0.5,0.5477225575051661,6
baseline,citation_count,gemma3:27b,0.0,0.0,3
baseline,question_count,dolphin-yi-34b,1.0,1.0954451150103321,6
baseline,question_count,gemma3:27b,0.0,0.0,3
core,confidence,dolphin-yi-34b,45.0,10.0,3
core,confidence,gemma3:27b,66.66666666666667,17.55942292142123,3
core,confidence_delta_within_role,dolphin-yi-34b,-10.0,0.0,2
core,confidence_delta_within_role,gemma3:27b,17.5,3.5355339059327378,2
core,word_count,dolphin-yi-34b,98.5,86.33828814610584,6
core,word_count,gemma3:27b,40.0,5.5677643628300215,3
core,avg_sentence_length,dolphin-yi-34b,27.28333333333333,9.549956369882885,6
core,avg_sentence_length,gemma3:27b,32.333333333333336,8.326663997864532,3
core,lemma_type_token_ratio,dolphin-yi-34b,0.8670640905935024,0.14973138528800373,6
core,lemma_type_token_ratio,gemma3:27b,0.9339199447895101,0.035621647991478184,3
core,vader_compound,dolphin-yi-34b,-0.4458333333333333,0.5548984579782743,6
core,vader_compound,gemma3:27b,-0.008766666666666664,0.20346037288212496,3
core,evidence_density_per_1k_words,dolphin-yi-34b,34.883763046413655,38.59667894622997,6
core,evidence_density_per_1k_words,gemma3:27b,25.31719488241227,3.4276412045562847,3
core,rebuttal_density_per_1k_words,dolphin-yi-34b,0.0,0.0,6
core,rebuttal_density_per_1k_words,gemma3:27b,0.0,0.0,3
core,hedge_density_per_1k_words,dolphin-yi-34b,2.7757736091069423,4.709510667156773,6
core,hedge_density_per_1k_words,gemma3:27b,8.547008547008547,14.80385305614425,3
core,assertive_density_per_1k_words,dolphin-yi-34b,0.0,0.0,6
core,assertive_density_per_1k_words,gemma3:27b,0.0,0.0,3
core,strong_modal_density_per_1k_words,dolphin-yi-34b,0.0,0.0,6
core,strong_modal_density_per_1k_words,gemma3:27b,0.0,0.0,3
core,weak_modal_density_per_1k_words,dolphin-yi-34b,0.0,0.0,6
core,weak_modal_density_per_1k_words,gemma3:27b,0.0,0.0,3
core,moral_density_per_1k_words,dolphin-yi-34b,4.716091384690966,4.35572744939018,6
core,moral_density_per_1k_words,gemma3:27b,4.224580289661469,0.33627871507761026,3
core,stance_proxy_score,dolphin-yi-34b,0.0,1.4142135623730951,6
core,stance_proxy_score,gemma3:27b,0.3333333333333333,0.5773502691896258,3
core,assertiveness_balance,dolphin-yi-34b,-0.0027757736091069424,0.0047095106671567735,6
core,assertiveness_balance,gemma3:27b,-0.008547008547008546,0.014803853056144251,3
core,modality_balance,dolphin-yi-34b,0.0,0.0,6
core,modality_balance,gemma3:27b,0.0,0.0,3
core,lexical_overlap_prev_other_turn,dolphin-yi-34b,0.0816349335890665,0.07569626029397651,6
core,lexical_overlap_prev_other_turn,gemma3:27b,0.12830753184014054,0.11910457174586354,3
core,semantic_similarity_prev_other_turn,dolphin-yi-34b,0.6203148792572446,0.12118149734241729,5
core,semantic_similarity_prev_other_turn,gemma3:27b,0.5548635097394502,0.053909421691622925,3
core,lexical_overlap_prev_opponent_turn,dolphin-yi-34b,0.010376756066411238,0.016214827668486254,6
core,lexical_overlap_prev_opponent_turn,gemma3:27b,0.12830753184014054,0.11910457174586354,3
core,semantic_similarity_prev_opponent_turn,dolphin-yi-34b,0.6460603673903269,0.08870166000421634,2
core,semantic_similarity_prev_opponent_turn,gemma3:27b,0.5548635097394502,0.053909421691622925,3
core,novelty_vs_prev_turn_lexical,dolphin-yi-34b,0.9183650664109336,0.07569626029397651,6
core,novelty_vs_prev_turn_lexical,gemma3:27b,0.8716924681598593,0.11910457174586359,3
core,novelty_vs_prev_turn_semantic,dolphin-yi-34b,0.3796851207427555,0.12118149734241729,5
core,novelty_vs_prev_turn_semantic,gemma3:27b,0.44513649026054986,0.053909421691622925,3
core,novelty_vs_prev_opponent_turn_lexical,dolphin-yi-34b,0.9896232439335888,0.016214827668486247,6
core,novelty_vs_prev_opponent_turn_lexical,gemma3:27b,0.8716924681598593,0.11910457174586359,3
core,novelty_vs_prev_opponent_turn_semantic,dolphin-yi-34b,0.35393963260967304,0.08870166000421634,2
core,novelty_vs_prev_opponent_turn_semantic,gemma3:27b,0.44513649026054986,0.053909421691622925,3
