group_name,rank,term,count,per_1k_tokens,total_tokens
dolphin-yi-34b::moderator,1,deep,21,37.634408602150536,558
dolphin-yi-34b::moderator,2,state,21,37.634408602150536,558
dolphin-yi-34b::moderator,3,policy,16,28.67383512544803,558
dolphin-yi-34b::moderator,4,control,14,25.089605734767026,558
dolphin-yi-34b::moderator,5,evidence,14,25.089605734767026,558
dolphin-yi-34b::moderator,6,specific,14,25.089605734767026,558
dolphin-yi-34b::moderator,7,sa,13,23.29749103942652,558
dolphin-yi-34b::moderator,8,ca,13,23.29749103942652,558
dolphin-yi-34b::moderator,9,officials,11,19.71326164874552,558
dolphin-yi-34b::moderator,10,elected,10,17.921146953405017,558
dolphin-yi-34b::moderator,11,agents,10,17.921146953405017,558
dolphin-yi-34b::moderator,12,questions,7,12.544802867383513,558
dolphin-yi-34b::moderator,13,influence,7,12.544802867383513,558
dolphin-yi-34b::moderator,14,moves,6,10.75268817204301,558
dolphin-yi-34b::moderator,15,democratic,6,10.75268817204301,558
dolphin-yi-34b::moderator,16,disagreements,5,8.960573476702509,558
dolphin-yi-34b::moderator,17,processes,5,8.960573476702509,558
dolphin-yi-34b::moderator,18,factors,5,8.960573476702509,558
dolphin-yi-34b::moderator,19,detected,5,8.960573476702509,558
dolphin-yi-34b::moderator,20,epistemic,5,8.960573476702509,558
dolphin-yi-34b::moderator,21,scores,5,8.960573476702509,558
dolphin-yi-34b::moderator,22,moderator,5,8.960573476702509,558
dolphin-yi-34b::moderator,23,recap,5,8.960573476702509,558
dolphin-yi-34b::moderator,24,round,5,8.960573476702509,558
dolphin-yi-34b::moderator,25,civility,5,8.960573476702509,558
dolphin-yi-34b::proponent,1,consistent,5,96.15384615384616,52
dolphin-yi-34b::proponent,2,deep,5,96.15384615384616,52
dolphin-yi-34b::proponent,3,state,5,96.15384615384616,52
dolphin-yi-34b::proponent,4,democratic,4,76.92307692307692,52
dolphin-yi-34b::proponent,5,influence,4,76.92307692307692,52
dolphin-yi-34b::proponent,6,evident,4,76.92307692307692,52
dolphin-yi-34b::proponent,7,processes,4,76.92307692307692,52
dolphin-yi-34b::proponent,8,erosion,4,76.92307692307692,52
dolphin-yi-34b::proponent,9,guise,3,57.69230769230769,52
dolphin-yi-34b::proponent,10,security,3,57.69230769230769,52
dolphin-yi-34b::proponent,11,national,3,57.69230769230769,52
dolphin-yi-34b::proponent,12,control,1,19.23076923076923,52
dolphin-yi-34b::proponent,13,indication,1,19.23076923076923,52
dolphin-yi-34b::proponent,14,administrations,1,19.23076923076923,52
dolphin-yi-34b::proponent,15,clear,1,19.23076923076923,52
dolphin-yi-34b::proponent,16,continuity,1,19.23076923076923,52
dolphin-yi-34b::proponent,17,policy,1,19.23076923076923,52
dolphin-yi-34b::proponent,18,pattern,1,19.23076923076923,52
dolphin-yi-34b::proponent,19,government,1,19.23076923076923,52
gemma3:27b::opponent,1,attributing,5,44.642857142857146,112
gemma3:27b::opponent,2,deep,5,44.642857142857146,112
gemma3:27b::opponent,3,state,5,44.642857142857146,112
gemma3:27b::opponent,4,policy,4,35.714285714285715,112
gemma3:27b::opponent,5,evidence,3,26.785714285714285,112
gemma3:27b::opponent,6,elected,3,26.785714285714285,112
gemma3:27b::opponent,7,control,3,26.785714285714285,112
gemma3:27b::opponent,8,despite,3,26.785714285714285,112
gemma3:27b::opponent,9,lacks,3,26.785714285714285,112
gemma3:27b::opponent,10,officials,3,26.785714285714285,112
gemma3:27b::opponent,11,solely,3,26.785714285714285,112
gemma3:27b::opponent,12,demonstrating,2,17.857142857142858,112
gemma3:27b::opponent,13,concerns,2,17.857142857142858,112
gemma3:27b::opponent,14,explanations,2,17.857142857142858,112
gemma3:27b::opponent,15,demonstrable,2,17.857142857142858,112
gemma3:27b::opponent,16,consistent,2,17.857142857142858,112
gemma3:27b::opponent,17,national,2,17.857142857142858,112
gemma3:27b::opponent,18,overlooks,2,17.857142857142858,112
gemma3:27b::opponent,19,mechanism,2,17.857142857142858,112
gemma3:27b::opponent,20,requires,2,17.857142857142858,112
gemma3:27b::opponent,21,security,2,17.857142857142858,112
gemma3:27b::opponent,22,trends,2,17.857142857142858,112
gemma3:27b::opponent,23,processes,2,17.857142857142858,112
gemma3:27b::opponent,24,parsimonious,2,17.857142857142858,112
gemma3:27b::opponent,25,oversight,2,17.857142857142858,112
