metric_family,metric,model_name,mean,std,n
baseline,word_count,dolphin-yi-34b,54.25,10.1447851956888,4
baseline,word_count,gemma3:27b,128.25,103.41835979581741,8
baseline,type_token_ratio,dolphin-yi-34b,0.8627770286116323,0.043753229024562544,4
baseline,type_token_ratio,gemma3:27b,0.7499907983216556,0.15159342821068975,8
baseline,vader_compound,dolphin-yi-34b,-0.29835,0.20484826091524427,4
baseline,vader_compound,gemma3:27b,0.1032375,0.5614870713115307,8
baseline,citation_count,dolphin-yi-34b,0.0,0.0,4
baseline,citation_count,gemma3:27b,0.5,0.5345224838248488,8
baseline,question_count,dolphin-yi-34b,0.0,0.0,4
baseline,question_count,gemma3:27b,1.0,1.0690449676496976,8
core,confidence,dolphin-yi-34b,57.75,8.261355820929152,4
core,confidence,gemma3:27b,52.5,2.3804761428476167,4
core,confidence_delta_within_role,dolphin-yi-34b,5.0,11.269427669584644,3
core,confidence_delta_within_role,gemma3:27b,-0.3333333333333333,4.163331998932266,3
core,word_count,dolphin-yi-34b,54.25,10.1447851956888,4
core,word_count,gemma3:27b,128.25,103.41835979581741,8
core,avg_sentence_length,dolphin-yi-34b,19.791666666666664,1.728706431389068,4
core,avg_sentence_length,gemma3:27b,40.302083333333336,10.927606069252402,8
core,lemma_type_token_ratio,dolphin-yi-34b,0.9145276292335116,0.059612544484489924,4
core,lemma_type_token_ratio,gemma3:27b,0.8447304057400282,0.14448234742107768,8
core,vader_compound,dolphin-yi-34b,-0.29835,0.20484826091524427,4
core,vader_compound,gemma3:27b,0.1032375,0.5614870713115307,8
core,evidence_density_per_1k_words,dolphin-yi-34b,48.220567542213885,18.338628475068084,4
core,evidence_density_per_1k_words,gemma3:27b,34.99493927125506,29.601155751925003,8
core,rebuttal_density_per_1k_words,dolphin-yi-34b,8.974358974358974,10.415433852097385,4
core,rebuttal_density_per_1k_words,gemma3:27b,0.0,0.0,8
core,hedge_density_per_1k_words,dolphin-yi-34b,10.905253283302063,12.767253504384865,4
core,hedge_density_per_1k_words,gemma3:27b,11.033414802514972,12.498947992542634,8
core,assertive_density_per_1k_words,dolphin-yi-34b,0.0,0.0,4
core,assertive_density_per_1k_words,gemma3:27b,0.0,0.0,8
core,strong_modal_density_per_1k_words,dolphin-yi-34b,0.0,0.0,4
core,strong_modal_density_per_1k_words,gemma3:27b,0.0,0.0,8
core,weak_modal_density_per_1k_words,dolphin-yi-34b,0.0,0.0,4
core,weak_modal_density_per_1k_words,gemma3:27b,0.0,0.0,8
core,moral_density_per_1k_words,dolphin-yi-34b,2.8521414415096267,0.7050338979400279,4
core,moral_density_per_1k_words,gemma3:27b,2.644476167517909,2.140860906060241,8
core,stance_proxy_score,dolphin-yi-34b,0.0,1.4142135623730951,4
core,stance_proxy_score,gemma3:27b,0.125,0.3535533905932738,8
core,assertiveness_balance,dolphin-yi-34b,-0.010905253283302064,0.012767253504384865,4
core,assertiveness_balance,gemma3:27b,-0.011033414802514973,0.012498947992542633,8
core,modality_balance,dolphin-yi-34b,0.0,0.0,4
core,modality_balance,gemma3:27b,0.0,0.0,8
core,lexical_overlap_prev_other_turn,dolphin-yi-34b,0.09114627788793611,0.024871617847789507,4
core,lexical_overlap_prev_other_turn,gemma3:27b,0.06874597223938751,0.052429832550805106,8
core,semantic_similarity_prev_other_turn,dolphin-yi-34b,0.6274867205884522,0.04124059367716301,4
core,semantic_similarity_prev_other_turn,gemma3:27b,0.5962057370107313,0.07406207318025972,7
core,lexical_overlap_prev_opponent_turn,dolphin-yi-34b,0.09114627788793611,0.024871617847789507,4
core,lexical_overlap_prev_opponent_turn,gemma3:27b,0.039037834547367985,0.0630078321130549,8
core,semantic_similarity_prev_opponent_turn,dolphin-yi-34b,0.6274867205884522,0.04124059367716301,4
core,semantic_similarity_prev_opponent_turn,gemma3:27b,0.6126108525228234,0.1142645662942042,3
core,novelty_vs_prev_turn_lexical,dolphin-yi-34b,0.9088537221120638,0.024871617847789535,4
core,novelty_vs_prev_turn_lexical,gemma3:27b,0.9312540277606125,0.052429832550805085,8
core,novelty_vs_prev_turn_semantic,dolphin-yi-34b,0.37251327941154777,0.04124059367716301,4
core,novelty_vs_prev_turn_semantic,gemma3:27b,0.4037942629892686,0.0740620731802597,7
core,novelty_vs_prev_opponent_turn_lexical,dolphin-yi-34b,0.9088537221120638,0.024871617847789535,4
core,novelty_vs_prev_opponent_turn_lexical,gemma3:27b,0.960962165452632,0.06300783211305493,8
core,novelty_vs_prev_opponent_turn_semantic,dolphin-yi-34b,0.37251327941154777,0.04124059367716301,4
core,novelty_vs_prev_opponent_turn_semantic,gemma3:27b,0.3873891474771766,0.1142645662942042,3
