group_name,rank,term,count,per_1k_tokens,total_tokens
dolphin-yi-34b::opponent,1,vaccines,7,54.263565891472865,129
dolphin-yi-34b::opponent,2,control,6,46.51162790697674,129
dolphin-yi-34b::opponent,3,covid,5,38.75968992248062,129
dolphin-yi-34b::opponent,4,19,5,38.75968992248062,129
dolphin-yi-34b::opponent,5,tracking,5,38.75968992248062,129
dolphin-yi-34b::opponent,6,microchips,4,31.007751937984494,129
dolphin-yi-34b::opponent,7,evidence,4,31.007751937984494,129
dolphin-yi-34b::opponent,8,contain,4,31.007751937984494,129
dolphin-yi-34b::opponent,9,vaccine,4,31.007751937984494,129
dolphin-yi-34b::opponent,10,passports,3,23.25581395348837,129
dolphin-yi-34b::opponent,11,health,3,23.25581395348837,129
dolphin-yi-34b::opponent,12,claim,3,23.25581395348837,129
dolphin-yi-34b::opponent,13,global,2,15.503875968992247,129
dolphin-yi-34b::opponent,14,hidden,2,15.503875968992247,129
dolphin-yi-34b::opponent,15,designed,2,15.503875968992247,129
dolphin-yi-34b::opponent,16,imply,2,15.503875968992247,129
dolphin-yi-34b::opponent,17,rapid,2,15.503875968992247,129
dolphin-yi-34b::opponent,18,safely,2,15.503875968992247,129
dolphin-yi-34b::opponent,19,population,2,15.503875968992247,129
dolphin-yi-34b::opponent,20,open,2,15.503875968992247,129
dolphin-yi-34b::opponent,21,means,2,15.503875968992247,129
dolphin-yi-34b::opponent,22,surveillance,2,15.503875968992247,129
dolphin-yi-34b::opponent,23,supported,2,15.503875968992247,129
dolphin-yi-34b::opponent,24,societies,2,15.503875968992247,129
dolphin-yi-34b::opponent,25,mechanisms,2,15.503875968992247,129
gemma3:27b::moderator,1,ca,33,54.90848585690516,601
gemma3:27b::moderator,2,sa,26,43.261231281198,601
gemma3:27b::moderator,3,tracking,15,24.958402662229616,601
gemma3:27b::moderator,4,vaccines,12,19.966722129783694,601
gemma3:27b::moderator,5,vaccine,12,19.966722129783694,601
gemma3:27b::moderator,6,agents,9,14.97504159733777,601
gemma3:27b::moderator,7,data,9,14.97504159733777,601
gemma3:27b::moderator,8,technology,8,13.311148086522463,601
gemma3:27b::moderator,9,questions,8,13.311148086522463,601
gemma3:27b::moderator,10,potential,8,13.311148086522463,601
gemma3:27b::moderator,11,evidence,8,13.311148086522463,601
gemma3:27b::moderator,12,health,7,11.647254575707155,601
gemma3:27b::moderator,13,physical,7,11.647254575707155,601
gemma3:27b::moderator,14,microchips,7,11.647254575707155,601
gemma3:27b::moderator,15,current,6,9.983361064891847,601
gemma3:27b::moderator,16,development,6,9.983361064891847,601
gemma3:27b::moderator,17,passports,6,9.983361064891847,601
gemma3:27b::moderator,18,lack,5,8.319467554076539,601
gemma3:27b::moderator,19,function,5,8.319467554076539,601
gemma3:27b::moderator,20,proof,5,8.319467554076539,601
gemma3:27b::moderator,21,acknowledge,5,8.319467554076539,601
gemma3:27b::moderator,22,emphasizes,4,6.655574043261232,601
gemma3:27b::moderator,23,disagreements,4,6.655574043261232,601
gemma3:27b::moderator,24,moderator,4,6.655574043261232,601
gemma3:27b::moderator,25,creep,4,6.655574043261232,601
gemma3:27b::proponent,1,digital,3,34.09090909090909,88
gemma3:27b::proponent,2,tracking,3,34.09090909090909,88
gemma3:27b::proponent,3,vaccines,3,34.09090909090909,88
gemma3:27b::proponent,4,implementation,2,22.727272727272727,88
gemma3:27b::proponent,5,health,2,22.727272727272727,88
gemma3:27b::proponent,6,historical,2,22.727272727272727,88
gemma3:27b::proponent,7,dismissal,2,22.727272727272727,88
gemma3:27b::proponent,8,control,2,22.727272727272727,88
gemma3:27b::proponent,9,insistence,2,22.727272727272727,88
gemma3:27b::proponent,10,passports,2,22.727272727272727,88
gemma3:27b::proponent,11,pattern,2,22.727272727272727,88
gemma3:27b::proponent,12,technology,2,22.727272727272727,88
gemma3:27b::proponent,13,isolated,2,22.727272727272727,88
gemma3:27b::proponent,14,ignores,2,22.727272727272727,88
gemma3:27b::proponent,15,isn,2,22.727272727272727,88
gemma3:27b::proponent,16,coupled,2,22.727272727272727,88
gemma3:27b::proponent,17,vaccine,2,22.727272727272727,88
gemma3:27b::proponent,18,developed,1,11.363636363636363,88
gemma3:27b::proponent,19,development,1,11.363636363636363,88
gemma3:27b::proponent,20,data,1,11.363636363636363,88
gemma3:27b::proponent,21,creating,1,11.363636363636363,88
gemma3:27b::proponent,22,convergence,1,11.363636363636363,88
gemma3:27b::proponent,23,deniability,1,11.363636363636363,88
gemma3:27b::proponent,24,dismissing,1,11.363636363636363,88
gemma3:27b::proponent,25,function,1,11.363636363636363,88
