group_name,rank,term,term_type,count
dolphin-yi-34b::opponent,1,federal,unigram,4
dolphin-yi-34b::opponent,2,federal reserve,bigram,4
dolphin-yi-34b::opponent,3,reserve,unigram,4
dolphin-yi-34b::opponent,4,public,unigram,3
dolphin-yi-34b::opponent,5,economic,unigram,2
dolphin-yi-34b::opponent,6,economic stability,bigram,2
dolphin-yi-34b::opponent,7,accountability,unigram,2
dolphin-yi-34b::opponent,8,accountability multiple,bigram,2
dolphin-yi-34b::opponent,9,mandate,unigram,2
dolphin-yi-34b::opponent,10,independently mandate,bigram,2
dolphin-yi-34b::opponent,11,federal reserve operates,trigram,2
dolphin-yi-34b::opponent,12,ensures,unigram,2
dolphin-yi-34b::opponent,13,ensures transparency accountability,trigram,2
dolphin-yi-34b::opponent,14,ensures transparency,bigram,2
dolphin-yi-34b::opponent,15,accountability multiple mechanisms,trigram,2
dolphin-yi-34b::opponent,16,economic stability serve,trigram,2
dolphin-yi-34b::opponent,17,maintain economic,bigram,2
dolphin-yi-34b::opponent,18,independently,unigram,2
dolphin-yi-34b::opponent,19,independently mandate maintain,trigram,2
dolphin-yi-34b::opponent,20,maintain,unigram,2
dolphin-yi-34b::opponent,21,maintain economic stability,trigram,2
dolphin-yi-34b::opponent,22,reserve operates,bigram,2
dolphin-yi-34b::opponent,23,public structure ensures,trigram,2
dolphin-yi-34b::opponent,24,public structure,bigram,2
dolphin-yi-34b::opponent,25,operates,unigram,2
dolphin-yi-34b::proponent,1,federal,unigram,4
dolphin-yi-34b::proponent,2,federal reserve,bigram,4
dolphin-yi-34b::proponent,3,reserve,unigram,4
dolphin-yi-34b::proponent,4,private,unigram,3
dolphin-yi-34b::proponent,5,based decision,bigram,2
dolphin-yi-34b::proponent,6,based decision making,trigram,2
dolphin-yi-34b::proponent,7,consensus,unigram,2
dolphin-yi-34b::proponent,8,concentration,unigram,2
dolphin-yi-34b::proponent,9,decision making,bigram,2
dolphin-yi-34b::proponent,10,decision,unigram,2
dolphin-yi-34b::proponent,11,federal reserve structure,trigram,2
dolphin-yi-34b::proponent,12,consensus based,bigram,2
dolphin-yi-34b::proponent,13,making,unigram,2
dolphin-yi-34b::proponent,14,nature,unigram,2
dolphin-yi-34b::proponent,15,based,unigram,2
dolphin-yi-34b::proponent,16,consensus based decision,trigram,2
dolphin-yi-34b::proponent,17,structure,unigram,2
dolphin-yi-34b::proponent,18,reserve structure,bigram,2
dolphin-yi-34b::proponent,19,wealth,unigram,2
dolphin-yi-34b::proponent,20,wealth concentration,bigram,2
dolphin-yi-34b::proponent,21,banks consensus based,trigram,1
dolphin-yi-34b::proponent,22,act agent,bigram,1
dolphin-yi-34b::proponent,23,creates inherently favors,trigram,1
dolphin-yi-34b::proponent,24,corporate secrecy,bigram,1
dolphin-yi-34b::proponent,25,decision making creates,trigram,1
gemma3:27b::moderator,1,ca,unigram,21
gemma3:27b::moderator,2,sa,unigram,20
gemma3:27b::moderator,3,private,unigram,15
gemma3:27b::moderator,4,fed,unigram,15
gemma3:27b::moderator,5,agents,unigram,8
gemma3:27b::moderator,6,federal,unigram,7
gemma3:27b::moderator,7,reserve,unigram,7
gemma3:27b::moderator,8,influence,unigram,7
gemma3:27b::moderator,9,evidence,unigram,7
gemma3:27b::moderator,10,federal reserve,bigram,7
gemma3:27b::moderator,11,banks,unigram,6
gemma3:27b::moderator,12,structure,unigram,6
gemma3:27b::moderator,13,proof,unigram,6
gemma3:27b::moderator,14,questions,unigram,6
gemma3:27b::moderator,15,specific,unigram,6
gemma3:27b::moderator,16,public,unigram,6
gemma3:27b::moderator,17,wealth,unigram,6
gemma3:27b::moderator,18,argues,unigram,5
gemma3:27b::moderator,19,fed structure,bigram,5
gemma3:27b::moderator,20,shareholders,unigram,5
gemma3:27b::moderator,21,burden,unigram,5
gemma3:27b::moderator,22,mechanisms,unigram,5
gemma3:27b::moderator,23,concentration,unigram,5
gemma3:27b::moderator,24,burden proof,bigram,5
gemma3:27b::moderator,25,wealth concentration,bigram,5
