group_name,rank,term,count,per_1k_tokens,total_tokens
dolphin-yi-34b::moderator,1,5g,12,41.37931034482759,290
dolphin-yi-34b::moderator,2,ca,9,31.03448275862069,290
dolphin-yi-34b::moderator,3,health,9,31.03448275862069,290
dolphin-yi-34b::moderator,4,sa,9,31.03448275862069,290
dolphin-yi-34b::moderator,5,evidence,6,20.689655172413794,290
dolphin-yi-34b::moderator,6,effects,5,17.24137931034483,290
dolphin-yi-34b::moderator,7,questions,5,17.24137931034483,290
dolphin-yi-34b::moderator,8,deployment,4,13.793103448275861,290
dolphin-yi-34b::moderator,9,potential,4,13.793103448275861,290
dolphin-yi-34b::moderator,10,agents,4,13.793103448275861,290
dolphin-yi-34b::moderator,11,research,4,13.793103448275861,290
dolphin-yi-34b::moderator,12,anomalies,4,13.793103448275861,290
dolphin-yi-34b::moderator,13,reported,4,13.793103448275861,290
dolphin-yi-34b::moderator,14,biological,3,10.344827586206897,290
dolphin-yi-34b::moderator,15,bridge,3,10.344827586206897,290
dolphin-yi-34b::moderator,16,argues,3,10.344827586206897,290
dolphin-yi-34b::moderator,17,disagreements,3,10.344827586206897,290
dolphin-yi-34b::moderator,18,data,3,10.344827586206897,290
dolphin-yi-34b::moderator,19,detected,3,10.344827586206897,290
dolphin-yi-34b::moderator,20,moderator,3,10.344827586206897,290
dolphin-yi-34b::moderator,21,concerns,3,10.344827586206897,290
dolphin-yi-34b::moderator,22,claim,3,10.344827586206897,290
dolphin-yi-34b::moderator,23,agreements,3,10.344827586206897,290
dolphin-yi-34b::moderator,24,moves,3,10.344827586206897,290
dolphin-yi-34b::moderator,25,link,3,10.344827586206897,290
gemma3:27b::opponent,1,5g,4,51.94805194805195,77
gemma3:27b::opponent,2,attributing,2,25.974025974025974,77
gemma3:27b::opponent,3,evidence,2,25.974025974025974,77
gemma3:27b::opponent,4,health,2,25.974025974025974,77
gemma3:27b::opponent,5,monitoring,2,25.974025974025974,77
gemma3:27b::opponent,6,alongside,1,12.987012987012987,77
gemma3:27b::opponent,7,acknowledging,1,12.987012987012987,77
gemma3:27b::opponent,8,alternative,1,12.987012987012987,77
gemma3:27b::opponent,9,available,1,12.987012987012987,77
gemma3:27b::opponent,10,benefits,1,12.987012987012987,77
gemma3:27b::opponent,11,biological,1,12.987012987012987,77
gemma3:27b::opponent,12,causal,1,12.987012987012987,77
gemma3:27b::opponent,13,causation,1,12.987012987012987,77
gemma3:27b::opponent,14,cause,1,12.987012987012987,77
gemma3:27b::opponent,15,anomalies,1,12.987012987012987,77
gemma3:27b::opponent,16,acknowledges,1,12.987012987012987,77
gemma3:27b::opponent,17,concern,1,12.987012987012987,77
gemma3:27b::opponent,18,claims,1,12.987012987012987,77
gemma3:27b::opponent,19,continued,1,12.987012987012987,77
gemma3:27b::opponent,20,correlation,1,12.987012987012987,77
gemma3:27b::opponent,21,damage,1,12.987012987012987,77
gemma3:27b::opponent,22,data,1,12.987012987012987,77
gemma3:27b::opponent,23,crucial,1,12.987012987012987,77
gemma3:27b::opponent,24,currently,1,12.987012987012987,77
gemma3:27b::opponent,25,deployment,1,12.987012987012987,77
gemma3:27b::proponent,1,5g,3,40.54054054054054,74
gemma3:27b::proponent,2,deployment,3,40.54054054054054,74
gemma3:27b::proponent,3,health,3,40.54054054054054,74
gemma3:27b::proponent,4,genuine,2,27.027027027027028,74
gemma3:27b::proponent,5,potential,2,27.027027027027028,74
gemma3:27b::proponent,6,public,2,27.027027027027028,74
gemma3:27b::proponent,7,rapid,2,27.027027027027028,74
gemma3:27b::proponent,8,pattern,2,27.027027027027028,74
gemma3:27b::proponent,9,coinciding,1,13.513513513513514,74
gemma3:27b::proponent,10,concern,1,13.513513513513514,74
gemma3:27b::proponent,11,concerns,1,13.513513513513514,74
gemma3:27b::proponent,12,consequences,1,13.513513513513514,74
gemma3:27b::proponent,13,avoid,1,13.513513513513514,74
gemma3:27b::proponent,14,accountability,1,13.513513513513514,74
gemma3:27b::proponent,15,advancement,1,13.513513513513514,74
gemma3:27b::proponent,16,anomalies,1,13.513513513513514,74
gemma3:27b::proponent,17,demonstrates,1,13.513513513513514,74
gemma3:27b::proponent,18,coupled,1,13.513513513513514,74
gemma3:27b::proponent,19,corporate,1,13.513513513513514,74
gemma3:27b::proponent,20,despite,1,13.513513513513514,74
gemma3:27b::proponent,21,effect,1,13.513513513513514,74
gemma3:27b::proponent,22,electromagnetic,1,13.513513513513514,74
gemma3:27b::proponent,23,dismissal,1,13.513513513513514,74
gemma3:27b::proponent,24,downplaying,1,13.513513513513514,74
gemma3:27b::proponent,25,failure,1,13.513513513513514,74
