model_name,debate_role,metric,mean,ci_low,ci_high,n
dolphin-yi-34b,moderator,confidence,0.0,0.0,0.0,0
dolphin-yi-34b,moderator,confidence_delta_within_role,0.0,0.0,0.0,0
dolphin-yi-34b,moderator,word_count,150.2,143.4,156.4,5
dolphin-yi-34b,moderator,avg_sentence_length,35.95,33.75,37.95,5
dolphin-yi-34b,moderator,lemma_type_token_ratio,0.7389532211648131,0.7250028373623879,0.7587107025309272,5
dolphin-yi-34b,moderator,vader_compound,0.66288,0.24564000000000002,0.8916999999999999,5
dolphin-yi-34b,moderator,evidence_density_per_1k_words,72.09494414889025,65.06352087114337,80.591664599355,5
dolphin-yi-34b,moderator,rebuttal_density_per_1k_words,0.0,0.0,0.0,5
dolphin-yi-34b,moderator,hedge_density_per_1k_words,5.294960975192682,2.56578947368421,6.85686934323509,5
dolphin-yi-34b,moderator,assertive_density_per_1k_words,0.0,0.0,0.0,5
dolphin-yi-34b,moderator,strong_modal_density_per_1k_words,0.0,0.0,0.0,5
dolphin-yi-34b,moderator,weak_modal_density_per_1k_words,0.0,0.0,0.0,5
dolphin-yi-34b,moderator,moral_density_per_1k_words,1.0635804229601227,0.9940522608385819,1.1363466157874929,5
dolphin-yi-34b,moderator,stance_proxy_score,0.6,-0.4,1.4,5
dolphin-yi-34b,moderator,assertiveness_balance,-0.0052949609751926805,-0.006882336236274139,-0.0026061120543293716,5
dolphin-yi-34b,moderator,modality_balance,0.0,0.0,0.0,5
dolphin-yi-34b,moderator,lexical_overlap_prev_other_turn,0.17857489127612966,0.15511735419630157,0.20203242835595775,5
dolphin-yi-34b,moderator,semantic_similarity_prev_other_turn,0.6857409414270049,0.6164266876118736,0.7391279226281012,5
dolphin-yi-34b,moderator,lexical_overlap_prev_opponent_turn,0.0,0.0,0.0,5
dolphin-yi-34b,moderator,semantic_similarity_prev_opponent_turn,0.0,0.0,0.0,0
dolphin-yi-34b,moderator,novelty_vs_prev_turn_lexical,0.8214251087238702,0.796475351274113,0.8448826458036984,5
dolphin-yi-34b,moderator,novelty_vs_prev_turn_semantic,0.314259058572995,0.2608720773718987,0.3851499488457645,5
dolphin-yi-34b,moderator,novelty_vs_prev_opponent_turn_lexical,1.0,1.0,1.0,5
dolphin-yi-34b,moderator,novelty_vs_prev_opponent_turn_semantic,0.0,0.0,0.0,0
dolphin-yi-34b,proponent,confidence,57.0,48.0,66.0,5
dolphin-yi-34b,proponent,confidence_delta_within_role,-6.25,-10.0,1.25,4
dolphin-yi-34b,proponent,word_count,20.6,19.6,21.6,5
dolphin-yi-34b,proponent,avg_sentence_length,20.6,19.6,21.6,5
dolphin-yi-34b,proponent,lemma_type_token_ratio,1.0,1.0,1.0,5
dolphin-yi-34b,proponent,vader_compound,0.58788,0.27408,0.7845,5
dolphin-yi-34b,proponent,evidence_density_per_1k_words,0.0,0.0,0.0,5
dolphin-yi-34b,proponent,rebuttal_density_per_1k_words,0.0,0.0,0.0,5
dolphin-yi-34b,proponent,hedge_density_per_1k_words,0.0,0.0,0.0,5
dolphin-yi-34b,proponent,assertive_density_per_1k_words,0.0,0.0,0.0,5
dolphin-yi-34b,proponent,strong_modal_density_per_1k_words,0.0,0.0,0.0,5
dolphin-yi-34b,proponent,weak_modal_density_per_1k_words,0.0,0.0,0.0,5
dolphin-yi-34b,proponent,moral_density_per_1k_words,8.70246835460009,8.136756631915972,9.386790125943936,5
dolphin-yi-34b,proponent,stance_proxy_score,0.0,0.0,0.0,5
dolphin-yi-34b,proponent,assertiveness_balance,0.0,0.0,0.0,5
dolphin-yi-34b,proponent,modality_balance,0.0,0.0,0.0,5
dolphin-yi-34b,proponent,lexical_overlap_prev_other_turn,0.07749751836410561,0.041086956521739125,0.11100952948183443,5
dolphin-yi-34b,proponent,semantic_similarity_prev_other_turn,0.5696274467709154,0.5019763328802896,0.6224003748721905,4
dolphin-yi-34b,proponent,lexical_overlap_prev_opponent_turn,0.13816239316239315,0.05076923076923077,0.23482905982905983,5
dolphin-yi-34b,proponent,semantic_similarity_prev_opponent_turn,0.6805612553475762,0.45903126452406917,0.8155459423093263,4
dolphin-yi-34b,proponent,novelty_vs_prev_turn_lexical,0.9225024816358944,0.8853285685924162,0.9595118374032161,5
dolphin-yi-34b,proponent,novelty_vs_prev_turn_semantic,0.43037255322908463,0.3775996251278094,0.49802366711971036,4
dolphin-yi-34b,proponent,novelty_vs_prev_opponent_turn_lexical,0.8618376068376069,0.7605555555555555,0.9493461538461537,5
dolphin-yi-34b,proponent,novelty_vs_prev_opponent_turn_semantic,0.31943874465242383,0.1844540576906737,0.5409687354759308,4
gemma3:27b,opponent,confidence,63.0,54.0,75.0,5
gemma3:27b,opponent,confidence_delta_within_role,7.5,-1.25,16.25,4
gemma3:27b,opponent,word_count,30.4,29.4,31.8,5
gemma3:27b,opponent,avg_sentence_length,30.4,29.4,31.604999999999997,5
gemma3:27b,opponent,lemma_type_token_ratio,1.0,1.0,1.0,5
gemma3:27b,opponent,vader_compound,0.27472,0.12194850000000002,0.47239149999999996,5
gemma3:27b,opponent,evidence_density_per_1k_words,26.29049111807733,13.333333333333334,33.793103448275865,5
gemma3:27b,opponent,rebuttal_density_per_1k_words,6.666666666666667,0.0,20.0,5
gemma3:27b,opponent,hedge_density_per_1k_words,6.666666666666667,0.0,20.0,5
gemma3:27b,opponent,assertive_density_per_1k_words,0.0,0.0,0.0,5
gemma3:27b,opponent,strong_modal_density_per_1k_words,0.0,0.0,0.0,5
gemma3:27b,opponent,weak_modal_density_per_1k_words,0.0,0.0,0.0,5
gemma3:27b,opponent,moral_density_per_1k_words,5.375893167811249,4.817005230076502,5.84996134470953,5
gemma3:27b,opponent,stance_proxy_score,0.2,0.0,0.6,5
gemma3:27b,opponent,assertiveness_balance,-0.006666666666666666,-0.02,0.0,5
gemma3:27b,opponent,modality_balance,0.0,0.0,0.0,5
