model_name,debate_role,metric,mean,ci_low,ci_high,n
dolphin-yi-34b,moderator,confidence,0.0,0.0,0.0,0
dolphin-yi-34b,moderator,confidence_delta_within_role,0.0,0.0,0.0,0
dolphin-yi-34b,moderator,word_count,105.5,92.5,118.75,4
dolphin-yi-34b,moderator,avg_sentence_length,23.455357142857142,18.178571428571427,28.3125,4
dolphin-yi-34b,moderator,lemma_type_token_ratio,0.7499012381365322,0.7315315315315315,0.778921568627451,4
dolphin-yi-34b,moderator,vader_compound,0.09310000000000002,-0.32399999999999995,0.483,4
dolphin-yi-34b,moderator,evidence_density_per_1k_words,100.89910095306941,87.91771752837326,112.64920424403182,4
dolphin-yi-34b,moderator,rebuttal_density_per_1k_words,0.0,0.0,0.0,4
dolphin-yi-34b,moderator,hedge_density_per_1k_words,2.8735632183908044,0.0,8.620689655172413,4
dolphin-yi-34b,moderator,assertive_density_per_1k_words,0.0,0.0,0.0,4
dolphin-yi-34b,moderator,strong_modal_density_per_1k_words,0.0,0.0,0.0,4
dolphin-yi-34b,moderator,weak_modal_density_per_1k_words,0.0,0.0,0.0,4
dolphin-yi-34b,moderator,moral_density_per_1k_words,1.603941909761615,1.4074285395632113,1.8289305926115076,4
dolphin-yi-34b,moderator,stance_proxy_score,-0.25,-0.75,0.0,4
dolphin-yi-34b,moderator,assertiveness_balance,-0.0028735632183908046,-0.008620689655172414,0.0,4
dolphin-yi-34b,moderator,modality_balance,0.0,0.0,0.0,4
dolphin-yi-34b,moderator,lexical_overlap_prev_other_turn,0.2108035354039991,0.18499152063312607,0.24979474548440062,4
dolphin-yi-34b,moderator,semantic_similarity_prev_other_turn,0.6850283169927814,0.6510761791631525,0.7223975049979539,4
dolphin-yi-34b,moderator,lexical_overlap_prev_opponent_turn,0.0,0.0,0.0,4
dolphin-yi-34b,moderator,semantic_similarity_prev_opponent_turn,0.0,0.0,0.0,0
dolphin-yi-34b,moderator,novelty_vs_prev_turn_lexical,0.7891964645960009,0.7502052545155994,0.8150084793668739,4
dolphin-yi-34b,moderator,novelty_vs_prev_turn_semantic,0.31497168300721856,0.27760249500204615,0.3517872419704032,4
dolphin-yi-34b,moderator,novelty_vs_prev_opponent_turn_lexical,1.0,1.0,1.0,4
dolphin-yi-34b,moderator,novelty_vs_prev_opponent_turn_semantic,0.0,0.0,0.0,0
dolphin-yi-34b,proponent,confidence,48.25,41.75,53.5,4
dolphin-yi-34b,proponent,confidence_delta_within_role,-5.333333333333333,-10.0,-1.0,3
dolphin-yi-34b,proponent,word_count,12.25,8.75,15.5,4
dolphin-yi-34b,proponent,avg_sentence_length,12.25,8.75,16.25,4
dolphin-yi-34b,proponent,lemma_type_token_ratio,1.0,1.0,1.0,4
dolphin-yi-34b,proponent,vader_compound,0.48059999999999997,0.3818,0.6342500000000001,4
dolphin-yi-34b,proponent,evidence_density_per_1k_words,32.563025210084035,0.0,65.12605042016807,4
dolphin-yi-34b,proponent,rebuttal_density_per_1k_words,0.0,0.0,0.0,4
dolphin-yi-34b,proponent,hedge_density_per_1k_words,0.0,0.0,0.0,4
dolphin-yi-34b,proponent,assertive_density_per_1k_words,0.0,0.0,0.0,4
dolphin-yi-34b,proponent,strong_modal_density_per_1k_words,0.0,0.0,0.0,4
dolphin-yi-34b,proponent,weak_modal_density_per_1k_words,0.0,0.0,0.0,4
dolphin-yi-34b,proponent,moral_density_per_1k_words,16.09312772701247,12.382660045511493,21.66350909649784,4
dolphin-yi-34b,proponent,stance_proxy_score,0.0,0.0,0.0,4
dolphin-yi-34b,proponent,assertiveness_balance,0.0,0.0,0.0,4
dolphin-yi-34b,proponent,modality_balance,0.0,0.0,0.0,4
dolphin-yi-34b,proponent,lexical_overlap_prev_other_turn,0.05094755605591519,0.01818181818181818,0.07557932263814617,4
dolphin-yi-34b,proponent,semantic_similarity_prev_other_turn,0.49688272632466784,0.44653683098616964,0.5841626849150344,3
dolphin-yi-34b,proponent,lexical_overlap_prev_opponent_turn,0.07709639498432602,0.022727272727272728,0.1314655172413793,4
dolphin-yi-34b,proponent,semantic_similarity_prev_opponent_turn,0.592591249352961,0.47839263640983803,0.6533799521964989,3
dolphin-yi-34b,proponent,novelty_vs_prev_turn_lexical,0.9490524439440848,0.9244206773618538,0.9818181818181818,4
dolphin-yi-34b,proponent,novelty_vs_prev_turn_semantic,0.5031172736753321,0.41583731508496563,0.548992558318287,3
dolphin-yi-34b,proponent,novelty_vs_prev_opponent_turn_lexical,0.922903605015674,0.8685344827586206,0.9772727272727273,4
dolphin-yi-34b,proponent,novelty_vs_prev_opponent_turn_semantic,0.40740875064703896,0.3466200478035011,0.5216073635901619,3
gemma3:27b,opponent,confidence,62.5,50.0,75.0,4
gemma3:27b,opponent,confidence_delta_within_role,8.333333333333334,0.0,25.0,3
gemma3:27b,opponent,word_count,35.25,31.5,38.25,4
gemma3:27b,opponent,avg_sentence_length,30.375,23.625,36.0,4
gemma3:27b,opponent,lemma_type_token_ratio,0.9895833333333334,0.9687500000000001,1.0,4
gemma3:27b,opponent,vader_compound,0.690275,0.5563,0.82425,4
gemma3:27b,opponent,evidence_density_per_1k_words,20.2991452991453,6.944444444444445,27.77777777777778,4
gemma3:27b,opponent,rebuttal_density_per_1k_words,0.0,0.0,0.0,4
gemma3:27b,opponent,hedge_density_per_1k_words,6.944444444444445,0.0,20.833333333333336,4
gemma3:27b,opponent,assertive_density_per_1k_words,0.0,0.0,0.0,4
gemma3:27b,opponent,strong_modal_density_per_1k_words,0.0,0.0,0.0,4
gemma3:27b,opponent,weak_modal_density_per_1k_words,0.0,0.0,0.0,4
gemma3:27b,opponent,moral_density_per_1k_words,5.091138784322306,4.701071500737669,5.688963095310434,4
gemma3:27b,opponent,stance_proxy_score,0.0,0.0,0.0,4
gemma3:27b,opponent,assertiveness_balance,-0.006944444444444444,-0.020833333333333332,0.0,4
gemma3:27b,opponent,modality_balance,0.0,0.0,0.0,4
