model_name,debate_role,sample_type,topic_id,topic_category,stage,round,turn_index,confidence,utterance
dolphin-yi-34b,opponent,highest_confidence,big_pharma,health,closing,5,14,61.0,The pharmaceutical industry does not systematically suppress potential cures for financial gain. The case of Dr. Ignaz Dzodzi is an isolated incident rather than a pervasive trend across multiple companies and treatments.
dolphin-yi-34b,opponent,most_evidence_dense,big_pharma,health,opening,1,2,55.0,"The motion that pharmaceutical companies suppress cheap effective cures for cancer and other diseases to maintain profit from expensive treatments is not supported by reliable inference. There may be instances of individual misconduct or corporate wrongdoing, but it's a stretch to claim systematic suppression of cures across the industry."
dolphin-yi-34b,opponent,most_rebuttal_dense,big_pharma,health,opening,1,2,55.0,"The motion that pharmaceutical companies suppress cheap effective cures for cancer and other diseases to maintain profit from expensive treatments is not supported by reliable inference. There may be instances of individual misconduct or corporate wrongdoing, but it's a stretch to claim systematic suppression of cures across the industry."
dolphin-yi-34b,opponent,most_hedged,big_pharma,health,opening,1,2,55.0,"The motion that pharmaceutical companies suppress cheap effective cures for cancer and other diseases to maintain profit from expensive treatments is not supported by reliable inference. There may be instances of individual misconduct or corporate wrongdoing, but it's a stretch to claim systematic suppression of cures across the industry."
dolphin-yi-34b,opponent,most_assertive,big_pharma,health,opening,1,2,55.0,"The motion that pharmaceutical companies suppress cheap effective cures for cancer and other diseases to maintain profit from expensive treatments is not supported by reliable inference. There may be instances of individual misconduct or corporate wrongdoing, but it's a stretch to claim systematic suppression of cures across the industry."
dolphin-yi-34b,opponent,most_moral_framed,big_pharma,health,opening,1,2,55.0,"The motion that pharmaceutical companies suppress cheap effective cures for cancer and other diseases to maintain profit from expensive treatments is not supported by reliable inference. There may be instances of individual misconduct or corporate wrongdoing, but it's a stretch to claim systematic suppression of cures across the industry."
dolphin-yi-34b,opponent,strongest_stance_proxy,big_pharma,health,opening,1,2,55.0,"The motion that pharmaceutical companies suppress cheap effective cures for cancer and other diseases to maintain profit from expensive treatments is not supported by reliable inference. There may be instances of individual misconduct or corporate wrongdoing, but it's a stretch to claim systematic suppression of cures across the industry."
dolphin-yi-34b,opponent,weakest_stance_proxy,big_pharma,health,opening,1,2,55.0,"The motion that pharmaceutical companies suppress cheap effective cures for cancer and other diseases to maintain profit from expensive treatments is not supported by reliable inference. There may be instances of individual misconduct or corporate wrongdoing, but it's a stretch to claim systematic suppression of cures across the industry."
dolphin-yi-34b,proponent,highest_confidence,big_pharma,health,opening,1,1,55.0,The pharmaceutical industry's focus on profit margins creates an incentive to suppress effective cures in favor of expensive treatments.
dolphin-yi-34b,proponent,most_evidence_dense,big_pharma,health,middle,3,7,51.0,"The pharmaceutical industry has a history of suppressing potential cures for financial gain, as evidenced by the case of Dr. Ignaz Dzodzi in the 1980s."
dolphin-yi-34b,proponent,most_rebuttal_dense,big_pharma,health,closing,5,13,47.0,The pharmaceutical industry has a history of suppressing potential cures for financial gain. Dr. Ignaz Dzodzi's cancer cure is an example - it was effective but never made available to the public despite promising results. This suggests a willingness to prioritize profit over patient welfare.
dolphin-yi-34b,proponent,most_hedged,big_pharma,health,closing,5,13,47.0,The pharmaceutical industry has a history of suppressing potential cures for financial gain. Dr. Ignaz Dzodzi's cancer cure is an example - it was effective but never made available to the public despite promising results. This suggests a willingness to prioritize profit over patient welfare.
dolphin-yi-34b,proponent,most_assertive,big_pharma,health,middle,4,10,49.0,"The pharmaceutical industry has a history of suppressing potential cures for financial gain. Dr. Ignaz Dzodzi's cancer cure is an example of this, as it was effective but never made available to the public despite promising results. This indicates that some companies are willing to suppress potential cures for financial reasons."
