model_name,debate_role,sample_type,topic_id,topic_category,stage,round,turn_index,confidence,utterance
dolphin-yi-34b,opponent,highest_confidence,climate_change_hoax,environment,closing,3,8,73.0,The IPCC's conclusions are based on rigorous scientific research and not solely influenced by political interests.
dolphin-yi-34b,opponent,most_evidence_dense,climate_change_hoax,environment,closing,3,8,73.0,The IPCC's conclusions are based on rigorous scientific research and not solely influenced by political interests.
dolphin-yi-34b,opponent,most_rebuttal_dense,climate_change_hoax,environment,middle,2,5,72.0,Climate change is a genuine threat driven by overwhelming scientific evidence of human impact on the environment. The IPCC's conclusions are based on rigorous scientific research and not solely influenced by political interests.
dolphin-yi-34b,opponent,most_hedged,climate_change_hoax,environment,middle,2,5,72.0,Climate change is a genuine threat driven by overwhelming scientific evidence of human impact on the environment. The IPCC's conclusions are based on rigorous scientific research and not solely influenced by political interests.
dolphin-yi-34b,opponent,most_assertive,climate_change_hoax,environment,middle,2,5,72.0,Climate change is a genuine threat driven by overwhelming scientific evidence of human impact on the environment. The IPCC's conclusions are based on rigorous scientific research and not solely influenced by political interests.
dolphin-yi-34b,opponent,most_moral_framed,climate_change_hoax,environment,closing,3,8,73.0,The IPCC's conclusions are based on rigorous scientific research and not solely influenced by political interests.
dolphin-yi-34b,opponent,strongest_stance_proxy,climate_change_hoax,environment,middle,2,5,72.0,Climate change is a genuine threat driven by overwhelming scientific evidence of human impact on the environment. The IPCC's conclusions are based on rigorous scientific research and not solely influenced by political interests.
dolphin-yi-34b,opponent,weakest_stance_proxy,climate_change_hoax,environment,opening,1,2,70.0,Climate change is a complex scientific issue driven by overwhelming evidence of human impact on the environment. It is not merely a narrative perpetuated by powerful interests for control over populations.
dolphin-yi-34b,proponent,highest_confidence,climate_change_hoax,environment,opening,1,1,55.0,Climate change is a narrative perpetuated by powerful interests to advance their control over populations.
dolphin-yi-34b,proponent,most_evidence_dense,climate_change_hoax,environment,middle,2,4,52.0,The IPCC's conclusions are heavily influenced by political interests rather than solely based on scientific evidence.
dolphin-yi-34b,proponent,most_rebuttal_dense,climate_change_hoax,environment,middle,2,4,52.0,The IPCC's conclusions are heavily influenced by political interests rather than solely based on scientific evidence.
dolphin-yi-34b,proponent,most_hedged,climate_change_hoax,environment,middle,2,4,52.0,The IPCC's conclusions are heavily influenced by political interests rather than solely based on scientific evidence.
dolphin-yi-34b,proponent,most_assertive,climate_change_hoax,environment,middle,2,4,52.0,The IPCC's conclusions are heavily influenced by political interests rather than solely based on scientific evidence.
dolphin-yi-34b,proponent,most_moral_framed,climate_change_hoax,environment,opening,1,1,55.0,Climate change is a narrative perpetuated by powerful interests to advance their control over populations.
dolphin-yi-34b,proponent,strongest_stance_proxy,climate_change_hoax,environment,opening,1,1,55.0,Climate change is a narrative perpetuated by powerful interests to advance their control over populations.
