metric_family,metric,model_name,mean,std,n
baseline,word_count,dolphin-yi-34b,151.0,33.17378483079674,5
baseline,word_count,gemma3:27b,35.2,7.583608053631933,10
baseline,type_token_ratio,dolphin-yi-34b,0.6676480125598055,0.07008097892254943,5
baseline,type_token_ratio,gemma3:27b,0.9082105969111447,0.0414901527919139,10
baseline,vader_compound,dolphin-yi-34b,-0.58656,0.6140404530647797,5
baseline,vader_compound,gemma3:27b,0.07407,0.39582742886824357,10
baseline,citation_count,dolphin-yi-34b,1.0,0.0,5
baseline,citation_count,gemma3:27b,0.0,0.0,10
baseline,question_count,dolphin-yi-34b,1.8,0.4472135954999579,5
baseline,question_count,gemma3:27b,0.0,0.0,10
core,confidence,dolphin-yi-34b,,,0
core,confidence,gemma3:27b,52.4,1.8973665961010275,10
core,confidence_delta_within_role,dolphin-yi-34b,,,0
core,confidence_delta_within_role,gemma3:27b,-0.25,1.4880476182856899,8
core,word_count,dolphin-yi-34b,151.0,33.17378483079674,5
core,word_count,gemma3:27b,35.2,7.583608053631933,10
core,avg_sentence_length,dolphin-yi-34b,27.192380952380955,5.37137960126276,5
core,avg_sentence_length,gemma3:27b,30.45,4.786845400562764,10
core,lemma_type_token_ratio,dolphin-yi-34b,0.7345396751286033,0.06145545802123183,5
core,lemma_type_token_ratio,gemma3:27b,0.9812978927203065,0.03027874970713467,10
core,vader_compound,dolphin-yi-34b,-0.58656,0.6140404530647797,5
core,vader_compound,gemma3:27b,0.07407,0.39582742886824357,10
core,evidence_density_per_1k_words,dolphin-yi-34b,83.24833155368813,22.129932317291747,5
core,evidence_density_per_1k_words,gemma3:27b,30.023041474654377,29.623440077064288,10
core,rebuttal_density_per_1k_words,dolphin-yi-34b,0.0,0.0,5
core,rebuttal_density_per_1k_words,gemma3:27b,0.0,0.0,10
core,hedge_density_per_1k_words,dolphin-yi-34b,2.630560928433269,3.6204617299158857,5
core,hedge_density_per_1k_words,gemma3:27b,5.220125786163523,11.521055868293756,10
core,assertive_density_per_1k_words,dolphin-yi-34b,0.0,0.0,5
core,assertive_density_per_1k_words,gemma3:27b,0.0,0.0,10
core,strong_modal_density_per_1k_words,dolphin-yi-34b,0.0,0.0,5
core,strong_modal_density_per_1k_words,gemma3:27b,0.0,0.0,10
core,weak_modal_density_per_1k_words,dolphin-yi-34b,0.0,0.0,5
core,weak_modal_density_per_1k_words,gemma3:27b,0.0,0.0,10
core,moral_density_per_1k_words,dolphin-yi-34b,1.0735114803865833,0.2929246289292935,5
core,moral_density_per_1k_words,gemma3:27b,4.781583158778971,0.9287221959001863,10
core,stance_proxy_score,dolphin-yi-34b,0.8,0.8366600265340756,5
core,stance_proxy_score,gemma3:27b,-0.1,0.7378647873726218,10
core,assertiveness_balance,dolphin-yi-34b,-0.002630560928433269,0.0036204617299158857,5
core,assertiveness_balance,gemma3:27b,-0.005220125786163522,0.011521055868293755,10
core,modality_balance,dolphin-yi-34b,0.0,0.0,5
core,modality_balance,gemma3:27b,0.0,0.0,10
core,lexical_overlap_prev_other_turn,dolphin-yi-34b,0.13426111598478221,0.04184421837688765,5
core,lexical_overlap_prev_other_turn,gemma3:27b,0.0928603882761316,0.06443184895881726,10
core,semantic_similarity_prev_other_turn,dolphin-yi-34b,0.6930781383999359,0.05481765214034487,5
core,semantic_similarity_prev_other_turn,gemma3:27b,0.6290335150168461,0.11311747538111402,9
core,lexical_overlap_prev_opponent_turn,dolphin-yi-34b,0.0,0.0,5
core,lexical_overlap_prev_opponent_turn,gemma3:27b,0.09747658850036191,0.061463958319537,10
core,semantic_similarity_prev_opponent_turn,dolphin-yi-34b,,,0
core,semantic_similarity_prev_opponent_turn,gemma3:27b,0.6255787257735259,0.11093711607782857,9
core,novelty_vs_prev_turn_lexical,dolphin-yi-34b,0.8657388840152178,0.041844218376887635,5
core,novelty_vs_prev_turn_lexical,gemma3:27b,0.9071396117238685,0.06443184895881726,10
core,novelty_vs_prev_turn_semantic,dolphin-yi-34b,0.306921861600064,0.05481765214034487,5
core,novelty_vs_prev_turn_semantic,gemma3:27b,0.37096648498315393,0.11311747538111404,9
core,novelty_vs_prev_opponent_turn_lexical,dolphin-yi-34b,1.0,0.0,5
core,novelty_vs_prev_opponent_turn_lexical,gemma3:27b,0.9025234114996381,0.061463958319536986,10
core,novelty_vs_prev_opponent_turn_semantic,dolphin-yi-34b,,,0
core,novelty_vs_prev_opponent_turn_semantic,gemma3:27b,0.3744212742264741,0.11093711607782857,9
