model_name,debate_role,metric,mean,ci_low,ci_high,n
dolphin-yi-34b,moderator,confidence,0.0,0.0,0.0,0
dolphin-yi-34b,moderator,confidence_delta_within_role,0.0,0.0,0.0,0
dolphin-yi-34b,moderator,word_count,142.48857142857142,138.83142857142857,145.982,350
dolphin-yi-34b,moderator,avg_sentence_length,31.632653576582147,30.533625082457224,32.808616885693674,350
dolphin-yi-34b,moderator,lemma_type_token_ratio,0.7211153960957863,0.7139282250253468,0.7285740606011519,350
dolphin-yi-34b,moderator,vader_compound,-0.19731114285714288,-0.2800832142857143,-0.11803694285714289,350
dolphin-yi-34b,moderator,evidence_density_per_1k_words,85.19459568330774,82.8184756900408,87.84635650754387,350
dolphin-yi-34b,moderator,rebuttal_density_per_1k_words,0.5018559639835665,0.27688287627448005,0.746905969228001,350
dolphin-yi-34b,moderator,hedge_density_per_1k_words,2.9523319004276845,2.5196920200935735,3.3978112858839133,350
dolphin-yi-34b,moderator,assertive_density_per_1k_words,0.06012134583563155,0.0,0.13705671457772298,350
dolphin-yi-34b,moderator,strong_modal_density_per_1k_words,0.03611174199409494,0.0,0.09152850329320919,350
dolphin-yi-34b,moderator,weak_modal_density_per_1k_words,0.0,0.0,0.0,350
dolphin-yi-34b,moderator,moral_density_per_1k_words,1.189301761530961,1.1553441620427798,1.2244797712900422,350
dolphin-yi-34b,moderator,stance_proxy_score,0.08285714285714285,-0.04,0.19142857142857142,350
dolphin-yi-34b,moderator,assertiveness_balance,-0.0028922105545920386,-0.0033747485412125634,-0.0024874566306418216,350
dolphin-yi-34b,moderator,modality_balance,3.611174199409457e-05,0.0,9.152850329320829e-05,350
dolphin-yi-34b,moderator,lexical_overlap_prev_other_turn,0.18559450945997855,0.17794195151133974,0.1935522474636688,350
dolphin-yi-34b,moderator,semantic_similarity_prev_other_turn,0.6846994994923337,0.6749059761567501,0.6942204182000369,350
dolphin-yi-34b,moderator,lexical_overlap_prev_opponent_turn,0.0,0.0,0.0,350
dolphin-yi-34b,moderator,semantic_similarity_prev_opponent_turn,0.0,0.0,0.0,0
dolphin-yi-34b,moderator,novelty_vs_prev_turn_lexical,0.8144054905400214,0.8073809611228818,0.8215825090188752,350
dolphin-yi-34b,moderator,novelty_vs_prev_turn_semantic,0.3153005005076664,0.3054878766583998,0.3253110628100628,350
dolphin-yi-34b,moderator,novelty_vs_prev_opponent_turn_lexical,1.0,1.0,1.0,350
dolphin-yi-34b,moderator,novelty_vs_prev_opponent_turn_semantic,0.0,0.0,0.0,0
dolphin-yi-34b,opponent,confidence,62.48802395209581,61.526571856287426,63.575,334
dolphin-yi-34b,opponent,confidence_delta_within_role,2.279527559055118,1.8187992125984254,2.783562992125984,254
dolphin-yi-34b,opponent,word_count,34.47305389221557,33.21781437125748,35.81758982035928,334
dolphin-yi-34b,opponent,avg_sentence_length,20.284131736526945,19.78383483033932,20.777582335329342,334
dolphin-yi-34b,opponent,lemma_type_token_ratio,0.9679397550128014,0.9629438226059369,0.9725217922131391,334
dolphin-yi-34b,opponent,vader_compound,0.032196407185628745,-0.021395523952095794,0.09051803143712575,334
dolphin-yi-34b,opponent,evidence_density_per_1k_words,28.71103045480317,25.142332981679647,32.424315200676176,334
dolphin-yi-34b,opponent,rebuttal_density_per_1k_words,1.573821007897559,0.8229788135898835,2.4522584935137552,334
dolphin-yi-34b,opponent,hedge_density_per_1k_words,2.0238278477931613,1.2123365588311572,2.940517232527323,334
dolphin-yi-34b,opponent,assertive_density_per_1k_words,0.0,0.0,0.0,334
dolphin-yi-34b,opponent,strong_modal_density_per_1k_words,0.0,0.0,0.0,334
dolphin-yi-34b,opponent,weak_modal_density_per_1k_words,0.0,0.0,0.0,334
dolphin-yi-34b,opponent,moral_density_per_1k_words,5.387279336565973,5.148264809811375,5.630747928295924,334
dolphin-yi-34b,opponent,stance_proxy_score,0.09580838323353294,0.038922155688622756,0.1497005988023952,334
dolphin-yi-34b,opponent,assertiveness_balance,-0.0020238278477931596,-0.0029514044836031553,-0.0011359197271533924,334
dolphin-yi-34b,opponent,modality_balance,0.0,0.0,0.0,334
dolphin-yi-34b,opponent,lexical_overlap_prev_other_turn,0.22489920906527885,0.2076074925106555,0.24266985305771355,334
dolphin-yi-34b,opponent,semantic_similarity_prev_other_turn,0.6913597364693957,0.6750975304446947,0.7059283057966775,334
dolphin-yi-34b,opponent,lexical_overlap_prev_opponent_turn,0.22489920906527885,0.20834057664998812,0.2430647282218576,334
dolphin-yi-34b,opponent,semantic_similarity_prev_opponent_turn,0.6913597364693957,0.6757960960299821,0.7076847859626392,334
dolphin-yi-34b,opponent,novelty_vs_prev_turn_lexical,0.7751007909347212,0.7573111761605301,0.7937855669139366,334
dolphin-yi-34b,opponent,novelty_vs_prev_turn_semantic,0.30864026353060425,0.29341773718934494,0.3236680746898133,334
dolphin-yi-34b,opponent,novelty_vs_prev_opponent_turn_lexical,0.7751007909347212,0.7561027756660011,0.79297840067165,334
dolphin-yi-34b,opponent,novelty_vs_prev_opponent_turn_semantic,0.30864026353060425,0.2935909587641111,0.3245669435946988,334
dolphin-yi-34b,proponent,confidence,52.07294832826748,51.30691489361702,52.83586626139817,329
dolphin-yi-34b,proponent,confidence_delta_within_role,-3.1004016064257027,-3.6224899598393576,-2.5582329317269075,249
dolphin-yi-34b,proponent,word_count,20.288753799392097,19.58320668693009,21.00030395136778,329
dolphin-yi-34b,proponent,avg_sentence_length,18.76139817629179,18.309511144883487,19.236106889564336,329
dolphin-yi-34b,proponent,lemma_type_token_ratio,0.993929681432632,0.991067896392223,0.9965684648591261,329
dolphin-yi-34b,proponent,vader_compound,0.08082006079027354,0.03550519756838907,0.12876261398176292,329
dolphin-yi-34b,proponent,evidence_density_per_1k_words,14.133702014853132,10.922782766628902,17.679348429420074,329
dolphin-yi-34b,proponent,rebuttal_density_per_1k_words,1.5517882651624213,0.7226913678728447,2.552842641617265,329
