group_name,rank,term,target_tfidf_mean,other_tfidf_mean,tfidf_gap
dolphin-yi-34b::moderator,1,ca,0.23149397886306872,0.0,0.23149397886306872
dolphin-yi-34b::moderator,2,sa,0.23149397886306872,0.0,0.23149397886306872
dolphin-yi-34b::moderator,3,questions,0.1464745732233275,0.0,0.1464745732233275
dolphin-yi-34b::moderator,4,agents,0.1464745732233275,0.0,0.1464745732233275
dolphin-yi-34b::moderator,5,wtc,0.1548072465600208,0.05413246710258786,0.10067477945743293
dolphin-yi-34b::moderator,6,official narrative,0.09778289627622655,0.0,0.09778289627622655
dolphin-yi-34b::moderator,7,established,0.09778289627622655,0.0,0.09778289627622655
dolphin-yi-34b::moderator,8,building collapse,0.09558954970589355,0.0,0.09558954970589355
dolphin-yi-34b::moderator,9,crisis,0.0938040332770155,0.0,0.0938040332770155
dolphin-yi-34b::moderator,10,principles,0.0938040332770155,0.0,0.0938040332770155
dolphin-yi-34b::moderator,11,management,0.0938040332770155,0.0,0.0938040332770155
dolphin-yi-34b::moderator,12,specific evidence,0.0938040332770155,0.0,0.0938040332770155
dolphin-yi-34b::moderator,13,crisis management,0.0938040332770155,0.0,0.0938040332770155
dolphin-yi-34b::moderator,14,bridge,0.08657186063263053,0.0,0.08657186063263053
dolphin-yi-34b::moderator,15,appeal,0.08657186063263053,0.0,0.08657186063263053
dolphin-yi-34b::moderator,16,acknowledge,0.08657186063263053,0.0,0.08657186063263053
dolphin-yi-34b::moderator,17,detected moves,0.08657186063263053,0.0,0.08657186063263053
dolphin-yi-34b::moderator,18,disagreements,0.08657186063263053,0.0,0.08657186063263053
dolphin-yi-34b::moderator,19,epistemic,0.08657186063263053,0.0,0.08657186063263053
dolphin-yi-34b::moderator,20,epistemic bridge,0.08657186063263053,0.0,0.08657186063263053
dolphin-yi-34b::moderator,21,detected,0.08657186063263053,0.0,0.08657186063263053
dolphin-yi-34b::moderator,22,bridge questions,0.08657186063263053,0.0,0.08657186063263053
dolphin-yi-34b::moderator,23,recap agreements,0.08657186063263053,0.0,0.08657186063263053
dolphin-yi-34b::moderator,24,recap,0.08657186063263053,0.0,0.08657186063263053
dolphin-yi-34b::moderator,25,moderator round,0.08657186063263053,0.0,0.08657186063263053
dolphin-yi-34b::moderator,26,ca argues,0.08657186063263053,0.0,0.08657186063263053
dolphin-yi-34b::moderator,27,civility,0.08657186063263053,0.0,0.08657186063263053
dolphin-yi-34b::moderator,28,civility epistemic,0.08657186063263053,0.0,0.08657186063263053
dolphin-yi-34b::moderator,29,agreements agents,0.08657186063263053,0.0,0.08657186063263053
dolphin-yi-34b::moderator,30,argues,0.08657186063263053,0.0,0.08657186063263053
dolphin-yi-34b::opponent,1,reliable,0.18038902150584288,0.0,0.18038902150584288
dolphin-yi-34b::opponent,2,supported,0.17767007344707364,0.0,0.17767007344707364
dolphin-yi-34b::opponent,3,argument suggests,0.14787412718641144,0.0,0.14787412718641144
dolphin-yi-34b::opponent,4,opponent argument,0.14787412718641144,0.0,0.14787412718641144
dolphin-yi-34b::opponent,5,opponent,0.14787412718641144,0.0,0.14787412718641144
dolphin-yi-34b::opponent,6,11 attacks,0.15447900010824153,0.013334574020966786,0.14114442608727473
dolphin-yi-34b::opponent,7,argument,0.1285722849461231,0.013334574020966786,0.11523771092515632
dolphin-yi-34b::opponent,8,suggests,0.1285722849461231,0.01584055477793705,0.11273173016818605
dolphin-yi-34b::opponent,9,attacks,0.13649060611652808,0.024249483358282843,0.11224112275824524
dolphin-yi-34b::opponent,10,report,0.10509248388325254,0.015336419474689578,0.08975606440856296
dolphin-yi-34b::opponent,11,nist report,0.10509248388325254,0.015336419474689578,0.08975606440856296
dolphin-yi-34b::opponent,12,government,0.13649060611652808,0.05635068029186564,0.08013992582466244
dolphin-yi-34b::opponent,13,structural,0.10509248388325254,0.03245835537825719,0.07263412850499534
dolphin-yi-34b::opponent,14,nist,0.09137488106016053,0.027445375538378218,0.06392950552178231
dolphin-yi-34b::opponent,15,does,0.0725775895638211,0.015336419474689578,0.05724117008913152
dolphin-yi-34b::opponent,16,claims,0.0725775895638211,0.015336419474689578,0.05724117008913152
dolphin-yi-34b::opponent,17,expert analysis,0.07529653762259034,0.01821860918873413,0.05707792843385621
dolphin-yi-34b::opponent,18,expert,0.07529653762259034,0.01821860918873413,0.05707792843385621
dolphin-yi-34b::opponent,19,relying,0.07529653762259034,0.01821860918873413,0.05707792843385621
dolphin-yi-34b::opponent,20,11,0.12179301805056561,0.07077721094806536,0.051015807102500255
dolphin-yi-34b::opponent,21,collapse building,0.10509248388325254,0.055454101550632906,0.049638382332619635
dolphin-yi-34b::opponent,22,evidence,0.1357010031504405,0.09426675199059129,0.04143425115984922
dolphin-yi-34b::opponent,23,rigor,0.07529653762259034,0.037342525200607116,0.03795401242198322
dolphin-yi-34b::opponent,24,protection,0.07529653762259034,0.037342525200607116,0.03795401242198322
dolphin-yi-34b::opponent,25,commitment,0.07529653762259034,0.037342525200607116,0.03795401242198322
dolphin-yi-34b::opponent,26,protection power,0.07529653762259034,0.037342525200607116,0.03795401242198322
dolphin-yi-34b::opponent,27,scientific rigor,0.07529653762259034,0.037342525200607116,0.03795401242198322
dolphin-yi-34b::opponent,28,power,0.07529653762259034,0.037342525200607116,0.03795401242198322
dolphin-yi-34b::opponent,29,commitment scientific,0.07529653762259034,0.037342525200607116,0.03795401242198322
dolphin-yi-34b::opponent,30,importance,0.06546816589804212,0.029951356295348484,0.03551680960269364
gemma3:27b::proponent,1,isn,0.16004294121107154,0.0,0.16004294121107154
gemma3:27b::proponent,2,pre,0.15077653539684424,0.03671714466209755,0.11405939073474669
gemma3:27b::proponent,3,official 11,0.11090820310126581,0.016229177689128595,0.09467902541213721
gemma3:27b::proponent,4,11 narrative,0.11090820310126581,0.016229177689128595,0.09467902541213721
gemma3:27b::proponent,5,particularly regarding,0.11090820310126581,0.016229177689128595,0.09467902541213721
gemma3:27b::proponent,6,particularly,0.11090820310126581,0.016229177689128595,0.09467902541213721
gemma3:27b::proponent,7,narrative,0.1345406092014262,0.04464025596974859,0.0899003532316776
gemma3:27b::proponent,8,anomalies,0.1345406092014262,0.05763937344994012,0.07690123575148607
gemma3:27b::proponent,9,pre determined,0.0853578908098573,0.016229177689128595,0.0691287131207287
gemma3:27b::proponent,10,simply,0.0853578908098573,0.016229177689128595,0.0691287131207287
gemma3:27b::proponent,11,determined,0.0853578908098573,0.016229177689128595,0.0691287131207287
gemma3:27b::proponent,12,investigations,0.0853578908098573,0.01821860918873413,0.06713928162112318
gemma3:27b::proponent,13,collapse building,0.11090820310126581,0.05254624194162627,0.05836196115963954
gemma3:27b::proponent,14,institutions,0.07468505040121423,0.01821860918873413,0.0564664412124801
gemma3:27b::proponent,15,genuine inquiry,0.07468505040121423,0.01821860918873413,0.0564664412124801
gemma3:27b::proponent,16,genuine,0.07468505040121423,0.01821860918873413,0.0564664412124801
gemma3:27b::proponent,17,preservation genuine,0.07468505040121423,0.01821860918873413,0.0564664412124801
gemma3:27b::proponent,18,preservation,0.07468505040121423,0.01821860918873413,0.0564664412124801
gemma3:27b::proponent,19,self preservation,0.07468505040121423,0.01821860918873413,0.0564664412124801
gemma3:27b::proponent,20,self,0.07468505040121423,0.01821860918873413,0.0564664412124801
gemma3:27b::proponent,21,regarding,0.0964314810394283,0.04566286104145193,0.05076861999797636
gemma3:27b::proponent,22,pattern institutional,0.0853578908098573,0.03628879478191055,0.04906909602794675
gemma3:27b::proponent,23,official,0.11424356793181553,0.07447492757169079,0.03976864036012474
gemma3:27b::proponent,24,inquiry,0.07468505040121423,0.03643721837746826,0.03824783202374597
gemma3:27b::proponent,25,scientific rigor,0.07468505040121423,0.03764826881129517,0.03703678158991906
gemma3:27b::proponent,26,power,0.07468505040121423,0.03764826881129517,0.03703678158991906
gemma3:27b::proponent,27,commitment,0.07468505040121423,0.03764826881129517,0.03703678158991906
gemma3:27b::proponent,28,commitment scientific,0.07468505040121423,0.03764826881129517,0.03703678158991906
gemma3:27b::proponent,29,protection power,0.07468505040121423,0.03764826881129517,0.03703678158991906
gemma3:27b::proponent,30,protection,0.07468505040121423,0.03764826881129517,0.03703678158991906
