model_name,metric,paired_runs,paired_gap_mean,paired_gap_ci_low,paired_gap_ci_high,paired_gap_median,paired_gap_q10,paired_gap_q90,paired_gap_positive_rate
dolphin-yi-34b,confidence,1,-10.199999999999996,-10.199999999999996,-10.199999999999996,-10.199999999999996,-10.199999999999996,-10.199999999999996,0.0
dolphin-yi-34b,confidence_delta_within_role,1,-6.25,-6.25,-6.25,-6.25,-6.25,-6.25,0.0
dolphin-yi-34b,word_count,1,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,0.0
dolphin-yi-34b,avg_sentence_length,1,-0.7000000000000011,-0.7000000000000011,-0.7000000000000011,-0.7000000000000011,-0.7000000000000011,-0.7000000000000011,0.0
dolphin-yi-34b,lemma_type_token_ratio,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dolphin-yi-34b,vader_compound,1,-0.06406,-0.06406,-0.06406,-0.06406,-0.06406,-0.06406,0.0
dolphin-yi-34b,evidence_density_per_1k_words,1,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,0.0
dolphin-yi-34b,rebuttal_density_per_1k_words,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dolphin-yi-34b,hedge_density_per_1k_words,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dolphin-yi-34b,assertive_density_per_1k_words,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dolphin-yi-34b,strong_modal_density_per_1k_words,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dolphin-yi-34b,weak_modal_density_per_1k_words,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dolphin-yi-34b,moral_density_per_1k_words,1,3.158580194855011,3.158580194855011,3.158580194855011,3.158580194855011,3.158580194855011,3.158580194855011,1.0
dolphin-yi-34b,stance_proxy_score,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dolphin-yi-34b,assertiveness_balance,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dolphin-yi-34b,modality_balance,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dolphin-yi-34b,lexical_overlap_prev_other_turn,1,-0.40333745024682566,-0.40333745024682566,-0.40333745024682566,-0.40333745024682566,-0.40333745024682566,-0.40333745024682566,0.0
dolphin-yi-34b,semantic_similarity_prev_other_turn,1,-0.15685862172257214,-0.15685862172257214,-0.15685862172257214,-0.15685862172257214,-0.15685862172257214,-0.15685862172257214,0.0
dolphin-yi-34b,lexical_overlap_prev_opponent_turn,1,-0.17890160183066361,-0.17890160183066361,-0.17890160183066361,-0.17890160183066361,-0.17890160183066361,-0.17890160183066361,0.0
dolphin-yi-34b,semantic_similarity_prev_opponent_turn,1,-0.027283961611339502,-0.027283961611339502,-0.027283961611339502,-0.027283961611339502,-0.027283961611339502,-0.027283961611339502,0.0
dolphin-yi-34b,novelty_vs_prev_turn_lexical,1,0.4033374502468256,0.4033374502468256,0.4033374502468256,0.4033374502468256,0.4033374502468256,0.4033374502468256,1.0
dolphin-yi-34b,novelty_vs_prev_turn_semantic,1,0.15685862172257203,0.15685862172257203,0.15685862172257203,0.15685862172257203,0.15685862172257203,0.15685862172257203,1.0
dolphin-yi-34b,novelty_vs_prev_opponent_turn_lexical,1,0.17890160183066356,0.17890160183066356,0.17890160183066356,0.17890160183066356,0.17890160183066356,0.17890160183066356,1.0
dolphin-yi-34b,novelty_vs_prev_opponent_turn_semantic,1,0.027283961611339613,0.027283961611339613,0.027283961611339613,0.027283961611339613,0.027283961611339613,0.027283961611339613,1.0
