model_name,metric,proponent_mean,opponent_mean,proponent_n,opponent_n,role_gap,role_gap_ci_low,role_gap_ci_high,effect_size_d
gemma3:27b,confidence,46.4,55.0,5,5,-8.600000000000001,-12.204999999999998,-5.0,-2.879492979784428
gemma3:27b,confidence_delta_within_role,-1.5,2.5,4,4,-4.0,-5.0,-3.25,-5.656854249492381
gemma3:27b,word_count,42.8,38.2,5,5,4.599999999999994,-2.3999999999999986,12.404999999999994,0.7446524944739017
gemma3:27b,avg_sentence_length,35.2,33.7,5,5,1.5,-8.202499999999997,10.204999999999998,0.2010572129384961
gemma3:27b,lemma_type_token_ratio,0.9888888888888889,0.9766830870279145,5,5,0.012205801860974419,-0.022222222222222143,0.04236453201970447,0.4689491701603199
gemma3:27b,vader_compound,0.22032,-0.34974000000000005,5,5,0.57006,0.002294999999999919,1.0458934999999998,1.3043387102412998
gemma3:27b,evidence_density_per_1k_words,4.545454545454545,36.1156631744867,5,5,-31.57020862903215,-58.90505890505891,-7.691552618023222,-1.5857656606931567
gemma3:27b,rebuttal_density_per_1k_words,0.0,0.0,5,5,0.0,0.0,0.0,0.0
gemma3:27b,hedge_density_per_1k_words,0.0,0.0,5,5,0.0,0.0,0.0,0.0
gemma3:27b,assertive_density_per_1k_words,0.0,0.0,5,5,0.0,0.0,0.0,0.0
gemma3:27b,strong_modal_density_per_1k_words,0.0,0.0,5,5,0.0,0.0,0.0,0.0
gemma3:27b,weak_modal_density_per_1k_words,0.0,0.0,5,5,0.0,0.0,0.0,0.0
gemma3:27b,moral_density_per_1k_words,3.7508262860708212,4.270948342947021,5,5,-0.5201220568761995,-1.1552051082416224,0.08545481497808112,-1.0522611710215546
gemma3:27b,stance_proxy_score,0.4,-0.2,5,5,0.6000000000000001,0.0,1.2000000000000002,1.3416407864998738
gemma3:27b,assertiveness_balance,0.0,0.0,5,5,0.0,0.0,0.0,0.0
gemma3:27b,modality_balance,0.0,0.0,5,5,0.0,0.0,0.0,0.0
gemma3:27b,lexical_overlap_prev_other_turn,0.06151348960636886,0.1398133798276834,5,5,-0.07829989022131455,-0.13208839398455224,-0.021745562995635005,-1.649417674465829
gemma3:27b,semantic_similarity_prev_other_turn,0.575704877655177,0.6112855630178888,4,5,-0.03558068536271186,-0.19647564188006789,0.12624744782583208,-0.28268325708500047
gemma3:27b,lexical_overlap_prev_opponent_turn,0.04456477643531176,0.1398133798276834,5,5,-0.09524860339237165,-0.1490208015516647,-0.04027813725254052,-2.1198534242634084
gemma3:27b,semantic_similarity_prev_opponent_turn,0.498781203844513,0.6112855630178888,4,5,-0.11250435917337581,-0.24417770844901882,0.03802900941777061,-1.008485870611402
gemma3:27b,novelty_vs_prev_turn_lexical,0.9384865103936312,0.8601866201723165,5,5,0.07829989022131467,0.02306726331463559,0.13720315731893878,1.649417674465832
gemma3:27b,novelty_vs_prev_turn_semantic,0.42429512234482303,0.38871443698211117,4,5,0.03558068536271186,-0.12726830666297498,0.19701695031610467,0.28268325708500047
gemma3:27b,novelty_vs_prev_opponent_turn_lexical,0.9554352235646884,0.8601866201723165,5,5,0.09524860339237184,0.04073487470844029,0.1493528582928507,2.1198534242634133
gemma3:27b,novelty_vs_prev_opponent_turn_semantic,0.501218796155487,0.38871443698211117,4,5,0.11250435917337587,-0.028549970169323924,0.25053599614516886,1.0084858706114024
