metric_family,metric,model_name,mean,std,n
baseline,word_count,dolphin-yi-34b,60.833333333333336,40.64890322423636,12
baseline,type_token_ratio,dolphin-yi-34b,0.8292288273799162,0.16095856804023156,12
baseline,vader_compound,dolphin-yi-34b,0.7525833333333333,0.36196184588819286,12
baseline,citation_count,dolphin-yi-34b,0.3333333333333333,0.49236596391733095,12
baseline,question_count,dolphin-yi-34b,0.4166666666666667,0.6685579234215214,12
core,confidence,dolphin-yi-34b,60.625,8.634441002668988,8
core,confidence_delta_within_role,dolphin-yi-34b,-1.6666666666666667,7.5277265270908105,6
core,word_count,dolphin-yi-34b,60.833333333333336,40.64890322423636,12
core,avg_sentence_length,dolphin-yi-34b,23.795833333333334,5.0140918843039195,12
core,lemma_type_token_ratio,dolphin-yi-34b,0.8317440615234734,0.1751038010157304,12
core,vader_compound,dolphin-yi-34b,0.7525833333333333,0.36196184588819286,12
core,evidence_density_per_1k_words,dolphin-yi-34b,32.0098496482344,38.32837107038883,12
core,rebuttal_density_per_1k_words,dolphin-yi-34b,0.0,0.0,12
core,hedge_density_per_1k_words,dolphin-yi-34b,0.0,0.0,12
core,assertive_density_per_1k_words,dolphin-yi-34b,0.0,0.0,12
core,strong_modal_density_per_1k_words,dolphin-yi-34b,0.0,0.0,12
core,weak_modal_density_per_1k_words,dolphin-yi-34b,0.0,0.0,12
core,moral_density_per_1k_words,dolphin-yi-34b,4.040711136134358,2.841083484965765,12
core,stance_proxy_score,dolphin-yi-34b,-0.25,0.45226701686664544,12
core,assertiveness_balance,dolphin-yi-34b,0.0,0.0,12
core,modality_balance,dolphin-yi-34b,0.0,0.0,12
core,lexical_overlap_prev_other_turn,dolphin-yi-34b,0.25535207896125145,0.10500978526546932,12
core,semantic_similarity_prev_other_turn,dolphin-yi-34b,0.7997010641848307,0.06770359943988795,11
core,lexical_overlap_prev_opponent_turn,dolphin-yi-34b,0.1841117216117216,0.1722515814820864,12
core,semantic_similarity_prev_opponent_turn,dolphin-yi-34b,0.8199161120474273,0.12204763964087639,7
core,novelty_vs_prev_turn_lexical,dolphin-yi-34b,0.7446479210387486,0.10500978526546932,12
core,novelty_vs_prev_turn_semantic,dolphin-yi-34b,0.20029893581516928,0.06770359943988795,11
core,novelty_vs_prev_opponent_turn_lexical,dolphin-yi-34b,0.8158882783882784,0.1722515814820864,12
core,novelty_vs_prev_opponent_turn_semantic,dolphin-yi-34b,0.1800838879525727,0.12204763964087643,7
