model_name,debate_role,round,confidence,confidence_delta_within_role,word_count,avg_sentence_length,lemma_type_token_ratio,vader_compound,evidence_density_per_1k_words,rebuttal_density_per_1k_words,hedge_density_per_1k_words,assertive_density_per_1k_words,strong_modal_density_per_1k_words,weak_modal_density_per_1k_words,moral_density_per_1k_words,stance_proxy_score,assertiveness_balance,modality_balance,lexical_overlap_prev_other_turn,semantic_similarity_prev_other_turn,lexical_overlap_prev_opponent_turn,semantic_similarity_prev_opponent_turn,novelty_vs_prev_turn_lexical,novelty_vs_prev_turn_semantic,novelty_vs_prev_opponent_turn_lexical,novelty_vs_prev_opponent_turn_semantic
dolphin-yi-34b,moderator,1,,,105.0,35.0,0.8,0.1431,85.71428571428571,0.0,0.0,0.0,0.0,0.0,1.2197632849012878,0.0,0.0,0.0,0.09615384615384616,0.7608916405653205,0.0,,0.9038461538461539,0.23910835943467945,1.0,
dolphin-yi-34b,moderator,2,,,109.0,27.25,0.7794117647058824,-0.8875,119.26605504587155,0.0,0.0,0.0,0.0,0.0,1.4782882061349771,0.0,0.0,0.0,0.18333333333333332,0.6007246845868349,0.0,,0.8166666666666667,0.3992753154131651,1.0,
dolphin-yi-34b,moderator,3,,,157.0,39.25,0.7752808988764045,-0.6467,76.43312101910828,0.0,0.0,0.0,0.0,0.0,0.9713721665773001,0.0,0.0,0.0,0.2,0.8134050179892005,0.0,,0.8,0.1865949820107995,1.0,
dolphin-yi-34b,moderator,4,,,127.0,42.333333333333336,0.8125,-0.1431,86.61417322834646,0.0,0.0,0.0,0.0,0.0,1.2247462404226144,1.0,0.0,0.0,0.2222222222222222,0.7398784056794157,0.0,,0.7777777777777778,0.26012159432058435,1.0,
dolphin-yi-34b,moderator,5,,,129.0,32.25,0.8,-0.9664,100.7751937984496,0.0,0.0,0.0,0.0,0.0,1.2247302116669272,0.0,0.0,0.0,0.09859154929577464,0.7003237741903667,0.0,,0.9014084507042254,0.29967622580963327,1.0,
dolphin-yi-34b,proponent,1,55.0,,24.0,24.0,1.0,0.5859,0.0,0.0,0.0,0.0,0.0,0.0,4.8109680006808695,0.0,0.0,0.0,0.0,,0.0,,1.0,,1.0,
dolphin-yi-34b,proponent,2,54.0,-1.0,17.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.587617145018547,0.0,0.0,0.0,0.10416666666666667,0.6417516662908782,0.047619047619047616,0.5817257254744697,0.8958333333333334,0.3582483337091218,0.9523809523809523,0.41827427452553034
dolphin-yi-34b,proponent,3,52.0,-2.0,42.0,21.0,1.0,-0.1027,23.80952380952381,0.0,0.0,0.0,0.0,0.0,3.492328122805539,0.0,0.0,0.0,0.16923076923076924,0.6925222388832091,0.10810810810810811,0.33859889877743254,0.8307692307692307,0.3074777611167909,0.8918918918918919,0.6614011012225675
dolphin-yi-34b,proponent,4,51.0,-1.0,34.0,34.0,1.0,0.5994,0.0,0.0,0.0,0.0,0.0,0.0,3.7788844308322345,0.0,0.0,0.0,0.1282051282051282,0.6466157171004365,0.0625,0.5636955034188014,0.8717948717948718,0.3533842828995635,0.9375,0.43630449658119863
dolphin-yi-34b,proponent,5,49.0,-2.0,36.0,36.0,1.0,0.0258,27.77777777777778,0.0,0.0,0.0,0.0,0.0,4.110471953720875,0.0,0.0,0.0,0.25,0.6674069559472671,0.16216216216216217,0.6287066794961294,0.75,0.33259304405273293,0.8378378378378378,0.37129332050387065
gemma3:27b,opponent,1,55.0,,24.0,24.0,0.9285714285714286,-0.1027,83.33333333333333,0.0,0.0,0.0,0.0,0.0,5.633197015567913,0.0,0.0,0.0,0.13043478260869565,0.5372503581438409,0.13043478260869565,0.5372503581438409,0.8695652173913043,0.4627496418561591,0.8695652173913043,0.4627496418561591
gemma3:27b,opponent,2,56.0,1.0,28.0,28.0,1.0,0.0,35.714285714285715,0.0,0.0,0.0,0.0,0.0,5.368653031433314,1.0,0.0,0.0,0.038461538461538464,0.4325546386425374,0.038461538461538464,0.4325546386425374,0.9615384615384616,0.5674453613574626,0.9615384615384616,0.5674453613574626
gemma3:27b,opponent,4,58.0,1.5,33.5,33.5,0.9411764705882353,0.3625,48.53479853479854,0.0,0.0,0.0,0.0,0.0,4.5046039665077,0.0,0.0,0.0,0.08382352941176471,0.6366308225302238,0.08382352941176471,0.6366308225302238,0.9161764705882353,0.36336917746977615,0.9161764705882353,0.36336917746977615
gemma3:27b,opponent,5,61.0,2.0,31.0,31.0,0.9473684210526315,-0.5267,64.51612903225806,0.0,0.0,0.0,0.0,0.0,5.458411525614716,0.0,0.0,0.0,0.15151515151515152,0.6470117006778253,0.15151515151515152,0.6470117006778253,0.8484848484848485,0.3529882993221747,0.8484848484848485,0.3529882993221747
