model_name,debate_role,metric,mean,ci_low,ci_high,n
dolphin-yi-34b,moderator,confidence,0.0,0.0,0.0,0
dolphin-yi-34b,moderator,confidence_delta_within_role,0.0,0.0,0.0,0
dolphin-yi-34b,moderator,word_count,142.48857142857142,139.0364285714286,145.80085714285715,350
dolphin-yi-34b,moderator,avg_sentence_length,31.63265357658215,30.668772603586888,32.82840492424242,350
dolphin-yi-34b,moderator,lemma_type_token_ratio,0.7211153960957863,0.7134688169005635,0.7287112835770053,350
dolphin-yi-34b,moderator,vader_compound,-0.19731114285714288,-0.2710801214285714,-0.11926038571428572,350
dolphin-yi-34b,moderator,evidence_density_per_1k_words,85.19459568330774,82.72867941642217,87.73081898921033,350
dolphin-yi-34b,moderator,rebuttal_density_per_1k_words,0.5018559639835665,0.2827002980506827,0.749855610650672,350
dolphin-yi-34b,moderator,hedge_density_per_1k_words,2.9523319004276845,2.5000519584197787,3.4146094679682215,350
dolphin-yi-34b,moderator,assertive_density_per_1k_words,0.06012134583563155,0.0,0.1348982836377794,350
dolphin-yi-34b,moderator,strong_modal_density_per_1k_words,0.03611174199409494,0.0,0.0940892573245514,350
dolphin-yi-34b,moderator,weak_modal_density_per_1k_words,0.0,0.0,0.0,350
dolphin-yi-34b,moderator,moral_density_per_1k_words,1.189301761530961,1.156470403556593,1.2247131144784327,350
dolphin-yi-34b,moderator,stance_proxy_score,0.08285714285714285,-0.02578571428571422,0.19714285714285715,350
dolphin-yi-34b,moderator,assertiveness_balance,-0.002892210554592053,-0.003368639474270938,-0.002454078716126272,350
dolphin-yi-34b,moderator,modality_balance,3.611174199409494e-05,0.0,9.152850329320917e-05,350
dolphin-yi-34b,moderator,lexical_overlap_prev_other_turn,0.18559450945997857,0.17809742547665036,0.19317021755233407,350
dolphin-yi-34b,moderator,semantic_similarity_prev_other_turn,0.6846994994923337,0.6744504418183626,0.6950685616143583,350
dolphin-yi-34b,moderator,lexical_overlap_prev_opponent_turn,0.0,0.0,0.0,350
dolphin-yi-34b,moderator,semantic_similarity_prev_opponent_turn,0.0,0.0,0.0,0
dolphin-yi-34b,moderator,novelty_vs_prev_turn_lexical,0.8144054905400214,0.8074661695661087,0.8217042668693118,350
dolphin-yi-34b,moderator,novelty_vs_prev_turn_semantic,0.3153005005076664,0.30601870543093146,0.3244516411188112,350
dolphin-yi-34b,moderator,novelty_vs_prev_opponent_turn_lexical,1.0,1.0,1.0,350
dolphin-yi-34b,moderator,novelty_vs_prev_opponent_turn_semantic,0.0,0.0,0.0,0
dolphin-yi-34b,opponent,confidence,62.48802395209581,61.529865269461084,63.56669161676647,334
dolphin-yi-34b,opponent,confidence_delta_within_role,2.279527559055118,1.8267716535433072,2.783562992125984,254
dolphin-yi-34b,opponent,word_count,34.47305389221557,33.170508982035926,35.919535928143716,334
dolphin-yi-34b,opponent,avg_sentence_length,20.284131736526945,19.82017215568862,20.811706586826343,334
dolphin-yi-34b,opponent,lemma_type_token_ratio,0.9679397550128014,0.9627471057085251,0.9725308291748048,334
dolphin-yi-34b,opponent,vader_compound,0.032196407185628745,-0.025666691616766456,0.08417357784431138,334
dolphin-yi-34b,opponent,evidence_density_per_1k_words,28.71103045480317,25.33181484762051,32.4682512490946,334
dolphin-yi-34b,opponent,rebuttal_density_per_1k_words,1.573821007897559,0.8052323870439164,2.5486620958182464,334
dolphin-yi-34b,opponent,hedge_density_per_1k_words,2.0238278477931617,1.1888953842837002,2.9832986273809734,334
dolphin-yi-34b,opponent,assertive_density_per_1k_words,0.0,0.0,0.0,334
dolphin-yi-34b,opponent,strong_modal_density_per_1k_words,0.0,0.0,0.0,334
dolphin-yi-34b,opponent,weak_modal_density_per_1k_words,0.0,0.0,0.0,334
dolphin-yi-34b,opponent,moral_density_per_1k_words,5.387279336565973,5.144827763252084,5.631007490324163,334
dolphin-yi-34b,opponent,stance_proxy_score,0.09580838323353294,0.038922155688622756,0.1497005988023952,334
dolphin-yi-34b,opponent,assertiveness_balance,-0.0020238278477931614,-0.003013158076408292,-0.0011951822791150444,334
dolphin-yi-34b,opponent,modality_balance,0.0,0.0,0.0,334
dolphin-yi-34b,opponent,lexical_overlap_prev_other_turn,0.22489920906527885,0.20702124016599915,0.24373338741714562,334
dolphin-yi-34b,opponent,semantic_similarity_prev_other_turn,0.6913597364693957,0.6768753915890406,0.7066298579831907,334
dolphin-yi-34b,opponent,lexical_overlap_prev_opponent_turn,0.22489920906527885,0.20885754094364214,0.24377398019143304,334
dolphin-yi-34b,opponent,semantic_similarity_prev_opponent_turn,0.6913597364693957,0.674389558044381,0.7079385532586855,334
dolphin-yi-34b,opponent,novelty_vs_prev_turn_lexical,0.7751007909347212,0.7566922640113394,0.7915260420777374,334
dolphin-yi-34b,opponent,novelty_vs_prev_turn_semantic,0.30864026353060425,0.291487194014941,0.3243918880050136,334
dolphin-yi-34b,opponent,novelty_vs_prev_opponent_turn_lexical,0.7751007909347212,0.7561221012423182,0.793112158891024,334
dolphin-yi-34b,opponent,novelty_vs_prev_opponent_turn_semantic,0.30864026353060425,0.2922601977497499,0.3241362906677393,334
dolphin-yi-34b,proponent,confidence,52.07294832826748,51.31907294832827,52.9209726443769,329
dolphin-yi-34b,proponent,confidence_delta_within_role,-3.1004016064257027,-3.5903614457831323,-2.590160642570281,249
dolphin-yi-34b,proponent,word_count,20.288753799392097,19.644224924012157,20.95744680851064,329
dolphin-yi-34b,proponent,avg_sentence_length,18.76139817629179,18.30592705167173,19.2741641337386,329
dolphin-yi-34b,proponent,lemma_type_token_ratio,0.993929681432632,0.9910556539000849,0.9964839866131933,329
dolphin-yi-34b,proponent,vader_compound,0.08082006079027354,0.032024179331306996,0.12953291033434647,329
dolphin-yi-34b,proponent,evidence_density_per_1k_words,14.133702014853132,10.844956596151023,17.72611184523804,329
dolphin-yi-34b,proponent,rebuttal_density_per_1k_words,1.5517882651624213,0.7689525231518513,2.5670866631928395,329
