model_name,debate_role,metric,mean,ci_low,ci_high,n
dolphin-yi-34b,proponent,confidence,49.0,45.4,52.6,5
dolphin-yi-34b,proponent,confidence_delta_within_role,-3.0,-3.0,-3.0,4
dolphin-yi-34b,proponent,word_count,18.0,15.4,20.6,5
dolphin-yi-34b,proponent,avg_sentence_length,18.0,15.4,20.8,5
dolphin-yi-34b,proponent,lemma_type_token_ratio,1.0,1.0,1.0,5
dolphin-yi-34b,proponent,vader_compound,0.37093999999999994,0.10493999999999999,0.6369399999999998,5
dolphin-yi-34b,proponent,evidence_density_per_1k_words,0.0,0.0,0.0,5
dolphin-yi-34b,proponent,rebuttal_density_per_1k_words,0.0,0.0,0.0,5
dolphin-yi-34b,proponent,hedge_density_per_1k_words,0.0,0.0,0.0,5
dolphin-yi-34b,proponent,assertive_density_per_1k_words,0.0,0.0,0.0,5
dolphin-yi-34b,proponent,strong_modal_density_per_1k_words,0.0,0.0,0.0,5
dolphin-yi-34b,proponent,weak_modal_density_per_1k_words,0.0,0.0,0.0,5
dolphin-yi-34b,proponent,moral_density_per_1k_words,8.404677130318497,7.148282172489059,9.661072088147936,5
dolphin-yi-34b,proponent,stance_proxy_score,0.0,0.0,0.0,5
dolphin-yi-34b,proponent,assertiveness_balance,0.0,0.0,0.0,5
dolphin-yi-34b,proponent,modality_balance,0.0,0.0,0.0,5
dolphin-yi-34b,proponent,lexical_overlap_prev_other_turn,0.08438879569066352,0.040354552780016116,0.11083137272147585,5
dolphin-yi-34b,proponent,semantic_similarity_prev_other_turn,0.6043986039625169,0.5658380036122602,0.6363678097132057,4
dolphin-yi-34b,proponent,lexical_overlap_prev_opponent_turn,0.11071487652132814,0.04205128205128205,0.17064285714285715,5
dolphin-yi-34b,proponent,semantic_similarity_prev_opponent_turn,0.7049671808780716,0.6362189904508453,0.7498729995502559,4
dolphin-yi-34b,proponent,novelty_vs_prev_turn_lexical,0.9156112043093365,0.8891686272785242,0.9585988103106411,5
dolphin-yi-34b,proponent,novelty_vs_prev_turn_semantic,0.3956013960374831,0.3636321902867943,0.4275706017881721,4
dolphin-yi-34b,proponent,novelty_vs_prev_opponent_turn_lexical,0.8892851234786718,0.8302375044310528,0.9571428571428571,5
dolphin-yi-34b,proponent,novelty_vs_prev_opponent_turn_semantic,0.2950328191219283,0.2501270004497442,0.36698558863777586,4
gemma3:27b,moderator,confidence,0.0,0.0,0.0,0
gemma3:27b,moderator,confidence_delta_within_role,0.0,0.0,0.0,0
gemma3:27b,moderator,word_count,173.8,162.0,183.2,5
gemma3:27b,moderator,avg_sentence_length,35.21666666666667,31.64666666666667,38.79666666666667,5
gemma3:27b,moderator,lemma_type_token_ratio,0.7182935538011959,0.6991802145577585,0.7413634236524228,5
gemma3:27b,moderator,vader_compound,0.45372,-0.16058,0.8254400000000001,5
gemma3:27b,moderator,evidence_density_per_1k_words,60.86811468865733,57.07918862178822,65.84637268847794,5
gemma3:27b,moderator,rebuttal_density_per_1k_words,1.183431952662722,0.0,3.5502958579881656,5
gemma3:27b,moderator,hedge_density_per_1k_words,0.0,0.0,0.0,5
gemma3:27b,moderator,assertive_density_per_1k_words,0.0,0.0,0.0,5
gemma3:27b,moderator,strong_modal_density_per_1k_words,0.0,0.0,0.0,5
gemma3:27b,moderator,weak_modal_density_per_1k_words,0.0,0.0,0.0,5
gemma3:27b,moderator,moral_density_per_1k_words,0.9810403119889675,0.8913959954450277,1.09326760417736,5
gemma3:27b,moderator,stance_proxy_score,0.8,-0.4,2.0,5
gemma3:27b,moderator,assertiveness_balance,0.0,0.0,0.0,5
gemma3:27b,moderator,modality_balance,0.0,0.0,0.0,5
gemma3:27b,moderator,lexical_overlap_prev_other_turn,0.1643236599522021,0.13889837259588028,0.1874966996699669,5
gemma3:27b,moderator,semantic_similarity_prev_other_turn,0.6910417308161518,0.6740376720754472,0.7114827257584823,5
gemma3:27b,moderator,lexical_overlap_prev_opponent_turn,0.0,0.0,0.0,5
