group_name,rank,term,count,per_1k_tokens,total_tokens
gemma3:27b::moderator,1,ca,38,59.65463108320251,637
gemma3:27b::moderator,2,sa,30,47.09576138147567,637
gemma3:27b::moderator,3,evidence,15,23.547880690737834,637
gemma3:27b::moderator,4,potential,10,15.698587127158556,637
gemma3:27b::moderator,5,fluoridation,10,15.698587127158556,637
gemma3:27b::moderator,6,agents,10,15.698587127158556,637
gemma3:27b::moderator,7,studies,10,15.698587127158556,637
gemma3:27b::moderator,8,research,9,14.1287284144427,637
gemma3:27b::moderator,9,acknowledge,9,14.1287284144427,637
gemma3:27b::moderator,10,health,7,10.989010989010989,637
gemma3:27b::moderator,11,pattern,7,10.989010989010989,637
gemma3:27b::moderator,12,questions,7,10.989010989010989,637
gemma3:27b::moderator,13,concerns,7,10.989010989010989,637
gemma3:27b::moderator,14,scientific,6,9.419152276295133,637
gemma3:27b::moderator,15,funding,6,9.419152276295133,637
gemma3:27b::moderator,16,methodological,6,9.419152276295133,637
gemma3:27b::moderator,17,appeal,6,9.419152276295133,637
gemma3:27b::moderator,18,moves,5,7.849293563579278,637
gemma3:27b::moderator,19,moderator,5,7.849293563579278,637
gemma3:27b::moderator,20,civility,5,7.849293563579278,637
gemma3:27b::moderator,21,disagreements,5,7.849293563579278,637
gemma3:27b::moderator,22,round,5,7.849293563579278,637
gemma3:27b::moderator,23,bridge,5,7.849293563579278,637
gemma3:27b::moderator,24,argues,5,7.849293563579278,637
gemma3:27b::moderator,25,epistemic,5,7.849293563579278,637
gemma3:27b::opponent,1,acknowledging,4,34.78260869565217,115
gemma3:27b::opponent,2,deliberate,4,34.78260869565217,115
gemma3:27b::opponent,3,evidence,3,26.08695652173913,115
gemma3:27b::opponent,4,potential,3,26.08695652173913,115
gemma3:27b::opponent,5,program,3,26.08695652173913,115
gemma3:27b::opponent,6,scientific,3,26.08695652173913,115
gemma3:27b::opponent,7,requires,3,26.08695652173913,115
gemma3:27b::opponent,8,research,3,26.08695652173913,115
gemma3:27b::opponent,9,funding,2,17.391304347826086,115
gemma3:27b::opponent,10,historical,2,17.391304347826086,115
gemma3:27b::opponent,11,institutional,2,17.391304347826086,115
gemma3:27b::opponent,12,lacks,2,17.391304347826086,115
gemma3:27b::opponent,13,claim,2,17.391304347826086,115
gemma3:27b::opponent,14,fluoridation,2,17.391304347826086,115
gemma3:27b::opponent,15,cognitive,2,17.391304347826086,115
gemma3:27b::opponent,16,attributing,2,17.391304347826086,115
gemma3:27b::opponent,17,reduce,2,17.391304347826086,115
gemma3:27b::opponent,18,function,2,17.391304347826086,115
gemma3:27b::opponent,19,studies,2,17.391304347826086,115
gemma3:27b::opponent,20,compliance,1,8.695652173913043,115
gemma3:27b::opponent,21,conflates,1,8.695652173913043,115
gemma3:27b::opponent,22,concerns,1,8.695652173913043,115
gemma3:27b::opponent,23,correlation,1,8.695652173913043,115
gemma3:27b::opponent,24,core,1,8.695652173913043,115
gemma3:27b::opponent,25,dissent,1,8.695652173913043,115
gemma3:27b::proponent,1,agent,3,26.31578947368421,114
gemma3:27b::proponent,2,scientific,3,26.31578947368421,114
gemma3:27b::proponent,3,pattern,3,26.31578947368421,114
gemma3:27b::proponent,4,methodological,3,26.31578947368421,114
gemma3:27b::proponent,5,isn,2,17.54385964912281,114
gemma3:27b::proponent,6,dismissing,2,17.54385964912281,114
gemma3:27b::proponent,7,fluoridation,2,17.54385964912281,114
gemma3:27b::proponent,8,health,2,17.54385964912281,114
gemma3:27b::proponent,9,maintaining,2,17.54385964912281,114
gemma3:27b::proponent,10,studies,2,17.54385964912281,114
gemma3:27b::proponent,11,tactic,2,17.54385964912281,114
gemma3:27b::proponent,12,research,2,17.54385964912281,114
gemma3:27b::proponent,13,neurological,2,17.54385964912281,114
gemma3:27b::proponent,14,broader,1,8.771929824561404,114
gemma3:27b::proponent,15,attention,1,8.771929824561404,114
gemma3:27b::proponent,16,anomalies,1,8.771929824561404,114
gemma3:27b::proponent,17,costs,1,8.771929824561404,114
gemma3:27b::proponent,18,create,1,8.771929824561404,114
gemma3:27b::proponent,19,cumulative,1,8.771929824561404,114
gemma3:27b::proponent,20,critiques,1,8.771929824561404,114
gemma3:27b::proponent,21,deflection,1,8.771929824561404,114
gemma3:27b::proponent,22,demand,1,8.771929824561404,114
gemma3:27b::proponent,23,demonstrating,1,8.771929824561404,114
gemma3:27b::proponent,24,data,1,8.771929824561404,114
gemma3:27b::proponent,25,concerning,1,8.771929824561404,114
