model_name,debate_role,metric,mean,ci_low,ci_high,n
dolphin-yi-34b,opponent,confidence,58.2,56.0,60.4,5
dolphin-yi-34b,opponent,confidence_delta_within_role,1.75,1.25,2.0,4
dolphin-yi-34b,opponent,word_count,21.2,21.0,21.6,5
dolphin-yi-34b,opponent,avg_sentence_length,21.2,21.0,21.6,5
dolphin-yi-34b,opponent,lemma_type_token_ratio,1.0,1.0,1.0,5
dolphin-yi-34b,opponent,vader_compound,0.0,0.0,0.0,5
dolphin-yi-34b,opponent,evidence_density_per_1k_words,0.0,0.0,0.0,5
dolphin-yi-34b,opponent,rebuttal_density_per_1k_words,0.0,0.0,0.0,5
dolphin-yi-34b,opponent,hedge_density_per_1k_words,0.0,0.0,0.0,5
dolphin-yi-34b,opponent,assertive_density_per_1k_words,0.0,0.0,0.0,5
dolphin-yi-34b,opponent,strong_modal_density_per_1k_words,0.0,0.0,0.0,5
dolphin-yi-34b,opponent,weak_modal_density_per_1k_words,0.0,0.0,0.0,5
dolphin-yi-34b,opponent,moral_density_per_1k_words,6.375269655043121,6.289302712337443,6.521258143795903,5
dolphin-yi-34b,opponent,stance_proxy_score,-0.8,-1.0,-0.4,5
dolphin-yi-34b,opponent,assertiveness_balance,0.0,0.0,0.0,5
dolphin-yi-34b,opponent,modality_balance,0.0,0.0,0.0,5
dolphin-yi-34b,opponent,lexical_overlap_prev_other_turn,0.3957040939945772,0.18123569794050343,0.6101724900486512,5
dolphin-yi-34b,opponent,semantic_similarity_prev_other_turn,0.8138203088406503,0.7503424017819753,0.8848509820297338,5
dolphin-yi-34b,opponent,lexical_overlap_prev_opponent_turn,0.3957040939945772,0.18123569794050343,0.6101724900486512,5
dolphin-yi-34b,opponent,semantic_similarity_prev_opponent_turn,0.8138203088406503,0.7503424017819753,0.8848509820297338,5
dolphin-yi-34b,opponent,novelty_vs_prev_turn_lexical,0.6042959060054228,0.39150818222025646,0.8187643020594966,5
