metric_family,metric,model_name,mean,std,n
baseline,word_count,dolphin-yi-34b,98.7,74.80946167133912,10
baseline,word_count,gemma3:27b,34.2,5.761944116355173,5
baseline,type_token_ratio,dolphin-yi-34b,0.7871700173712466,0.1516082440250652,10
baseline,type_token_ratio,gemma3:27b,0.8936267617696595,0.04701127088589593,5
baseline,vader_compound,dolphin-yi-34b,0.16208999999999998,0.6110502587985523,10
baseline,vader_compound,gemma3:27b,0.02296,0.4310949698152369,5
baseline,citation_count,dolphin-yi-34b,0.5,0.5270462766947299,10
baseline,citation_count,gemma3:27b,0.0,0.0,5
baseline,question_count,dolphin-yi-34b,1.0,1.0540925533894598,10
baseline,question_count,gemma3:27b,0.0,0.0,5
core,confidence,dolphin-yi-34b,58.0,2.8284271247461903,5
core,confidence,gemma3:27b,49.4,4.722287581247038,5
core,confidence_delta_within_role,dolphin-yi-34b,1.5,1.7320508075688772,4
core,confidence_delta_within_role,gemma3:27b,-2.75,2.362907813126304,4
core,word_count,dolphin-yi-34b,98.7,74.80946167133912,10
core,word_count,gemma3:27b,34.2,5.761944116355173,5
core,avg_sentence_length,dolphin-yi-34b,25.560000000000002,11.975804310729567,10
core,avg_sentence_length,gemma3:27b,34.2,5.761944116355173,5
core,lemma_type_token_ratio,dolphin-yi-34b,0.8230802188667905,0.1334839505712467,10
core,lemma_type_token_ratio,gemma3:27b,0.99,0.022360679774997918,5
core,vader_compound,dolphin-yi-34b,0.16208999999999998,0.6110502587985523,10
core,vader_compound,gemma3:27b,0.02296,0.4310949698152369,5
core,evidence_density_per_1k_words,dolphin-yi-34b,39.855267605491456,42.15468612042342,10
core,evidence_density_per_1k_words,gemma3:27b,11.857018308631211,16.340888136743928,5
core,rebuttal_density_per_1k_words,dolphin-yi-34b,17.48768472906404,18.439122546640125,10
core,rebuttal_density_per_1k_words,gemma3:27b,0.0,0.0,5
core,hedge_density_per_1k_words,dolphin-yi-34b,0.0,0.0,10
core,hedge_density_per_1k_words,gemma3:27b,0.0,0.0,5
core,assertive_density_per_1k_words,dolphin-yi-34b,0.0,0.0,10
core,assertive_density_per_1k_words,gemma3:27b,0.0,0.0,5
core,strong_modal_density_per_1k_words,dolphin-yi-34b,0.0,0.0,10
core,strong_modal_density_per_1k_words,gemma3:27b,0.0,0.0,5
core,weak_modal_density_per_1k_words,dolphin-yi-34b,0.0,0.0,10
core,weak_modal_density_per_1k_words,gemma3:27b,0.0,0.0,5
core,moral_density_per_1k_words,dolphin-yi-34b,3.050087988514394,2.2291547131038594,10
core,moral_density_per_1k_words,gemma3:27b,4.8724455991920905,1.1434904704598035,5
core,stance_proxy_score,dolphin-yi-34b,0.1,0.5676462121975466,10
core,stance_proxy_score,gemma3:27b,0.0,0.7071067811865476,5
core,assertiveness_balance,dolphin-yi-34b,0.0,0.0,10
core,assertiveness_balance,gemma3:27b,0.0,0.0,5
core,modality_balance,dolphin-yi-34b,0.0,0.0,10
core,modality_balance,gemma3:27b,0.0,0.0,5
core,lexical_overlap_prev_other_turn,dolphin-yi-34b,0.11923535229881226,0.0750671835203195,10
core,lexical_overlap_prev_other_turn,gemma3:27b,0.046823886477283874,0.028950446561522052,5
core,semantic_similarity_prev_other_turn,dolphin-yi-34b,0.6425358975249109,0.14003922531043295,10
core,semantic_similarity_prev_other_turn,gemma3:27b,0.5720191965868041,0.10792404341433703,4
core,lexical_overlap_prev_opponent_turn,dolphin-yi-34b,0.03361038755775598,0.049613266285260665,10
core,lexical_overlap_prev_opponent_turn,gemma3:27b,0.0367675946623315,0.030383388833276997,5
core,semantic_similarity_prev_opponent_turn,dolphin-yi-34b,0.5842310839059957,0.1769824206069227,5
core,semantic_similarity_prev_opponent_turn,gemma3:27b,0.5164383490352986,0.12009332348567356,4
core,novelty_vs_prev_turn_lexical,dolphin-yi-34b,0.8807646477011877,0.07506718352031952,10
core,novelty_vs_prev_turn_lexical,gemma3:27b,0.953176113522716,0.028950446561522063,5
core,novelty_vs_prev_turn_semantic,dolphin-yi-34b,0.357464102475089,0.14003922531043295,10
core,novelty_vs_prev_turn_semantic,gemma3:27b,0.4279808034131959,0.10792404341433703,4
core,novelty_vs_prev_opponent_turn_lexical,dolphin-yi-34b,0.966389612442244,0.04961326628526066,10
core,novelty_vs_prev_opponent_turn_lexical,gemma3:27b,0.9632324053376685,0.03038338883327701,5
core,novelty_vs_prev_opponent_turn_semantic,dolphin-yi-34b,0.4157689160940044,0.1769824206069227,5
core,novelty_vs_prev_opponent_turn_semantic,gemma3:27b,0.48356165096470133,0.12009332348567354,4
