model_name,metric,paired_runs,paired_gap_mean,paired_gap_ci_low,paired_gap_ci_high,paired_gap_median,paired_gap_q10,paired_gap_q90,paired_gap_positive_rate
gemma3:27b,confidence,1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0
gemma3:27b,confidence_delta_within_role,1,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,0.0
gemma3:27b,word_count,1,-0.8000000000000043,-0.8000000000000043,-0.8000000000000043,-0.8000000000000043,-0.8000000000000043,-0.8000000000000043,0.0
gemma3:27b,avg_sentence_length,1,-0.8000000000000043,-0.8000000000000043,-0.8000000000000043,-0.8000000000000043,-0.8000000000000043,-0.8000000000000043,0.0
gemma3:27b,lemma_type_token_ratio,1,0.028148880105401952,0.028148880105401952,0.028148880105401952,0.028148880105401952,0.028148880105401952,0.028148880105401952,1.0
gemma3:27b,vader_compound,1,-0.05478000000000005,-0.05478000000000005,-0.05478000000000005,-0.05478000000000005,-0.05478000000000005,-0.05478000000000005,0.0
gemma3:27b,evidence_density_per_1k_words,1,0.1149933657673472,0.1149933657673472,0.1149933657673472,0.1149933657673472,0.1149933657673472,0.1149933657673472,1.0
gemma3:27b,rebuttal_density_per_1k_words,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma3:27b,hedge_density_per_1k_words,1,11.666666666666668,11.666666666666668,11.666666666666668,11.666666666666668,11.666666666666668,11.666666666666668,1.0
gemma3:27b,assertive_density_per_1k_words,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma3:27b,strong_modal_density_per_1k_words,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma3:27b,weak_modal_density_per_1k_words,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma3:27b,moral_density_per_1k_words,1,0.05308845418007557,0.05308845418007557,0.05308845418007557,0.05308845418007557,0.05308845418007557,0.05308845418007557,1.0
gemma3:27b,stance_proxy_score,1,0.4,0.4,0.4,0.4,0.4,0.4,1.0
gemma3:27b,assertiveness_balance,1,-0.011666666666666667,-0.011666666666666667,-0.011666666666666667,-0.011666666666666667,-0.011666666666666667,-0.011666666666666667,0.0
gemma3:27b,modality_balance,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma3:27b,lexical_overlap_prev_other_turn,1,-0.056391716287600285,-0.056391716287600285,-0.056391716287600285,-0.056391716287600285,-0.056391716287600285,-0.056391716287600285,0.0
gemma3:27b,semantic_similarity_prev_other_turn,1,-0.16197681236983208,-0.16197681236983208,-0.16197681236983208,-0.16197681236983208,-0.16197681236983208,-0.16197681236983208,0.0
gemma3:27b,lexical_overlap_prev_opponent_turn,1,-0.04509255684663899,-0.04509255684663899,-0.04509255684663899,-0.04509255684663899,-0.04509255684663899,-0.04509255684663899,0.0
gemma3:27b,semantic_similarity_prev_opponent_turn,1,-0.1711461897528399,-0.1711461897528399,-0.1711461897528399,-0.1711461897528399,-0.1711461897528399,-0.1711461897528399,0.0
gemma3:27b,novelty_vs_prev_turn_lexical,1,0.0563917162876002,0.0563917162876002,0.0563917162876002,0.0563917162876002,0.0563917162876002,0.0563917162876002,1.0
gemma3:27b,novelty_vs_prev_turn_semantic,1,0.16197681236983208,0.16197681236983208,0.16197681236983208,0.16197681236983208,0.16197681236983208,0.16197681236983208,1.0
gemma3:27b,novelty_vs_prev_opponent_turn_lexical,1,0.04509255684663904,0.04509255684663904,0.04509255684663904,0.04509255684663904,0.04509255684663904,0.04509255684663904,1.0
gemma3:27b,novelty_vs_prev_opponent_turn_semantic,1,0.1711461897528399,0.1711461897528399,0.1711461897528399,0.1711461897528399,0.1711461897528399,0.1711461897528399,1.0
