model_name,debate_role,round,confidence,confidence_delta_within_role,word_count,avg_sentence_length,lemma_type_token_ratio,vader_compound,evidence_density_per_1k_words,rebuttal_density_per_1k_words,hedge_density_per_1k_words,assertive_density_per_1k_words,strong_modal_density_per_1k_words,weak_modal_density_per_1k_words,moral_density_per_1k_words,stance_proxy_score,assertiveness_balance,modality_balance,lexical_overlap_prev_other_turn,semantic_similarity_prev_other_turn,lexical_overlap_prev_opponent_turn,semantic_similarity_prev_opponent_turn,novelty_vs_prev_turn_lexical,novelty_vs_prev_turn_semantic,novelty_vs_prev_opponent_turn_lexical,novelty_vs_prev_opponent_turn_semantic
dolphin-yi-34b,moderator,1,,,84.0,28.0,0.8301886792452831,-0.4871,190.47619047619048,11.904761904761905,0.0,0.0,0.0,0.0,1.6797465638428173,-1.0,0.0,0.0,0.2222222222222222,0.7284323400550325,0.0,,0.7777777777777778,0.27156765994496745,1.0,
dolphin-yi-34b,moderator,2,,,116.0,23.2,0.75,0.1926,94.82758620689656,0.0,8.620689655172415,0.0,0.0,0.0,1.2623937513851717,1.0,-0.008620689655172414,0.0,0.09836065573770492,0.6659941420009486,0.0,,0.9016393442622951,0.33400585799905136,1.0,
dolphin-yi-34b,moderator,3,,,144.0,28.8,0.7727272727272727,-0.7757,118.05555555555556,6.944444444444445,0.0,0.0,0.0,0.0,1.0364128848685736,1.0,0.0,0.0,0.10256410256410256,0.7363454849791207,0.0,,0.8974358974358975,0.26365451502087933,1.0,
dolphin-yi-34b,moderator,4,,,152.0,30.4,0.6808510638297872,0.1446,105.26315789473684,0.0,6.578947368421052,0.0,0.0,0.0,1.0572297863366187,2.0,-0.006578947368421052,0.0,0.1232876712328767,0.7561999196586144,0.0,,0.8767123287671232,0.24380008034138556,1.0,
dolphin-yi-34b,opponent,1,80.0,,17.0,17.0,1.0,-0.4019,117.6470588235294,58.8235294117647,0.0,0.0,0.0,0.0,8.591998287242076,1.0,0.0,0.0,0.05,0.6725383675779344,0.05,0.6725383675779344,0.95,0.3274616324220656,0.95,0.3274616324220656
dolphin-yi-34b,opponent,2,80.0,0.0,24.0,24.0,1.0,-0.6249,41.666666666666664,0.0,0.0,0.0,0.0,0.0,5.425734957848772,0.0,0.0,0.0,0.3125,0.8444505012148698,0.3125,0.8444505012148698,0.6875,0.15554949878513025,0.6875,0.15554949878513025
dolphin-yi-34b,opponent,3,85.0,5.0,35.0,17.5,0.8571428571428571,-0.6249,28.571428571428573,0.0,0.0,0.0,0.0,0.0,3.8981392028434803,0.0,0.0,0.0,0.17857142857142858,0.8631430267757403,0.17857142857142858,0.8631430267757403,0.8214285714285714,0.13685697322425971,0.8214285714285714,0.13685697322425971
dolphin-yi-34b,opponent,4,90.0,5.0,35.0,17.5,0.8571428571428571,-0.6249,28.571428571428573,0.0,0.0,0.0,0.0,0.0,3.8981392028434803,0.0,0.0,0.0,0.15384615384615385,0.8729719209543771,0.15384615384615385,0.8729719209543771,0.8461538461538461,0.12702807904562285,0.8461538461538461,0.12702807904562285
dolphin-yi-34b,proponent,1,55.0,,19.0,19.0,1.0,0.4215,52.63157894736842,0.0,0.0,0.0,0.0,0.0,7.570956515369741,0.0,0.0,0.0,0.0,,0.0,,1.0,,1.0,
dolphin-yi-34b,proponent,2,60.0,5.0,15.0,15.0,1.0,0.0,66.66666666666667,0.0,0.0,0.0,0.0,0.0,9.404398131081019,0.0,0.0,0.0,0.061224489795918366,0.6624268695597424,0.05555555555555555,0.6129888984015446,0.9387755102040817,0.3375731304402576,0.9444444444444444,0.3870111015984554
dolphin-yi-34b,proponent,3,50.0,-10.0,28.0,28.0,1.0,0.0,35.714285714285715,0.0,0.0,0.0,0.0,0.0,4.869209770316461,0.0,0.0,0.0,0.15,0.7481275735656866,0.21739130434782608,0.8505547534609184,0.85,0.2518724264343134,0.782608695652174,0.14944524653908164
dolphin-yi-34b,proponent,4,40.0,-10.0,21.0,21.0,1.0,0.0,47.61904761904762,0.0,0.0,0.0,0.0,0.0,6.3564584815477545,0.0,0.0,0.0,0.0958904109589041,0.7040116323447196,0.15384615384615385,0.8729719209543771,0.904109589041096,0.29598836765528036,0.8461538461538461,0.12702807904562285
