model_name,metric,paired_runs,paired_gap_mean,paired_gap_ci_low,paired_gap_ci_high,paired_gap_median,paired_gap_q10,paired_gap_q90,paired_gap_positive_rate
dolphin-yi-34b,confidence,1,-32.5,-32.5,-32.5,-32.5,-32.5,-32.5,0.0
dolphin-yi-34b,confidence_delta_within_role,1,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,-8.333333333333334,0.0
dolphin-yi-34b,word_count,1,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,0.0
dolphin-yi-34b,avg_sentence_length,1,1.75,1.75,1.75,1.75,1.75,1.75,1.0
dolphin-yi-34b,lemma_type_token_ratio,1,0.0714285714285714,0.0714285714285714,0.0714285714285714,0.0714285714285714,0.0714285714285714,0.0714285714285714,1.0
dolphin-yi-34b,vader_compound,1,0.674525,0.674525,0.674525,0.674525,0.674525,0.674525,1.0
dolphin-yi-34b,evidence_density_per_1k_words,1,-3.4562509214212014,-3.4562509214212014,-3.4562509214212014,-3.4562509214212014,-3.4562509214212014,-3.4562509214212014,0.0
dolphin-yi-34b,rebuttal_density_per_1k_words,1,-14.705882352941176,-14.705882352941176,-14.705882352941176,-14.705882352941176,-14.705882352941176,-14.705882352941176,0.0
dolphin-yi-34b,hedge_density_per_1k_words,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dolphin-yi-34b,assertive_density_per_1k_words,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dolphin-yi-34b,strong_modal_density_per_1k_words,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dolphin-yi-34b,weak_modal_density_per_1k_words,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dolphin-yi-34b,moral_density_per_1k_words,1,1.5967528118842917,1.5967528118842917,1.5967528118842917,1.5967528118842917,1.5967528118842917,1.5967528118842917,1.0
dolphin-yi-34b,stance_proxy_score,1,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,0.0
dolphin-yi-34b,assertiveness_balance,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dolphin-yi-34b,modality_balance,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dolphin-yi-34b,lexical_overlap_prev_other_turn,1,-0.09695067041568997,-0.09695067041568997,-0.09695067041568997,-0.09695067041568997,-0.09695067041568997,-0.09695067041568997,0.0
dolphin-yi-34b,semantic_similarity_prev_other_turn,1,-0.10842059564068085,-0.10842059564068085,-0.10842059564068085,-0.10842059564068085,-0.10842059564068085,-0.10842059564068085,0.0
dolphin-yi-34b,lexical_overlap_prev_opponent_turn,1,-0.06703114216701173,-0.06703114216701173,-0.06703114216701173,-0.06703114216701173,-0.06703114216701173,-0.06703114216701173,0.0
dolphin-yi-34b,semantic_similarity_prev_opponent_turn,1,-0.03443742985845033,-0.03443742985845033,-0.03443742985845033,-0.03443742985845033,-0.03443742985845033,-0.03443742985845033,0.0
dolphin-yi-34b,novelty_vs_prev_turn_lexical,1,0.09695067041569005,0.09695067041569005,0.09695067041569005,0.09695067041569005,0.09695067041569005,0.09695067041569005,1.0
dolphin-yi-34b,novelty_vs_prev_turn_semantic,1,0.10842059564068085,0.10842059564068085,0.10842059564068085,0.10842059564068085,0.10842059564068085,0.10842059564068085,1.0
dolphin-yi-34b,novelty_vs_prev_opponent_turn_lexical,1,0.06703114216701167,0.06703114216701167,0.06703114216701167,0.06703114216701167,0.06703114216701167,0.06703114216701167,1.0
dolphin-yi-34b,novelty_vs_prev_opponent_turn_semantic,1,0.03443742985845036,0.03443742985845036,0.03443742985845036,0.03443742985845036,0.03443742985845036,0.03443742985845036,1.0
