model_name,metric,paired_runs,paired_gap_mean,paired_gap_ci_low,paired_gap_ci_high,paired_gap_median,paired_gap_q10,paired_gap_q90,paired_gap_positive_rate
dolphin-yi-34b,confidence,1,-5.199999999999996,-5.199999999999996,-5.199999999999996,-5.199999999999996,-5.199999999999996,-5.199999999999996,0.0
dolphin-yi-34b,confidence_delta_within_role,1,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,0.0
dolphin-yi-34b,word_count,1,-8.600000000000001,-8.600000000000001,-8.600000000000001,-8.600000000000001,-8.600000000000001,-8.600000000000001,0.0
dolphin-yi-34b,avg_sentence_length,1,-5.400000000000002,-5.400000000000002,-5.400000000000002,-5.400000000000002,-5.400000000000002,-5.400000000000002,0.0
dolphin-yi-34b,lemma_type_token_ratio,1,0.012499999999999956,0.012499999999999956,0.012499999999999956,0.012499999999999956,0.012499999999999956,0.012499999999999956,1.0
dolphin-yi-34b,vader_compound,1,-0.1791200000000001,-0.1791200000000001,-0.1791200000000001,-0.1791200000000001,-0.1791200000000001,-0.1791200000000001,0.0
dolphin-yi-34b,evidence_density_per_1k_words,1,49.12907268170426,49.12907268170426,49.12907268170426,49.12907268170426,49.12907268170426,49.12907268170426,1.0
dolphin-yi-34b,rebuttal_density_per_1k_words,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dolphin-yi-34b,hedge_density_per_1k_words,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dolphin-yi-34b,assertive_density_per_1k_words,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dolphin-yi-34b,strong_modal_density_per_1k_words,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dolphin-yi-34b,weak_modal_density_per_1k_words,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dolphin-yi-34b,moral_density_per_1k_words,1,2.053699820405442,2.053699820405442,2.053699820405442,2.053699820405442,2.053699820405442,2.053699820405442,1.0
dolphin-yi-34b,stance_proxy_score,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dolphin-yi-34b,assertiveness_balance,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dolphin-yi-34b,modality_balance,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dolphin-yi-34b,lexical_overlap_prev_other_turn,1,-0.14820503469133606,-0.14820503469133606,-0.14820503469133606,-0.14820503469133606,-0.14820503469133606,-0.14820503469133606,0.0
dolphin-yi-34b,semantic_similarity_prev_other_turn,1,0.03338303758317873,0.03338303758317873,0.03338303758317873,0.03338303758317873,0.03338303758317873,0.03338303758317873,1.0
dolphin-yi-34b,lexical_overlap_prev_opponent_turn,1,-0.21916666666666665,-0.21916666666666665,-0.21916666666666665,-0.21916666666666665,-0.21916666666666665,-0.21916666666666665,0.0
dolphin-yi-34b,semantic_similarity_prev_opponent_turn,1,-0.2201380213713105,-0.2201380213713105,-0.2201380213713105,-0.2201380213713105,-0.2201380213713105,-0.2201380213713105,0.0
dolphin-yi-34b,novelty_vs_prev_turn_lexical,1,0.14820503469133606,0.14820503469133606,0.14820503469133606,0.14820503469133606,0.14820503469133606,0.14820503469133606,1.0
dolphin-yi-34b,novelty_vs_prev_turn_semantic,1,-0.03338303758317879,-0.03338303758317879,-0.03338303758317879,-0.03338303758317879,-0.03338303758317879,-0.03338303758317879,0.0
dolphin-yi-34b,novelty_vs_prev_opponent_turn_lexical,1,0.21916666666666662,0.21916666666666662,0.21916666666666662,0.21916666666666662,0.21916666666666662,0.21916666666666662,1.0
dolphin-yi-34b,novelty_vs_prev_opponent_turn_semantic,1,0.2201380213713105,0.2201380213713105,0.2201380213713105,0.2201380213713105,0.2201380213713105,0.2201380213713105,1.0
