group_name,rank,term,count,per_1k_tokens,total_tokens
dolphin-yi-34b::moderator,1,evidence,21,47.61904761904762,441
dolphin-yi-34b::moderator,2,government,15,34.01360544217687,441
dolphin-yi-34b::moderator,3,conspiracy,11,24.94331065759637,441
dolphin-yi-34b::moderator,4,support,11,24.94331065759637,441
dolphin-yi-34b::moderator,5,assassination,10,22.675736961451246,441
dolphin-yi-34b::moderator,6,agents,10,22.675736961451246,441
dolphin-yi-34b::moderator,7,ca,9,20.408163265306122,441
dolphin-yi-34b::moderator,8,elements,9,20.408163265306122,441
dolphin-yi-34b::moderator,9,sa,8,18.140589569160998,441
dolphin-yi-34b::moderator,10,specific,8,18.140589569160998,441
dolphin-yi-34b::moderator,11,oswald,7,15.873015873015873,441
dolphin-yi-34b::moderator,12,report,7,15.873015873015873,441
dolphin-yi-34b::moderator,13,lone,7,15.873015873015873,441
dolphin-yi-34b::moderator,14,commission,7,15.873015873015873,441
dolphin-yi-34b::moderator,15,warren,7,15.873015873015873,441
dolphin-yi-34b::moderator,16,gunman,6,13.605442176870747,441
dolphin-yi-34b::moderator,17,multiple,6,13.605442176870747,441
dolphin-yi-34b::moderator,18,involving,6,13.605442176870747,441
dolphin-yi-34b::moderator,19,findings,6,13.605442176870747,441
dolphin-yi-34b::moderator,20,questions,6,13.605442176870747,441
dolphin-yi-34b::moderator,21,gunmen,6,13.605442176870747,441
dolphin-yi-34b::moderator,22,respective,5,11.337868480725623,441
dolphin-yi-34b::moderator,23,scores,5,11.337868480725623,441
dolphin-yi-34b::moderator,24,recap,5,11.337868480725623,441
dolphin-yi-34b::moderator,25,epistemic,5,11.337868480725623,441
dolphin-yi-34b::opponent,1,evidence,6,84.50704225352112,71
dolphin-yi-34b::opponent,2,gunman,5,70.4225352112676,71
dolphin-yi-34b::opponent,3,oswald,5,70.4225352112676,71
dolphin-yi-34b::opponent,4,lone,5,70.4225352112676,71
dolphin-yi-34b::opponent,5,kennedy,3,42.25352112676056,71
dolphin-yi-34b::opponent,6,given,3,42.25352112676056,71
dolphin-yi-34b::opponent,7,explanation,3,42.25352112676056,71
dolphin-yi-34b::opponent,8,available,3,42.25352112676056,71
dolphin-yi-34b::opponent,9,president,3,42.25352112676056,71
dolphin-yi-34b::opponent,10,plausible,3,42.25352112676056,71
dolphin-yi-34b::opponent,11,theory,3,42.25352112676056,71
dolphin-yi-34b::opponent,12,remains,3,42.25352112676056,71
dolphin-yi-34b::opponent,13,lee,2,28.169014084507044,71
dolphin-yi-34b::opponent,14,harvey,2,28.169014084507044,71
dolphin-yi-34b::opponent,15,commission,2,28.169014084507044,71
dolphin-yi-34b::opponent,16,assassination,2,28.169014084507044,71
dolphin-yi-34b::opponent,17,supporting,2,28.169014084507044,71
dolphin-yi-34b::opponent,18,substantial,2,28.169014084507044,71
dolphin-yi-34b::opponent,19,warren,2,28.169014084507044,71
dolphin-yi-34b::opponent,20,provides,2,28.169014084507044,71
dolphin-yi-34b::opponent,21,report,2,28.169014084507044,71
dolphin-yi-34b::opponent,22,assassinated,1,14.084507042253522,71
dolphin-yi-34b::opponent,23,claim,1,14.084507042253522,71
dolphin-yi-34b::opponent,24,elements,1,14.084507042253522,71
dolphin-yi-34b::opponent,25,involving,1,14.084507042253522,71
dolphin-yi-34b::proponent,1,assassination,5,100.0,50
dolphin-yi-34b::proponent,2,government,4,80.0,50
dolphin-yi-34b::proponent,3,jfk,3,60.0,50
dolphin-yi-34b::proponent,4,motive,3,60.0,50
dolphin-yi-34b::proponent,5,orchestrate,3,60.0,50
dolphin-yi-34b::proponent,6,kennedy,2,40.0,50
dolphin-yi-34b::proponent,7,covert,2,40.0,50
dolphin-yi-34b::proponent,8,control,2,40.0,50
dolphin-yi-34b::proponent,9,maintain,2,40.0,50
dolphin-yi-34b::proponent,10,orchestrating,2,40.0,50
dolphin-yi-34b::proponent,11,president,2,40.0,50
dolphin-yi-34b::proponent,12,power,2,40.0,50
dolphin-yi-34b::proponent,13,operations,2,40.0,50
dolphin-yi-34b::proponent,14,demonstrates,1,20.0,50
dolphin-yi-34b::proponent,15,cia,1,20.0,50
dolphin-yi-34b::proponent,16,ability,1,20.0,50
dolphin-yi-34b::proponent,17,like,1,20.0,50
dolphin-yi-34b::proponent,18,involvement,1,20.0,50
dolphin-yi-34b::proponent,19,evident,1,20.0,50
dolphin-yi-34b::proponent,20,historical,1,20.0,50
dolphin-yi-34b::proponent,21,desire,1,20.0,50
dolphin-yi-34b::proponent,22,capability,1,20.0,50
dolphin-yi-34b::proponent,23,conspiracy,1,20.0,50
dolphin-yi-34b::proponent,24,motives,1,20.0,50
dolphin-yi-34b::proponent,25,opportunity,1,20.0,50
