model_name,debate_role,metric,mean,ci_low,ci_high,n
dolphin-yi-34b,opponent,confidence,72.0,70.0,74.0,3
dolphin-yi-34b,opponent,confidence_delta_within_role,2.0,2.0,2.0,2
dolphin-yi-34b,opponent,word_count,34.333333333333336,34.0,35.0,3
dolphin-yi-34b,opponent,avg_sentence_length,17.166666666666668,17.0,17.5,3
dolphin-yi-34b,opponent,lemma_type_token_ratio,1.0,1.0,1.0,3
dolphin-yi-34b,opponent,vader_compound,0.0,0.0,0.0,3
dolphin-yi-34b,opponent,evidence_density_per_1k_words,0.0,0.0,0.0,3
dolphin-yi-34b,opponent,rebuttal_density_per_1k_words,0.0,0.0,0.0,3
dolphin-yi-34b,opponent,hedge_density_per_1k_words,0.0,0.0,0.0,3
dolphin-yi-34b,opponent,assertive_density_per_1k_words,0.0,0.0,0.0,3
dolphin-yi-34b,opponent,strong_modal_density_per_1k_words,0.0,0.0,0.0,3
dolphin-yi-34b,opponent,weak_modal_density_per_1k_words,0.0,0.0,0.0,3
dolphin-yi-34b,opponent,moral_density_per_1k_words,4.69505830736263,4.557942460069678,4.763616231009107,3
dolphin-yi-34b,opponent,stance_proxy_score,0.0,0.0,0.0,3
dolphin-yi-34b,opponent,assertiveness_balance,0.0,0.0,0.0,3
dolphin-yi-34b,opponent,modality_balance,0.0,0.0,0.0,3
dolphin-yi-34b,opponent,lexical_overlap_prev_other_turn,0.30158730158730157,0.23809523809523805,0.3333333333333333,3
dolphin-yi-34b,opponent,semantic_similarity_prev_other_turn,0.8366673700371453,0.7897520027051104,0.8609523268811744,3
dolphin-yi-34b,opponent,lexical_overlap_prev_opponent_turn,0.30158730158730157,0.23809523809523805,0.3333333333333333,3
dolphin-yi-34b,opponent,semantic_similarity_prev_opponent_turn,0.8366673700371453,0.7897520027051104,0.8604008114291668,3
dolphin-yi-34b,opponent,novelty_vs_prev_turn_lexical,0.6984126984126985,0.6666666666666666,0.7619047619047619,3
dolphin-yi-34b,opponent,novelty_vs_prev_turn_semantic,0.1633326299628547,0.1390476731188255,0.21024799729488963,3
dolphin-yi-34b,opponent,novelty_vs_prev_opponent_turn_lexical,0.6984126984126985,0.6666666666666666,0.7619047619047619,3
dolphin-yi-34b,opponent,novelty_vs_prev_opponent_turn_semantic,0.1633326299628547,0.1390476731188255,0.21024799729488963,3
dolphin-yi-34b,proponent,confidence,52.0,49.0,55.0,3
dolphin-yi-34b,proponent,confidence_delta_within_role,-3.0,-3.0,-3.0,2
dolphin-yi-34b,proponent,word_count,15.0,14.0,17.0,3
dolphin-yi-34b,proponent,avg_sentence_length,15.0,14.0,17.0,3
dolphin-yi-34b,proponent,lemma_type_token_ratio,1.0,1.0,1.0,3
dolphin-yi-34b,proponent,vader_compound,-0.14049999999999999,-0.4215,0.4215,3
dolphin-yi-34b,proponent,evidence_density_per_1k_words,0.0,0.0,0.0,3
dolphin-yi-34b,proponent,rebuttal_density_per_1k_words,0.0,0.0,0.0,3
dolphin-yi-34b,proponent,hedge_density_per_1k_words,0.0,0.0,0.0,3
dolphin-yi-34b,proponent,assertive_density_per_1k_words,0.0,0.0,0.0,3
dolphin-yi-34b,proponent,strong_modal_density_per_1k_words,0.0,0.0,0.0,3
dolphin-yi-34b,proponent,weak_modal_density_per_1k_words,0.0,0.0,0.0,3
dolphin-yi-34b,proponent,moral_density_per_1k_words,12.59710905057105,11.082889781629445,14.851719209568545,3
dolphin-yi-34b,proponent,stance_proxy_score,0.0,0.0,0.0,3
dolphin-yi-34b,proponent,assertiveness_balance,0.0,0.0,0.0,3
dolphin-yi-34b,proponent,modality_balance,0.0,0.0,0.0,3
dolphin-yi-34b,proponent,lexical_overlap_prev_other_turn,0.057728781412991946,0.0,0.09210526315789473,3
dolphin-yi-34b,proponent,semantic_similarity_prev_other_turn,0.6168076707007442,0.5814181463903447,0.6521971950111436,2
dolphin-yi-34b,proponent,lexical_overlap_prev_opponent_turn,0.20634920634920637,0.0,0.38095238095238093,3
dolphin-yi-34b,proponent,semantic_similarity_prev_opponent_turn,0.8261577041877765,0.7897520027051104,0.8625634056704425,2
dolphin-yi-34b,proponent,novelty_vs_prev_turn_lexical,0.942271218587008,0.9078947368421053,1.0,3
dolphin-yi-34b,proponent,novelty_vs_prev_turn_semantic,0.38319232929925584,0.3478028049888564,0.4185818536096553,2
dolphin-yi-34b,proponent,novelty_vs_prev_opponent_turn_lexical,0.7936507936507936,0.6190476190476191,1.0,3
dolphin-yi-34b,proponent,novelty_vs_prev_opponent_turn_semantic,0.17384229581222355,0.13743659432955746,0.21024799729488963,2
gemma3:27b,moderator,confidence,0.0,0.0,0.0,0
gemma3:27b,moderator,confidence_delta_within_role,0.0,0.0,0.0,0
gemma3:27b,moderator,word_count,156.33333333333334,149.0,165.0,3
gemma3:27b,moderator,avg_sentence_length,31.266666666666666,29.8,33.0,3
gemma3:27b,moderator,lemma_type_token_ratio,0.7126092485135037,0.6914893617021277,0.7291666666666666,3
gemma3:27b,moderator,vader_compound,-0.7326,-0.9498000000000001,-0.5514,3
gemma3:27b,moderator,evidence_density_per_1k_words,70.48663731928508,66.66666666666667,73.8255033557047,3
gemma3:27b,moderator,rebuttal_density_per_1k_words,0.0,0.0,0.0,3
gemma3:27b,moderator,hedge_density_per_1k_words,4.257338485526405,0.0,6.711409395973154,3
gemma3:27b,moderator,assertive_density_per_1k_words,0.0,0.0,0.0,3
gemma3:27b,moderator,strong_modal_density_per_1k_words,0.0,0.0,0.0,3
gemma3:27b,moderator,weak_modal_density_per_1k_words,0.0,0.0,0.0,3
gemma3:27b,moderator,moral_density_per_1k_words,1.0233357475498117,0.9490369276945169,1.0674878695766188,3
gemma3:27b,moderator,stance_proxy_score,0.0,0.0,0.0,3
gemma3:27b,moderator,assertiveness_balance,-0.004257338485526405,-0.006711409395973154,0.0,3
gemma3:27b,moderator,modality_balance,0.0,0.0,0.0,3
gemma3:27b,moderator,lexical_overlap_prev_other_turn,0.11860238917200942,0.11392405063291139,0.125,3
gemma3:27b,moderator,semantic_similarity_prev_other_turn,0.5891464864478815,0.5668162938828205,0.6046233817549239,3
gemma3:27b,moderator,lexical_overlap_prev_opponent_turn,0.0,0.0,0.0,3
gemma3:27b,moderator,semantic_similarity_prev_opponent_turn,0.0,0.0,0.0,0
gemma3:27b,moderator,novelty_vs_prev_turn_lexical,0.8813976108279906,0.875,0.8860759493670886,3
gemma3:27b,moderator,novelty_vs_prev_turn_semantic,0.4108535135521185,0.39537661824507603,0.4331837061171795,3
gemma3:27b,moderator,novelty_vs_prev_opponent_turn_lexical,1.0,1.0,1.0,3
gemma3:27b,moderator,novelty_vs_prev_opponent_turn_semantic,0.0,0.0,0.0,0
