model_name,metric,proponent_mean,opponent_mean,proponent_n,opponent_n,role_gap,role_gap_ci_low,role_gap_ci_high,effect_size_d
dolphin-yi-34b,confidence,53.6,55.2,5,5,-1.6000000000000014,-3.0,-0.3999999999999986,-1.460593486680444
dolphin-yi-34b,confidence_delta_within_role,-1.0,0.25,4,4,-1.25,-2.0,-0.5,-2.1320071635561044
dolphin-yi-34b,word_count,18.6,32.2,5,5,-13.600000000000001,-15.399999999999999,-11.600000000000001,-9.169118129500093
dolphin-yi-34b,avg_sentence_length,18.6,16.1,5,5,2.5,0.8999999999999986,4.1,1.8430244519362138
dolphin-yi-34b,lemma_type_token_ratio,1.0,0.9477777777777778,5,5,0.05222222222222217,0.050000000000000044,0.054444444444444406,27.13546265191248
dolphin-yi-34b,vader_compound,0.26802000000000004,0.25178,5,5,0.016240000000000032,-0.23693999999999996,0.26942000000000005,0.08262230156875153
dolphin-yi-34b,evidence_density_per_1k_words,21.637426900584796,0.0,5,5,21.637426900584796,0.0,43.859649122807014,1.15399829387084
dolphin-yi-34b,rebuttal_density_per_1k_words,0.0,0.0,5,5,0.0,0.0,0.0,0.0
dolphin-yi-34b,hedge_density_per_1k_words,0.0,0.0,5,5,0.0,0.0,0.0,0.0
dolphin-yi-34b,assertive_density_per_1k_words,0.0,0.0,5,5,0.0,0.0,0.0,0.0
dolphin-yi-34b,strong_modal_density_per_1k_words,0.0,0.0,5,5,0.0,0.0,0.0,0.0
dolphin-yi-34b,weak_modal_density_per_1k_words,0.0,0.0,5,5,0.0,0.0,0.0,0.0
dolphin-yi-34b,moral_density_per_1k_words,9.999616183337722,5.329708583591257,5,5,4.669907599746464,3.1973500553084433,6.142465144184487,3.7516163978263437
dolphin-yi-34b,stance_proxy_score,0.0,0.0,5,5,0.0,0.0,0.0,0.0
dolphin-yi-34b,assertiveness_balance,0.0,0.0,5,5,0.0,0.0,0.0,0.0
dolphin-yi-34b,modality_balance,0.0,0.0,5,5,0.0,0.0,0.0,0.0
dolphin-yi-34b,lexical_overlap_prev_other_turn,0.10124919170724626,0.24896878483835008,5,5,-0.14771959313110383,-0.2181167108753316,-0.07529652918948106,-2.5840633023643127
dolphin-yi-34b,semantic_similarity_prev_other_turn,0.6495955098639729,0.7960594551203263,4,5,-0.14646394525635342,-0.2327827102796244,-0.08429498367052791,-2.561312833172556
dolphin-yi-34b,lexical_overlap_prev_opponent_turn,0.19026915113871637,0.24896878483835008,5,5,-0.05869963369963371,-0.16029761904761905,0.040886287625418016,-0.6676052207039526
dolphin-yi-34b,semantic_similarity_prev_opponent_turn,0.7642950748033357,0.7960594551203263,4,5,-0.03176438031699058,-0.11953491961071122,0.031771273191717686,-0.559470066586829
dolphin-yi-34b,novelty_vs_prev_turn_lexical,0.8987508082927537,0.75103121516165,5,5,0.14771959313110372,0.07079650157699571,0.2110472948801147,2.58406330236431
dolphin-yi-34b,novelty_vs_prev_turn_semantic,0.35040449013602715,0.2039405448796737,4,5,0.14646394525635345,0.08292896721958254,0.23277012007435344,2.5613128331725563
dolphin-yi-34b,novelty_vs_prev_opponent_turn_lexical,0.8097308488612835,0.75103121516165,5,5,0.0586996336996336,-0.04409141583054621,0.17853400222965451,0.6676052207039511
dolphin-yi-34b,novelty_vs_prev_opponent_turn_semantic,0.23570492519666428,0.2039405448796737,4,5,0.03176438031699058,-0.030474261974871058,0.11555734481814031,0.559470066586829
