model_name,debate_role,metric,mean,ci_low,ci_high,n
dolphin-yi-34b,moderator,confidence,0.0,0.0,0.0,0
dolphin-yi-34b,moderator,confidence_delta_within_role,0.0,0.0,0.0,0
dolphin-yi-34b,moderator,word_count,140.2,132.6,147.2,5
dolphin-yi-34b,moderator,avg_sentence_length,29.31857142857143,23.857142857142854,34.78,5
dolphin-yi-34b,moderator,lemma_type_token_ratio,0.6843380136379025,0.6525623458481776,0.7210310641110377,5
dolphin-yi-34b,moderator,vader_compound,-0.77342,-0.94632,-0.46821999999999997,5
dolphin-yi-34b,moderator,evidence_density_per_1k_words,71.34071504299789,67.62629396153912,75.08061948183529,5
dolphin-yi-34b,moderator,rebuttal_density_per_1k_words,0.0,0.0,0.0,5
dolphin-yi-34b,moderator,hedge_density_per_1k_words,6.025199590163288,1.3605442176870748,12.398507790212857,5
dolphin-yi-34b,moderator,assertive_density_per_1k_words,0.0,0.0,0.0,5
dolphin-yi-34b,moderator,strong_modal_density_per_1k_words,0.0,0.0,0.0,5
dolphin-yi-34b,moderator,weak_modal_density_per_1k_words,0.0,0.0,0.0,5
dolphin-yi-34b,moderator,moral_density_per_1k_words,1.1801979305796952,1.0695756963098915,1.282647650870421,5
dolphin-yi-34b,moderator,stance_proxy_score,0.8,0.2,1.4,5
dolphin-yi-34b,moderator,assertiveness_balance,-0.006025199590163287,-0.011116268275702019,-0.0013605442176870747,5
dolphin-yi-34b,moderator,modality_balance,0.0,0.0,0.0,5
dolphin-yi-34b,moderator,lexical_overlap_prev_other_turn,0.17773969946295923,0.12292020373514431,0.22986013986013987,5
dolphin-yi-34b,moderator,semantic_similarity_prev_other_turn,0.7289863617559329,0.628981375249788,0.7952525385599627,5
dolphin-yi-34b,moderator,lexical_overlap_prev_opponent_turn,0.0,0.0,0.0,5
dolphin-yi-34b,moderator,semantic_similarity_prev_opponent_turn,0.0,0.0,0.0,0
dolphin-yi-34b,moderator,novelty_vs_prev_turn_lexical,0.8222603005370409,0.7632934609250398,0.8743807409342214,5
dolphin-yi-34b,moderator,novelty_vs_prev_turn_semantic,0.2710136382440671,0.20693155243942432,0.3724477600817071,5
dolphin-yi-34b,moderator,novelty_vs_prev_opponent_turn_lexical,1.0,1.0,1.0,5
dolphin-yi-34b,moderator,novelty_vs_prev_opponent_turn_semantic,0.0,0.0,0.0,0
dolphin-yi-34b,opponent,confidence,55.6,55.0,56.4,5
dolphin-yi-34b,opponent,confidence_delta_within_role,0.5,0.0,1.0,4
dolphin-yi-34b,opponent,word_count,36.8,19.6,54.0,5
dolphin-yi-34b,opponent,avg_sentence_length,17.380000000000003,15.239999999999998,20.7,5
dolphin-yi-34b,opponent,lemma_type_token_ratio,0.9458536585365854,0.8775609756097561,1.0,5
dolphin-yi-34b,opponent,vader_compound,-0.12979999999999997,-0.65506,0.44155999999999995,5
dolphin-yi-34b,opponent,evidence_density_per_1k_words,20.792483660130717,2.7777777777777777,41.544117647058826,5
dolphin-yi-34b,opponent,rebuttal_density_per_1k_words,0.0,0.0,0.0,5
dolphin-yi-34b,opponent,hedge_density_per_1k_words,0.0,0.0,0.0,5
dolphin-yi-34b,opponent,assertive_density_per_1k_words,0.0,0.0,0.0,5
dolphin-yi-34b,opponent,strong_modal_density_per_1k_words,0.0,0.0,0.0,5
dolphin-yi-34b,opponent,weak_modal_density_per_1k_words,0.0,0.0,0.0,5
dolphin-yi-34b,opponent,moral_density_per_1k_words,6.9332108697380646,3.457213514485678,10.40920822499045,5
dolphin-yi-34b,opponent,stance_proxy_score,0.2,0.0,0.6,5
dolphin-yi-34b,opponent,assertiveness_balance,0.0,0.0,0.0,5
dolphin-yi-34b,opponent,modality_balance,0.0,0.0,0.0,5
dolphin-yi-34b,opponent,lexical_overlap_prev_other_turn,0.17278802459235496,0.08735632183908046,0.2651550387596899,5
dolphin-yi-34b,opponent,semantic_similarity_prev_other_turn,0.6914585978707515,0.5932220658852614,0.7926311978222895,5
dolphin-yi-34b,opponent,lexical_overlap_prev_opponent_turn,0.17278802459235496,0.09324779470729752,0.2592248062015504,5
dolphin-yi-34b,opponent,semantic_similarity_prev_opponent_turn,0.6914585978707515,0.5932220658852614,0.7886785821593327,5
dolphin-yi-34b,opponent,novelty_vs_prev_turn_lexical,0.8272119754076449,0.7333333333333335,0.9062068965517242,5
dolphin-yi-34b,opponent,novelty_vs_prev_turn_semantic,0.3085414021292485,0.20736880217771042,0.4099397672020289,5
dolphin-yi-34b,opponent,novelty_vs_prev_opponent_turn_lexical,0.8272119754076449,0.7333333333333334,0.9126436781609197,5
dolphin-yi-34b,opponent,novelty_vs_prev_opponent_turn_semantic,0.3085414021292485,0.20734573529559397,0.4097140020807867,5
gemma3:27b,proponent,confidence,51.8,48.6,54.2,5
gemma3:27b,proponent,confidence_delta_within_role,-2.25,-4.0,-1.0,4
gemma3:27b,proponent,word_count,34.2,31.0,37.8,5
gemma3:27b,proponent,avg_sentence_length,34.2,31.0,37.8,5
gemma3:27b,proponent,lemma_type_token_ratio,0.9722943722943723,0.9536796536796537,0.990909090909091,5
gemma3:27b,proponent,vader_compound,-0.27622,-0.5362165,0.059660000000000005,5
gemma3:27b,proponent,evidence_density_per_1k_words,11.329661683713612,0.0,24.232887490165222,5
gemma3:27b,proponent,rebuttal_density_per_1k_words,0.0,0.0,0.0,5
gemma3:27b,proponent,hedge_density_per_1k_words,5.714285714285714,0.0,17.142857142857146,5
gemma3:27b,proponent,assertive_density_per_1k_words,0.0,0.0,0.0,5
gemma3:27b,proponent,strong_modal_density_per_1k_words,0.0,0.0,0.0,5
gemma3:27b,proponent,weak_modal_density_per_1k_words,0.0,0.0,0.0,5
gemma3:27b,proponent,moral_density_per_1k_words,5.413140385107959,4.800284492917337,6.028731818837998,5
gemma3:27b,proponent,stance_proxy_score,0.4,0.0,0.8,5
gemma3:27b,proponent,assertiveness_balance,-0.005714285714285714,-0.017142857142857144,0.0,5
