model_name,metric,paired_runs,paired_gap_mean,paired_gap_ci_low,paired_gap_ci_high,paired_gap_median,paired_gap_q10,paired_gap_q90,paired_gap_positive_rate
dolphin-yi-34b,confidence,1,-3.799999999999997,-3.799999999999997,-3.799999999999997,-3.799999999999997,-3.799999999999997,-3.799999999999997,0.0
dolphin-yi-34b,confidence_delta_within_role,1,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0
dolphin-yi-34b,word_count,1,-10.600000000000001,-10.600000000000001,-10.600000000000001,-10.600000000000001,-10.600000000000001,-10.600000000000001,0.0
dolphin-yi-34b,avg_sentence_length,1,-10.600000000000001,-10.600000000000001,-10.600000000000001,-10.600000000000001,-10.600000000000001,-10.600000000000001,0.0
dolphin-yi-34b,lemma_type_token_ratio,1,-0.015909090909090984,-0.015909090909090984,-0.015909090909090984,-0.015909090909090984,-0.015909090909090984,-0.015909090909090984,0.0
dolphin-yi-34b,vader_compound,1,0.40732,0.40732,0.40732,0.40732,0.40732,0.40732,1.0
dolphin-yi-34b,evidence_density_per_1k_words,1,-31.932773109243698,-31.932773109243698,-31.932773109243698,-31.932773109243698,-31.932773109243698,-31.932773109243698,0.0
dolphin-yi-34b,rebuttal_density_per_1k_words,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dolphin-yi-34b,hedge_density_per_1k_words,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dolphin-yi-34b,assertive_density_per_1k_words,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dolphin-yi-34b,strong_modal_density_per_1k_words,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dolphin-yi-34b,weak_modal_density_per_1k_words,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dolphin-yi-34b,moral_density_per_1k_words,1,3.179932820907708,3.179932820907708,3.179932820907708,3.179932820907708,3.179932820907708,3.179932820907708,1.0
dolphin-yi-34b,stance_proxy_score,1,0.8,0.8,0.8,0.8,0.8,0.8,1.0
dolphin-yi-34b,assertiveness_balance,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dolphin-yi-34b,modality_balance,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dolphin-yi-34b,lexical_overlap_prev_other_turn,1,-0.143412130754236,-0.143412130754236,-0.143412130754236,-0.143412130754236,-0.143412130754236,-0.143412130754236,0.0
dolphin-yi-34b,semantic_similarity_prev_other_turn,1,-0.03402985045187479,-0.03402985045187479,-0.03402985045187479,-0.03402985045187479,-0.03402985045187479,-0.03402985045187479,0.0
dolphin-yi-34b,lexical_overlap_prev_opponent_turn,1,-0.07921131741821397,-0.07921131741821397,-0.07921131741821397,-0.07921131741821397,-0.07921131741821397,-0.07921131741821397,0.0
dolphin-yi-34b,semantic_similarity_prev_opponent_turn,1,-0.01036864455434594,-0.01036864455434594,-0.01036864455434594,-0.01036864455434594,-0.01036864455434594,-0.01036864455434594,0.0
dolphin-yi-34b,novelty_vs_prev_turn_lexical,1,0.14341213075423598,0.14341213075423598,0.14341213075423598,0.14341213075423598,0.14341213075423598,0.14341213075423598,1.0
dolphin-yi-34b,novelty_vs_prev_turn_semantic,1,0.03402985045187479,0.03402985045187479,0.03402985045187479,0.03402985045187479,0.03402985045187479,0.03402985045187479,1.0
dolphin-yi-34b,novelty_vs_prev_opponent_turn_lexical,1,0.07921131741821408,0.07921131741821408,0.07921131741821408,0.07921131741821408,0.07921131741821408,0.07921131741821408,1.0
dolphin-yi-34b,novelty_vs_prev_opponent_turn_semantic,1,0.010368644554345885,0.010368644554345885,0.010368644554345885,0.010368644554345885,0.010368644554345885,0.010368644554345885,1.0
