group_name,rank,term,count,per_1k_tokens,total_tokens
dolphin-yi-34b::moderator,1,manipulation,20,44.44444444444444,450
dolphin-yi-34b::moderator,2,evidence,16,35.55555555555556,450
dolphin-yi-34b::moderator,3,media,15,33.333333333333336,450
dolphin-yi-34b::moderator,4,social,15,33.333333333333336,450
dolphin-yi-34b::moderator,5,algorithms,14,31.11111111111111,450
dolphin-yi-34b::moderator,6,sa,12,26.666666666666668,450
dolphin-yi-34b::moderator,7,ca,11,24.444444444444443,450
dolphin-yi-34b::moderator,8,political,11,24.444444444444443,450
dolphin-yi-34b::moderator,9,platforms,10,22.22222222222222,450
dolphin-yi-34b::moderator,10,deliberate,10,22.22222222222222,450
dolphin-yi-34b::moderator,11,beliefs,9,20.0,450
dolphin-yi-34b::moderator,12,user,9,20.0,450
dolphin-yi-34b::moderator,13,influence,8,17.77777777777778,450
dolphin-yi-34b::moderator,14,agents,8,17.77777777777778,450
dolphin-yi-34b::moderator,15,specific,8,17.77777777777778,450
dolphin-yi-34b::moderator,16,algorithmic,7,15.555555555555555,450
dolphin-yi-34b::moderator,17,control,7,15.555555555555555,450
dolphin-yi-34b::moderator,18,claim,7,15.555555555555555,450
dolphin-yi-34b::moderator,19,psychology,6,13.333333333333334,450
dolphin-yi-34b::moderator,20,psychological,6,13.333333333333334,450
dolphin-yi-34b::moderator,21,questions,5,11.11111111111111,450
dolphin-yi-34b::moderator,22,driven,5,11.11111111111111,450
dolphin-yi-34b::moderator,23,epistemic,5,11.11111111111111,450
dolphin-yi-34b::moderator,24,examples,5,11.11111111111111,450
dolphin-yi-34b::moderator,25,detected,5,11.11111111111111,450
dolphin-yi-34b::opponent,1,behavior,5,53.191489361702125,94
dolphin-yi-34b::opponent,2,control,5,53.191489361702125,94
dolphin-yi-34b::opponent,3,influence,5,53.191489361702125,94
dolphin-yi-34b::opponent,4,evidence,5,53.191489361702125,94
dolphin-yi-34b::opponent,5,social,5,53.191489361702125,94
dolphin-yi-34b::opponent,6,user,5,53.191489361702125,94
dolphin-yi-34b::opponent,7,political,5,53.191489361702125,94
dolphin-yi-34b::opponent,8,media,5,53.191489361702125,94
dolphin-yi-34b::opponent,9,manipulation,4,42.5531914893617,94
dolphin-yi-34b::opponent,10,linking,4,42.5531914893617,94
dolphin-yi-34b::opponent,11,true,4,42.5531914893617,94
dolphin-yi-34b::opponent,12,remains,4,42.5531914893617,94
dolphin-yi-34b::opponent,13,direct,4,42.5531914893617,94
dolphin-yi-34b::opponent,14,lack,4,42.5531914893617,94
dolphin-yi-34b::opponent,15,deliberate,4,42.5531914893617,94
dolphin-yi-34b::opponent,16,algorithms,4,42.5531914893617,94
dolphin-yi-34b::opponent,17,platforms,4,42.5531914893617,94
dolphin-yi-34b::opponent,18,psychological,4,42.5531914893617,94
dolphin-yi-34b::opponent,19,beliefs,3,31.914893617021278,94
dolphin-yi-34b::opponent,20,manipulate,1,10.638297872340425,94
dolphin-yi-34b::opponent,21,assertion,1,10.638297872340425,94
dolphin-yi-34b::opponent,22,lacks,1,10.638297872340425,94
dolphin-yi-34b::opponent,23,generate,1,10.638297872340425,94
dolphin-yi-34b::opponent,24,deliberately,1,10.638297872340425,94
dolphin-yi-34b::opponent,25,revenue,1,10.638297872340425,94
dolphin-yi-34b::proponent,1,algorithms,5,70.4225352112676,71
dolphin-yi-34b::proponent,2,user,5,70.4225352112676,71
dolphin-yi-34b::proponent,3,platforms,5,70.4225352112676,71
dolphin-yi-34b::proponent,4,media,5,70.4225352112676,71
dolphin-yi-34b::proponent,5,social,5,70.4225352112676,71
dolphin-yi-34b::proponent,6,control,4,56.33802816901409,71
dolphin-yi-34b::proponent,7,profit,4,56.33802816901409,71
dolphin-yi-34b::proponent,8,beliefs,3,42.25352112676056,71
dolphin-yi-34b::proponent,9,psychology,3,42.25352112676056,71
dolphin-yi-34b::proponent,10,specific,2,28.169014084507044,71
dolphin-yi-34b::proponent,11,political,2,28.169014084507044,71
dolphin-yi-34b::proponent,12,based,2,28.169014084507044,71
dolphin-yi-34b::proponent,13,content,2,28.169014084507044,71
dolphin-yi-34b::proponent,14,behavior,2,28.169014084507044,71
dolphin-yi-34b::proponent,15,ideologies,2,28.169014084507044,71
dolphin-yi-34b::proponent,16,steer,2,28.169014084507044,71
dolphin-yi-34b::proponent,17,users,2,28.169014084507044,71
dolphin-yi-34b::proponent,18,subtly,2,28.169014084507044,71
dolphin-yi-34b::proponent,19,leading,1,14.084507042253522,71
dolphin-yi-34b::proponent,20,effects,1,14.084507042253522,71
dolphin-yi-34b::proponent,21,designed,1,14.084507042253522,71
dolphin-yi-34b::proponent,22,driven,1,14.084507042253522,71
dolphin-yi-34b::proponent,23,curating,1,14.084507042253522,71
dolphin-yi-34b::proponent,24,curate,1,14.084507042253522,71
dolphin-yi-34b::proponent,25,accountable,1,14.084507042253522,71
