metric_family,metric,model_name,mean,std,n
baseline,word_count,dolphin-yi-34b,57.46666666666667,56.34189847537554,15
baseline,type_token_ratio,dolphin-yi-34b,0.8549106609897112,0.15129367976587954,15
baseline,vader_compound,dolphin-yi-34b,0.5282466666666666,0.3775449999038273,15
baseline,citation_count,dolphin-yi-34b,0.3333333333333333,0.48795003647426666,15
baseline,question_count,dolphin-yi-34b,0.6,0.9102589898327994,15
core,confidence,dolphin-yi-34b,53.9,4.1486276177925525,10
core,confidence_delta_within_role,dolphin-yi-34b,-1.0,2.7255405754769875,8
core,word_count,dolphin-yi-34b,57.46666666666667,56.34189847537554,15
core,avg_sentence_length,dolphin-yi-34b,22.66095238095238,5.8197443273979985,15
core,lemma_type_token_ratio,dolphin-yi-34b,0.8730416007374567,0.16432135533933837,15
core,vader_compound,dolphin-yi-34b,0.5282466666666666,0.3775449999038273,15
core,evidence_density_per_1k_words,dolphin-yi-34b,48.250409379141544,38.322052132953345,15
core,rebuttal_density_per_1k_words,dolphin-yi-34b,0.7017543859649124,2.7178830499701165,15
core,hedge_density_per_1k_words,dolphin-yi-34b,0.45662100456621,1.7684855462134326,15
core,assertive_density_per_1k_words,dolphin-yi-34b,0.0,0.0,15
core,strong_modal_density_per_1k_words,dolphin-yi-34b,0.0,0.0,15
core,weak_modal_density_per_1k_words,dolphin-yi-34b,0.0,0.0,15
core,moral_density_per_1k_words,dolphin-yi-34b,5.650333562830161,3.416968737637771,15
core,stance_proxy_score,dolphin-yi-34b,0.0,0.3779644730092272,15
core,assertiveness_balance,dolphin-yi-34b,-0.00045662100456621003,0.001768485546213432,15
core,modality_balance,dolphin-yi-34b,0.0,0.0,15
core,lexical_overlap_prev_other_turn,dolphin-yi-34b,0.18647610266838602,0.07840137580062405,15
core,semantic_similarity_prev_other_turn,dolphin-yi-34b,0.6206680037444376,0.1070678307461625,14
core,lexical_overlap_prev_opponent_turn,dolphin-yi-34b,0.13881763231608435,0.12563763483876436,15
core,semantic_similarity_prev_opponent_turn,dolphin-yi-34b,0.579999843067877,0.033159459707179297,9
core,novelty_vs_prev_turn_lexical,dolphin-yi-34b,0.8135238973316139,0.07840137580062408,15
core,novelty_vs_prev_turn_semantic,dolphin-yi-34b,0.37933199625556224,0.1070678307461625,14
core,novelty_vs_prev_opponent_turn_lexical,dolphin-yi-34b,0.8611823676839159,0.1256376348387644,15
core,novelty_vs_prev_opponent_turn_semantic,dolphin-yi-34b,0.4200001569321231,0.033159459707179297,9
