group_name,rank,term,target_tfidf_mean,other_tfidf_mean,tfidf_gap
gemma3:27b::moderator,1,ca,0.36722967262158857,0.0,0.36722967262158857
gemma3:27b::moderator,2,sa,0.3204191215575029,0.0,0.3204191215575029
gemma3:27b::moderator,3,agents,0.0814255675844599,0.0,0.0814255675844599
gemma3:27b::moderator,4,acknowledge,0.07471971776380368,0.0,0.07471971776380368
gemma3:27b::moderator,5,evidence,0.12622139188377404,0.052656860653962925,0.07356453122981112
gemma3:27b::moderator,6,systemic,0.10310631051385909,0.034905312769082465,0.06820099774477661
gemma3:27b::moderator,7,framing,0.06655892768408038,0.0,0.06655892768408038
gemma3:27b::moderator,8,agree,0.06496529771973074,0.0,0.06496529771973074
gemma3:27b::moderator,9,issues,0.06370783849412796,0.0,0.06370783849412796
gemma3:27b::moderator,10,focuses,0.06295714707979347,0.0,0.06295714707979347
gemma3:27b::moderator,11,round,0.06295714707979347,0.0,0.06295714707979347
gemma3:27b::moderator,12,questions,0.06263739717858371,0.0,0.06263739717858371
gemma3:27b::moderator,13,safety,0.05972119983099268,0.0,0.05972119983099268
gemma3:27b::moderator,14,gmos,0.07479310160583173,0.017719805403283717,0.057073296202548016
gemma3:27b::moderator,15,scores civility,0.053403186926250484,0.0,0.053403186926250484
gemma3:27b::moderator,16,bridge,0.053403186926250484,0.0,0.053403186926250484
gemma3:27b::moderator,17,detected moves,0.053403186926250484,0.0,0.053403186926250484
gemma3:27b::moderator,18,detected,0.053403186926250484,0.0,0.053403186926250484
gemma3:27b::moderator,19,recap,0.053403186926250484,0.0,0.053403186926250484
gemma3:27b::moderator,20,epistemic bridge,0.053403186926250484,0.0,0.053403186926250484
gemma3:27b::moderator,21,disagreements,0.053403186926250484,0.0,0.053403186926250484
gemma3:27b::moderator,22,moderator,0.053403186926250484,0.0,0.053403186926250484
gemma3:27b::moderator,23,moderator round,0.053403186926250484,0.0,0.053403186926250484
gemma3:27b::moderator,24,moves,0.053403186926250484,0.0,0.053403186926250484
gemma3:27b::moderator,25,round recap,0.053403186926250484,0.0,0.053403186926250484
gemma3:27b::moderator,26,questions ca,0.053403186926250484,0.0,0.053403186926250484
gemma3:27b::moderator,27,recap agreements,0.053403186926250484,0.0,0.053403186926250484
gemma3:27b::moderator,28,civility epistemic,0.053403186926250484,0.0,0.053403186926250484
gemma3:27b::moderator,29,civility,0.053403186926250484,0.0,0.053403186926250484
gemma3:27b::moderator,30,ca argues,0.053403186926250484,0.0,0.053403186926250484
gemma3:27b::opponent,1,acknowledging,0.15480508787397376,0.004617105126166615,0.15018798274780715
gemma3:27b::opponent,2,acknowledging potential,0.1225007484036515,0.00504207754274626,0.11745867086090524
gemma3:27b::opponent,3,crucial,0.11043457461958905,0.0,0.11043457461958905
gemma3:27b::opponent,4,necessitates,0.09644859426580121,0.0,0.09644859426580121
gemma3:27b::opponent,5,attributing,0.0790001569014066,0.0,0.0790001569014066
gemma3:27b::opponent,6,attributing deliberate,0.0790001569014066,0.0,0.0790001569014066
gemma3:27b::opponent,7,demonstrating,0.0790001569014066,0.0,0.0790001569014066
gemma3:27b::opponent,8,requires,0.0790001569014066,0.0,0.0790001569014066
gemma3:27b::opponent,9,effects,0.10115110267452776,0.03750977496924225,0.06364132770528551
gemma3:27b::opponent,10,potential,0.08921397707647613,0.029585347039504245,0.059628630036971886
gemma3:27b::opponent,11,robust,0.08179198705851959,0.023595347768690565,0.05819663928982902
gemma3:27b::opponent,12,deliberate,0.07050085654255647,0.017264406717110978,0.053236449825445495
gemma3:27b::opponent,13,biases,0.07990695322101987,0.028833961123634153,0.05107299209738572
gemma3:27b::opponent,14,interests,0.05754652644862699,0.007620568452807732,0.04992595799581926
gemma3:27b::opponent,15,corporate interests,0.05754652644862699,0.007620568452807732,0.04992595799581926
gemma3:27b::opponent,16,correlation,0.05498056769618062,0.006232758467152647,0.04874780922902797
gemma3:27b::opponent,17,causation,0.05498056769618062,0.006448578104098064,0.048531989592082554
gemma3:27b::opponent,18,solely,0.05498056769618062,0.006448578104098064,0.048531989592082554
gemma3:27b::opponent,19,problematic,0.05498056769618062,0.007804007270466089,0.04717656042571453
gemma3:27b::opponent,20,patterns influence,0.05498056769618062,0.007939310457840387,0.04704125723834023
gemma3:27b::opponent,21,regardless,0.05288804817096206,0.007804007270466089,0.04508404090049597
gemma3:27b::opponent,22,potential biases,0.05288804817096206,0.007804007270466089,0.04508404090049597
gemma3:27b::opponent,23,invalidate,0.05288804817096206,0.007939310457840387,0.04494873771312167
gemma3:27b::opponent,24,patterns,0.05498056769618062,0.015878620915680774,0.039101946780499844
gemma3:27b::opponent,25,potential systemic,0.05498056769618062,0.015878620915680774,0.039101946780499844
gemma3:27b::opponent,26,influence,0.0813438707070132,0.04356205222750233,0.03778181847951086
gemma3:27b::opponent,27,methodology,0.05135533351839264,0.013765109373813977,0.03759022414457866
gemma3:27b::opponent,28,potential cumulative,0.043560546094839156,0.006448578104098064,0.03711196799074109
