error_type,run_id,model_name,debate_role,topic_id,turn_index,word_count,utterance,confidence
long_but_evidence_poor,run_20260209_032052,dolphin-yi-34b,moderator,mrna_vaccine_safety,12,185.0,"[MODERATOR][Round 4 Recap]
Agreements: Both agents acknowledge the importance of scientific evidence in evaluating vaccine safety and efficacy., Both agents express concerns about potential adverse events related to mRNA vaccines and the need for further investigation.
Disagreements: CA argues that the current system of vaccine safety monitoring is not robust and encourages self-censorship among healthcare professionals. SA believes that the safety and efficacy of mRNA vaccines should be evaluated based on scientific evidence and that adverse event reports may be due to other factors unrelated to the vaccine., SA questions CA's claim of a lack of scientific rigor in the safety assessment process, while CA accuses SA of selective interpretation of data.
Detected moves: Appeal to Authority (CA): The VAERS system is mentioned as evidence without providing context or clarification on its limitations and potential for false positives., Strawman (SA): SA's response seems to oversimplify CA's arguments, potentially misrepresenting their position.
Scores: civility=3/5, epistemic=3/5, bridge=2/5
Next questions: How can both sides reconcile their differing views on the robustness of vaccine safety monitoring systems?, What specific evidence would be needed to convince each side that their current stance is incorrect?",
long_but_evidence_poor,run_20260209_032052,dolphin-yi-34b,moderator,mrna_vaccine_safety,9,166.0,"[MODERATOR][Round 3 Recap]
Agreements: Both agents acknowledge the importance of scientific evidence in evaluating vaccine safety and efficacy., Both agents express concerns about potential adverse events and call for further investigation.
Disagreements: The CA argues that there is a pattern of prioritizing narrative control over genuine scientific inquiry, while the SA maintains that vaccine safety is evaluated based on scientific evidence., The CA questions the independence and thoroughness of vaccine testing, whereas the SA cites rigorous preclinical and clinical trials as well as ongoing safety monitoring.
Detected moves: Appeal to Authority: The SA cites CDC resources to support their argument for the safety and efficacy of mRNA vaccines., Burden of Proof Shift: The CA demands independent, publicly funded research but acknowledges the inherent difficulty in obtaining such evidence within a constrained investigative landscape.
Scores: civility=4/5, epistemic=3/5, bridge=2/5
Next questions: How can both sides reconcile the apparent discrepancy between perceived vaccine safety and reported adverse events?, What specific steps are being taken to address potential long-term adverse effects of mRNA vaccines?",
long_but_evidence_poor,run_20260209_032052,dolphin-yi-34b,moderator,mrna_vaccine_safety,3,135.0,"[MODERATOR][Round 1 Recap]
Agreements: Both agents acknowledge the rapid development timeline of mRNA vaccines and express concerns about long-term safety data.
Disagreements: CA argues that the lack of established long-term safety profiling for mRNA vaccines makes them fundamentally untrustworthy compared to traditional methods. SA counters that these vaccines have undergone rigorous testing and monitoring to ensure their efficacy and safety., CA cites potential anomalies in VAERS reports as a reason for concern, while SA highlights the limitations of VAERS and emphasizes the importance of considering scientific evidence over anecdotal data.
Detected moves: appeal to novelty, appeal to fear, appeal to consequences, strawman argument, false dilemma
Scores: civility=3/5, epistemic=3/5, bridge=2/5
Next questions: What specific long-term safety issues with mRNA vaccines have not been addressed?, How can we ensure comprehensive post-market surveillance for vaccine manufacturers despite liability protections?",
long_but_evidence_poor,run_20260209_032052,dolphin-yi-34b,moderator,mrna_vaccine_safety,6,132.0,"[MODERATOR][Round 2 Recap]
Agreements: Both agents acknowledge the importance of rigorous testing in vaccine development but disagree on the objectivity of current safety assessment processes.
Disagreements: CA argues that financial ties between regulatory agencies and pharmaceutical companies create a system that prioritizes public health narratives over objective data analysis, while SA maintains that vaccines undergo rigorous testing and strict guidelines for approval.
Detected moves: Appeal to Authority: CA cites the financial ties between regulatory agencies and pharmaceutical companies as a source of inherent bias in research design and interpretation.
Scores: civility=4/5, epistemic=3/5, bridge=2/5
Next questions: What specific evidence can be provided to support the claim of a lack of scientific rigor in the safety assessment process?, How can independent, publicly funded, and transparent post-market surveillance data demonstrate a comprehensive and unbiased assessment of long-term safety?",
long_but_evidence_poor,run_20260209_032052,gemma3:27b,proponent,mrna_vaccine_safety,4,37.0,"The insistence on dismissing adverse event reports as merely 'coincidental' or 'not causally linked' isn't a demonstration of scientific rigor, but a predictable outcome of a system incentivized to protect vaccine manufacturers, effectively silencing legitimate safety concerns.",
long_but_evidence_poor,run_20260209_032052,gemma3:27b,proponent,mrna_vaccine_safety,1,34.0,"The unprecedented speed of mRNA vaccine development, while presented as a triumph of science, creates inherent distrust due to the lack of established, long-term safety profiling – a critical difference from traditional vaccine methodologies.",
long_but_evidence_poor,run_20260209_032052,gemma3:27b,proponent,mrna_vaccine_safety,7,34.0,"The consistent dismissal of early warning signals regarding potential vaccine side effects, coupled with the rapid deployment of countermeasures to suppress dissenting voices, reveals a pattern of prioritizing narrative control over genuine scientific inquiry.",
long_but_evidence_poor,run_20260209_032052,dolphin-yi-34b,opponent,mrna_vaccine_safety,2,28.0,"The rapid development of mRNA vaccines does raise concerns about long-term safety. However, these vaccines have undergone rigorous testing and monitoring to ensure their efficacy and safety.",
long_but_evidence_poor,run_20260209_032052,gemma3:27b,proponent,mrna_vaccine_safety,10,27.0,The insistence on framing any deviation from the official vaccine narrative as 'misinformation' actively hinders genuine safety investigations and masks potentially significant anomalies in post-vaccination data.,
long_but_evidence_poor,run_20260209_032052,dolphin-yi-34b,opponent,mrna_vaccine_safety,8,25.0,"The safety and efficacy of mRNA vaccines should be evaluated based on scientific evidence, not anecdotal reports or assumptions about the motivations behind vaccine development.",
long_but_evidence_poor,run_20260209_032052,dolphin-yi-34b,opponent,mrna_vaccine_safety,11,25.0,"The safety and efficacy of mRNA vaccines should be evaluated based on scientific evidence, not anecdotal reports or assumptions about the motivations behind vaccine development.",
long_but_evidence_poor,run_20260209_032052,dolphin-yi-34b,opponent,mrna_vaccine_safety,5,14.0,The rapid development of COVID-19 vaccines does not equate to a lack of safety measures.,
high_confidence_low_evidence,run_20260209_032052,dolphin-yi-34b,opponent,mrna_vaccine_safety,8,,"The safety and efficacy of mRNA vaccines should be evaluated based on scientific evidence, not anecdotal reports or assumptions about the motivations behind vaccine development.",85.0
high_confidence_low_evidence,run_20260209_032052,dolphin-yi-34b,opponent,mrna_vaccine_safety,11,,"The safety and efficacy of mRNA vaccines should be evaluated based on scientific evidence, not anecdotal reports or assumptions about the motivations behind vaccine development.",85.0
high_confidence_low_evidence,run_20260209_032052,dolphin-yi-34b,opponent,mrna_vaccine_safety,5,,The rapid development of COVID-19 vaccines does not equate to a lack of safety measures.,80.0
high_confidence_low_evidence,run_20260209_032052,dolphin-yi-34b,opponent,mrna_vaccine_safety,2,,"The rapid development of mRNA vaccines does raise concerns about long-term safety. However, these vaccines have undergone rigorous testing and monitoring to ensure their efficacy and safety.",55.0
high_confidence_low_evidence,run_20260209_032052,gemma3:27b,proponent,mrna_vaccine_safety,1,,"The unprecedented speed of mRNA vaccine development, while presented as a triumph of science, creates inherent distrust due to the lack of established, long-term safety profiling – a critical difference from traditional vaccine methodologies.",50.0
high_confidence_low_evidence,run_20260209_032052,gemma3:27b,proponent,mrna_vaccine_safety,4,,"The insistence on dismissing adverse event reports as merely 'coincidental' or 'not causally linked' isn't a demonstration of scientific rigor, but a predictable outcome of a system incentivized to protect vaccine manufacturers, effectively silencing legitimate safety concerns.",45.0
